size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
365031,2.606,0,4,2,2,0,0
168488,1.01,1,0,0,1,2,0
168488,0.98,10,1,0,1,1,0
128112,2.662,11,2,1,2,1,1
79075,2.66,12,1,0,2,0,2
146637,0.403,13,1,2,0,1,1
122961,2.804,14,3,1,2,2,2
153009,3.055,15,0,3,2,3,2
139654,1.3,16,4,2,1,1,2
168488,1.012,17,1,0,1,3,0
163845,2.637,18,2,3,2,1,1
147835,1.016,19,1,2,1,3,1
139654,2.954,2,1,2,2,2,2
79075,2.676,20,2,0,2,3,2
139654,2.909,21,1,2,2,3,2
336190,0.38,22,3,2,0,1,0
101660,0.389,23,3,1,0,3,1
96598,0.482,24,0,1,0,0,2
128112,2.693,25,3,1,2,3,1
80506,1.0,26,4,0,1,3,1
281616,2.686,27,2,1,2,2,0
122961,1.141,28,1,1,1,1,2
101660,0.365,29,2,1,0,0,1
163845,0.996,3,3,3,1,0,1
101660,0.392,30,1,1,0,2,1
163845,1.048,31,4,3,1,3,1
416026,0.322,32,4,3,0,1,0
153009,1.449,33,4,3,1,2,2
79075,2.743,34,4,0,2,2,2
365031,1.044,35,1,2,1,0,0
423805,0.939,36,1,3,1,0,0
139654,2.894,37,0,2,2,0,2
281616,0.981,38,4,1,1,1,0
167545,0.638,39,0,3,0,0,2
336190,0.425,4,2,2,0,1,0
163845,2.663,40,0,3,2,0,1
153009,1.396,41,1,3,1,0,2
128112,1.045,42,3,1,1,2,1
146637,0.412,43,1,2,0,2,1
365031,1.053,44,2,2,1,2,0
153009,3.09,45,1,3,2,1,2
79075,2.674,46,0,0,2,2,2
96598,0.545,47,2,1,0,2,2
163845,1.045,48,3,3,1,2,1
147835,2.729,49,4,2,2,3,1
146637,0.417,5,0,2,0,3,1
281616,2.602,50,0,1,2,0,0
147835,1.044,51,3,2,1,1,1
101660,0.357,52,0,1,0,0,1
128112,2.658,53,3,1,2,2,1
80506,2.632,54,0,0,2,2,1
79075,2.684,55,3,0,2,0,2
365031,1.018,56,1,2,1,2,0
79075,2.667,57,0,0,2,3,2
96598,0.525,58,1,1,0,2,2
423805,2.599,59,3,3,2,0,0
365031,1.005,6,3,2,1,3,0
281616,2.647,60,3,1,2,2,0
80506,0.97,61,3,0,1,1,1
163845,2.62,62,2,3,2,2,1
365031,2.593,63,0,2,2,0,0
96598,0.526,64,4,1,0,0,2
147835,2.673,65,3,2,2,0,1
101660,0.396,66,3,1,0,0,1
365031,2.718,67,2,2,2,2,0
139654,2.904,68,4,2,2,3,2
139654,1.298,69,2,2,1,2,2
147835,2.665,7,2,2,2,0,1
128112,1.084,70,1,1,1,1,1
128112,1.03,71,0,1,1,2,1
50648,0.358,72,4,0,0,2,1
79075,1.096,73,2,0,1,3,2
177140,0.35,74,1,3,0,0,1
125098,0.318,75,2,0,0,1,0
177140,0.378,76,3,3,0,0,1
146637,0.387,77,0,2,0,1,1
163845,1.039,78,2,3,1,2,1
225105,0.403,79,3,1,0,0,0
168488,1.001,8,4,0,1,1,0
225105,0.37,80,0,1,0,0,0
79075,1.147,81,0,0,1,0,2
125098,0.362,82,1,0,0,2,0
163845,2.645,83,2,3,2,0,1
147835,2.652,84,3,2,2,2,1
80506,2.606,85,0,0,2,0,1
168488,1.002,86,3,0,1,2,0
365031,2.604,87,2,2,2,1,0
139654,1.312,88,3,2,1,2,2
153009,1.402,89,4,3,1,0,2
139654,2.962,9,0,2,2,2,2
139654,1.271,90,4,2,1,2,2
50648,0.34,91,2,0,0,1,1
281616,1.058,92,4,1,1,0,0
96598,0.523,93,4,1,0,1,2
167545,0.685,94,1,3,0,3,2
79075,1.095,95,3,0,1,1,2
48736,0.433,96,3,0,0,3,2
153009,3.073,97,0,3,2,1,2
163845,2.694,98,0,3,2,1,1
147835,1.049,99,2,2,1,3,1
