size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
2054146,21.383,0,4,2,2,0,0
899679,7.051,1,0,0,1,2,0
899679,7.024,10,1,0,1,1,0
646840,21.492,11,2,1,2,1,1
440757,21.772,12,1,0,2,0,2
914363,1.717,13,1,2,0,1,1
617689,22.403,14,3,1,2,2,2
992283,23.729,15,0,3,2,3,2
896241,8.688,16,4,2,1,1,2
899679,7.165,17,1,0,1,3,0
1039295,21.145,18,2,3,2,1,1
935530,7.323,19,1,2,1,3,1
896241,22.978,2,1,2,2,2,2
440757,21.932,20,2,0,2,3,2
896241,22.977,21,1,2,2,3,2
1831017,1.589,22,3,2,0,1,0
477781,1.726,23,3,1,0,3,1
446529,2.478,24,0,1,0,0,2
646840,21.567,25,3,1,2,3,1
453232,7.098,26,4,0,1,3,1
1383460,21.496,27,2,1,2,2,0
617689,7.864,28,1,1,1,1,2
477781,1.569,29,2,1,0,0,1
1039295,6.963,3,3,3,1,0,1
477781,1.709,30,1,1,0,2,1
1039295,7.084,31,4,3,1,3,1
2295312,1.172,32,4,3,0,1,0
992283,9.403,33,4,3,1,2,2
440757,21.818,34,4,0,2,2,2
2054146,7.078,35,1,2,1,0,0
2338665,6.61,36,1,3,1,0,0
896241,22.787,37,0,2,2,0,2
1383460,7.162,38,4,1,1,1,0
1078618,3.142,39,0,3,0,0,2
1831017,1.661,4,2,2,0,1,0
1039295,21.387,40,0,3,2,0,1
992283,9.16,41,1,3,1,0,2
646840,7.259,42,3,1,1,2,1
914363,1.78,43,1,2,0,2,1
2054146,7.217,44,2,2,1,2,0
992283,23.533,45,1,3,2,1,2
440757,21.859,46,0,0,2,2,2
446529,2.53,47,2,1,0,2,2
1039295,7.038,48,3,3,1,2,1
935530,21.618,49,4,2,2,3,1
914363,1.804,5,0,2,0,3,1
1383460,21.453,50,0,1,2,0,0
935530,7.178,51,3,2,1,1,1
477781,1.51,52,0,1,0,0,1
646840,21.572,53,3,1,2,2,1
453232,21.212,54,0,0,2,2,1
440757,21.622,55,3,0,2,0,2
2054146,7.165,56,1,2,1,2,0
440757,21.733,57,0,0,2,3,2
446529,2.534,58,1,1,0,2,2
2338665,21.092,59,3,3,2,0,0
2054146,7.07,6,3,2,1,3,0
1383460,21.524,60,3,1,2,2,0
453232,6.989,61,3,0,1,1,1
1039295,21.256,62,2,3,2,2,1
2054146,21.274,63,0,2,2,0,0
446529,2.449,64,4,1,0,0,2
935530,21.562,65,3,2,2,0,1
477781,1.58,66,3,1,0,0,1
2054146,21.57,67,2,2,2,2,0
896241,22.905,68,4,2,2,3,2
896241,8.72,69,2,2,1,2,2
935530,21.558,7,2,2,2,0,1
646840,7.204,70,1,1,1,1,1
646840,7.299,71,0,1,1,2,1
283981,1.558,72,4,0,0,2,1
440757,7.747,73,2,0,1,3,2
1119003,1.476,74,1,3,0,0,1
669386,1.45,75,2,0,0,1,0
1119003,1.471,76,3,3,0,0,1
914363,1.748,77,0,2,0,1,1
1039295,7.042,78,2,3,1,2,1
1092019,1.547,79,3,1,0,0,0
899679,7.106,8,4,0,1,1,0
1092019,1.509,80,0,1,0,0,0
440757,7.667,81,0,0,1,0,2
669386,1.521,82,1,0,0,2,0
1039295,21.321,83,2,3,2,0,1
935530,21.579,84,3,2,2,2,1
453232,21.293,85,0,0,2,0,1
899679,6.98,86,3,0,1,2,0
2054146,21.381,87,2,2,2,1,0
896241,8.579,88,3,2,1,2,2
992283,9.265,89,4,3,1,0,2
896241,22.938,9,0,2,2,2,2
896241,8.716,90,4,2,1,2,2
283981,1.541,91,2,0,0,1,1
1383460,7.231,92,4,1,1,0,0
446529,2.48,93,4,1,0,1,2
1078618,3.234,94,1,3,0,3,2
440757,7.551,95,3,0,1,1,2
267849,2.134,96,3,0,0,3,2
992283,23.683,97,0,3,2,1,2
1039295,21.414,98,0,3,2,1,1
935530,7.416,99,2,2,1,3,1
