size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
8510,0.113,0,4,2,2,0,0
6693,0.074,1,0,0,1,2,0
6693,0.074,10,1,0,1,1,0
4168,0.119,11,2,1,2,1,1
3989,0.109,12,1,0,2,0,2
4587,0.039,13,1,2,0,1,1
4116,0.127,14,3,1,2,2,2
4712,0.116,15,0,3,2,3,2
4650,0.06,16,4,2,1,1,2
6693,0.085,17,1,0,1,3,0
4756,0.124,18,2,3,2,1,1
4694,0.071,19,1,2,1,3,1
4650,0.105,2,1,2,2,2,2
3989,0.115,20,2,0,2,3,2
4650,0.114,21,1,2,2,3,2
7758,0.048,22,3,2,0,1,0
3336,0.064,23,3,1,0,3,1
3304,0.046,24,0,1,0,0,2
4168,0.124,25,3,1,2,3,1
4039,0.072,26,4,0,1,3,1
7389,0.106,27,2,1,2,2,0
4116,0.079,28,1,1,1,1,2
3336,0.063,29,2,1,0,0,1
4756,0.063,3,3,3,1,0,1
3336,0.064,30,1,1,0,2,1
4756,0.082,31,4,3,1,3,1
8640,0.063,32,4,3,0,1,0
4712,0.077,33,4,3,1,2,2
3989,0.117,34,4,0,2,2,2
8510,0.065,35,1,2,1,0,0
8963,0.074,36,1,3,1,0,0
4650,0.111,37,0,2,2,0,2
7389,0.075,38,4,1,1,1,0
4826,0.049,39,0,3,0,0,2
7758,0.061,4,2,2,0,1,0
4756,0.125,40,0,3,2,0,1
4712,0.069,41,1,3,1,0,2
4168,0.066,42,3,1,1,2,1
4587,0.05,43,1,2,0,2,1
8510,0.078,44,2,2,1,2,0
4712,0.137,45,1,3,2,1,2
3989,0.132,46,0,0,2,2,2
3304,0.053,47,2,1,0,2,2
4756,0.078,48,3,3,1,2,1
4694,0.117,49,4,2,2,3,1
4587,0.054,5,0,2,0,3,1
7389,0.096,50,0,1,2,0,0
4694,0.075,51,3,2,1,1,1
3336,0.042,52,0,1,0,0,1
4168,0.114,53,3,1,2,2,1
4039,0.116,54,0,0,2,2,1
3989,0.132,55,3,0,2,0,2
8510,0.077,56,1,2,1,2,0
3989,0.114,57,0,0,2,3,2
3304,0.056,58,1,1,0,2,2
8963,0.129,59,3,3,2,0,0
8510,0.081,6,3,2,1,3,0
7389,0.112,60,3,1,2,2,0
4039,0.069,61,3,0,1,1,1
4756,0.118,62,2,3,2,2,1
8510,0.116,63,0,2,2,0,0
3304,0.073,64,4,1,0,0,2
4694,0.106,65,3,2,2,0,1
3336,0.066,66,3,1,0,0,1
8510,0.125,67,2,2,2,2,0
4650,0.133,68,4,2,2,3,2
4650,0.071,69,2,2,1,2,2
4694,0.133,7,2,2,2,0,1
4168,0.069,70,1,1,1,1,1
4168,0.069,71,0,1,1,2,1
2582,0.054,72,4,0,0,2,1
3989,0.077,73,2,0,1,3,2
4852,0.072,74,1,3,0,0,1
4221,0.046,75,2,0,0,1,0
4852,0.026,76,3,3,0,0,1
4587,0.055,77,0,2,0,1,1
4756,0.069,78,2,3,1,2,1
5483,0.054,79,3,1,0,0,0
6693,0.073,8,4,0,1,1,0
5483,0.058,80,0,1,0,0,0
3989,0.071,81,0,0,1,0,2
4221,0.05,82,1,0,0,2,0
4756,0.132,83,2,3,2,0,1
4694,0.12,84,3,2,2,2,1
4039,0.134,85,0,0,2,0,1
6693,0.068,86,3,0,1,2,0
8510,0.118,87,2,2,2,1,0
4650,0.065,88,3,2,1,2,2
4712,0.062,89,4,3,1,0,2
4650,0.107,9,0,2,2,2,2
4650,0.064,90,4,2,1,2,2
2582,0.054,91,2,0,0,1,1
7389,0.075,92,4,1,1,0,0
3304,0.033,93,4,1,0,1,2
4826,0.062,94,1,3,0,3,2
3989,0.066,95,3,0,1,1,2
2533,0.036,96,3,0,0,3,2
4712,0.116,97,0,3,2,1,2
4756,0.123,98,0,3,2,1,1
4694,0.081,99,2,2,1,3,1
