size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
302378,2.611,0,4,2,2,0,0
180422,1.021,1,0,0,1,2,0
180422,0.988,10,1,0,1,1,0
111728,2.665,11,2,1,2,1,1
107405,2.634,12,1,0,2,0,2
173837,0.389,13,1,2,0,1,1
108921,2.733,14,3,1,2,2,2
196533,3.119,15,0,3,2,3,2
174843,1.307,16,4,2,1,1,2
180422,0.994,17,1,0,1,3,0
203224,2.734,18,2,3,2,1,1
181777,1.032,19,1,2,1,3,1
174843,2.912,2,1,2,2,2,2
107405,2.671,20,2,0,2,3,2
174843,2.925,21,1,2,2,3,2
252828,0.371,22,3,2,0,1,0
82172,0.415,23,3,1,0,3,1
79401,0.52,24,0,1,0,0,2
111728,2.733,25,3,1,2,3,1
109214,1.014,26,4,0,1,3,1
187823,2.606,27,2,1,2,2,0
108921,1.125,28,1,1,1,1,2
82172,0.332,29,2,1,0,0,1
203224,1.096,3,3,3,1,0,1
82172,0.378,30,1,1,0,2,1
203224,1.164,31,4,3,1,3,1
381139,0.419,32,4,3,0,1,0
196533,1.495,33,4,3,1,2,2
107405,2.727,34,4,0,2,2,2
302378,1.0,35,1,2,1,0,0
388083,1.126,36,1,3,1,0,0
174843,2.924,37,0,2,2,0,2
187823,0.992,38,4,1,1,1,0
217563,0.669,39,0,3,0,0,2
252828,0.394,4,2,2,0,1,0
203224,2.711,40,0,3,2,0,1
196533,1.407,41,1,3,1,0,2
111728,1.034,42,3,1,1,2,1
173837,0.405,43,1,2,0,2,1
302378,1.026,44,2,2,1,2,0
196533,3.103,45,1,3,2,1,2
107405,2.721,46,0,0,2,2,2
79401,0.463,47,2,1,0,2,2
203224,1.092,48,3,3,1,2,1
181777,2.746,49,4,2,2,3,1
173837,0.407,5,0,2,0,3,1
187823,2.644,50,0,1,2,0,0
181777,1.017,51,3,2,1,1,1
82172,0.385,52,0,1,0,0,1
111728,2.67,53,3,1,2,2,1
109214,2.653,54,0,0,2,2,1
107405,2.674,55,3,0,2,0,2
302378,1.02,56,1,2,1,2,0
107405,2.689,57,0,0,2,3,2
79401,0.461,58,1,1,0,2,2
388083,2.622,59,3,3,2,0,0
302378,1.018,6,3,2,1,3,0
187823,2.647,60,3,1,2,2,0
109214,1.002,61,3,0,1,1,1
203224,2.75,62,2,3,2,2,1
302378,2.603,63,0,2,2,0,0
79401,0.464,64,4,1,0,0,2
181777,2.708,65,3,2,2,0,1
82172,0.363,66,3,1,0,0,1
302378,2.775,67,2,2,2,2,0
174843,2.927,68,4,2,2,3,2
174843,1.303,69,2,2,1,2,2
181777,2.77,7,2,2,2,0,1
111728,1.017,70,1,1,1,1,1
111728,1.047,71,0,1,1,2,1
70726,0.359,72,4,0,0,2,1
107405,1.116,73,2,0,1,3,2
221675,0.456,74,1,3,0,0,1
119095,0.401,75,2,0,0,1,0
221675,0.485,76,3,3,0,0,1
173837,0.414,77,0,2,0,1,1
203224,1.14,78,2,3,1,2,1
134439,0.381,79,3,1,0,0,0
180422,1.016,8,4,0,1,1,0
134439,0.339,80,0,1,0,0,0
107405,1.082,81,0,0,1,0,2
119095,0.398,82,1,0,0,2,0
203224,2.765,83,2,3,2,0,1
181777,2.685,84,3,2,2,2,1
109214,2.621,85,0,0,2,0,1
180422,1.01,86,3,0,1,2,0
302378,2.619,87,2,2,2,1,0
174843,1.273,88,3,2,1,2,2
196533,1.481,89,4,3,1,0,2
174843,2.989,9,0,2,2,2,2
174843,1.264,90,4,2,1,2,2
70726,0.389,91,2,0,0,1,1
187823,1.017,92,4,1,1,0,0
79401,0.452,93,4,1,0,1,2
217563,0.678,94,1,3,0,3,2
107405,1.097,95,3,0,1,1,2
68606,0.428,96,3,0,0,3,2
196533,3.122,97,0,3,2,1,2
203224,2.719,98,0,3,2,1,1
181777,1.071,99,2,2,1,3,1
