size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
565348,3.152,0,4,2,2,0,0
316831,1.186,1,0,0,1,2,0
316831,1.293,10,1,0,1,1,0
306477,3.19,11,2,1,2,1,1
214048,3.186,12,1,0,2,0,2
322264,0.499,13,1,2,0,1,1
304472,3.316,14,3,1,2,2,2
285106,3.283,15,0,3,2,3,2
295800,1.471,16,4,2,1,1,2
316831,1.198,17,1,0,1,3,0
287333,3.141,18,2,3,2,1,1
295792,1.29,19,1,2,1,3,1
295800,3.306,2,1,2,2,2,2
214048,3.235,20,2,0,2,3,2
295800,3.295,21,1,2,2,3,2
538714,0.423,22,3,2,0,1,0
261796,0.471,23,3,1,0,3,1
257508,0.701,24,0,1,0,0,2
306477,3.385,25,3,1,2,3,1
216944,1.191,26,4,0,1,3,1
491157,3.105,27,2,1,2,2,0
304472,1.278,28,1,1,1,1,2
261796,0.466,29,2,1,0,0,1
287333,1.21,3,3,3,1,0,1
261796,0.472,30,1,1,0,2,1
287333,1.27,31,4,3,1,3,1
568618,0.364,32,4,3,0,1,0
285106,1.314,33,4,3,1,2,2
214048,3.296,34,4,0,2,2,2
565348,1.203,35,1,2,1,0,0
567521,1.113,36,1,3,1,0,0
295800,3.213,37,0,2,2,0,2
491157,1.216,38,4,1,1,1,0
316972,0.407,39,0,3,0,0,2
538714,0.424,4,2,2,0,1,0
287333,3.183,40,0,3,2,0,1
285106,1.255,41,1,3,1,0,2
306477,1.257,42,3,1,1,2,1
322264,0.513,43,1,2,0,2,1
565348,1.286,44,2,2,1,2,0
285106,3.226,45,1,3,2,1,2
214048,3.155,46,0,0,2,2,2
257508,0.714,47,2,1,0,2,2
287333,1.223,48,3,3,1,2,1
295792,3.26,49,4,2,2,3,1
322264,0.519,5,0,2,0,3,1
491157,3.114,50,0,1,2,0,0
295792,1.348,51,3,2,1,1,1
261796,0.447,52,0,1,0,0,1
306477,3.3,53,3,1,2,2,1
216944,3.202,54,0,0,2,2,1
214048,3.213,55,3,0,2,0,2
565348,1.245,56,1,2,1,2,0
214048,3.203,57,0,0,2,3,2
257508,0.726,58,1,1,0,2,2
567521,3.14,59,3,3,2,0,0
565348,1.213,6,3,2,1,3,0
491157,3.129,60,3,1,2,2,0
216944,1.185,61,3,0,1,1,1
287333,3.106,62,2,3,2,2,1
565348,3.123,63,0,2,2,0,0
257508,0.701,64,4,1,0,0,2
295792,3.295,65,3,2,2,0,1
261796,0.449,66,3,1,0,0,1
565348,3.207,67,2,2,2,2,0
295800,3.29,68,4,2,2,3,2
295800,1.36,69,2,2,1,2,2
295792,3.193,7,2,2,2,0,1
306477,1.219,70,1,1,1,1,1
306477,1.297,71,0,1,1,2,1
144337,0.433,72,4,0,0,2,1
214048,1.344,73,2,0,1,3,2
317998,0.449,74,1,3,0,0,1
192407,0.402,75,2,0,0,1,0
317998,0.474,76,3,3,0,0,1
322264,0.547,77,0,2,0,1,1
287333,1.291,78,2,3,1,2,1
353996,0.47,79,3,1,0,0,0
316831,1.216,8,4,0,1,1,0
353996,0.414,80,0,1,0,0,0
214048,1.352,81,0,0,1,0,2
192407,0.44,82,1,0,0,2,0
287333,3.215,83,2,3,2,0,1
295792,3.273,84,3,2,2,2,1
216944,3.106,85,0,0,2,0,1
316831,1.159,86,3,0,1,2,0
565348,3.133,87,2,2,2,1,0
295800,1.33,88,3,2,1,2,2
285106,1.252,89,4,3,1,0,2
295800,3.296,9,0,2,2,2,2
295800,1.307,90,4,2,1,2,2
144337,0.409,91,2,0,0,1,1
491157,1.257,92,4,1,1,0,0
257508,0.725,93,4,1,0,1,2
316972,0.511,94,1,3,0,3,2
214048,1.368,95,3,0,1,1,2
140098,0.58,96,3,0,0,3,2
285106,3.279,97,0,3,2,1,2
287333,3.092,98,0,3,2,1,1
295792,1.284,99,2,2,1,3,1
