size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
393850,2.35,0,4,2,2,0,0
374459,0.915,1,0,0,1,2,0
374459,0.933,10,1,0,1,1,0
221239,2.353,11,2,1,2,1,1
279948,2.505,12,1,0,2,0,2
224199,0.379,13,1,2,0,1,1
217797,2.491,14,3,1,2,2,2
211200,2.493,15,0,3,2,3,2
219785,1.041,16,4,2,1,1,2
374459,0.899,17,1,0,1,3,0
212936,2.39,18,2,3,2,1,1
221371,0.968,19,1,2,1,3,1
219785,2.57,2,1,2,2,2,2
279948,2.472,20,2,0,2,3,2
219785,2.556,21,1,2,2,3,2
347473,0.36,22,3,2,0,1,0
160828,0.418,23,3,1,0,3,1
155164,0.55,24,0,1,0,0,2
221239,2.505,25,3,1,2,3,1
282178,0.94,26,4,0,1,3,1
323245,2.388,27,2,1,2,2,0
217797,1.062,28,1,1,1,1,2
160828,0.369,29,2,1,0,0,1
212936,0.959,3,3,3,1,0,1
160828,0.373,30,1,1,0,2,1
212936,0.96,31,4,3,1,3,1
409910,0.341,32,4,3,0,1,0
211200,1.19,33,4,3,1,2,2
279948,2.572,34,4,0,2,2,2
393850,0.926,35,1,2,1,0,0
409572,0.873,36,1,3,1,0,0
219785,2.542,37,0,2,2,0,2
323245,0.886,38,4,1,1,1,0
232664,0.436,39,0,3,0,0,2
347473,0.341,4,2,2,0,1,0
212936,2.424,40,0,3,2,0,1
211200,0.987,41,1,3,1,0,2
221239,0.995,42,3,1,1,2,1
224199,0.403,43,1,2,0,2,1
393850,0.953,44,2,2,1,2,0
211200,2.562,45,1,3,2,1,2
279948,2.468,46,0,0,2,2,2
155164,0.585,47,2,1,0,2,2
212936,0.94,48,3,3,1,2,1
221371,2.478,49,4,2,2,3,1
224199,0.418,5,0,2,0,3,1
323245,2.366,50,0,1,2,0,0
221371,1.011,51,3,2,1,1,1
160828,0.367,52,0,1,0,0,1
221239,2.464,53,3,1,2,2,1
282178,2.38,54,0,0,2,2,1
279948,2.464,55,3,0,2,0,2
393850,0.924,56,1,2,1,2,0
279948,2.481,57,0,0,2,3,2
155164,0.574,58,1,1,0,2,2
409572,2.398,59,3,3,2,0,0
393850,0.94,6,3,2,1,3,0
323245,2.354,60,3,1,2,2,0
282178,0.933,61,3,0,1,1,1
212936,2.418,62,2,3,2,2,1
393850,2.365,63,0,2,2,0,0
155164,0.557,64,4,1,0,0,2
221371,2.389,65,3,2,2,0,1
160828,0.356,66,3,1,0,0,1
393850,2.408,67,2,2,2,2,0
219785,2.506,68,4,2,2,3,2
219785,1.077,69,2,2,1,2,2
221371,2.399,7,2,2,2,0,1
221239,0.951,70,1,1,1,1,1
221239,0.983,71,0,1,1,2,1
163626,0.358,72,4,0,0,2,1
279948,1.047,73,2,0,1,3,2
233136,0.363,74,1,3,0,0,1
200865,0.333,75,2,0,0,1,0
233136,0.336,76,3,3,0,0,1
224199,0.42,77,0,2,0,1,1
212936,1.036,78,2,3,1,2,1
213232,0.36,79,3,1,0,0,0
374459,0.973,8,4,0,1,1,0
213232,0.316,80,0,1,0,0,0
279948,1.069,81,0,0,1,0,2
200865,0.361,82,1,0,0,2,0
212936,2.415,83,2,3,2,0,1
221371,2.405,84,3,2,2,2,1
282178,2.357,85,0,0,2,0,1
374459,0.905,86,3,0,1,2,0
393850,2.328,87,2,2,2,1,0
219785,1.081,88,3,2,1,2,2
211200,1.048,89,4,3,1,0,2
219785,2.662,9,0,2,2,2,2
219785,1.097,90,4,2,1,2,2
163626,0.345,91,2,0,0,1,1
323245,0.956,92,4,1,1,0,0
155164,0.558,93,4,1,0,1,2
232664,0.446,94,1,3,0,3,2
279948,1.042,95,3,0,1,1,2
157992,0.594,96,3,0,0,3,2
211200,2.526,97,0,3,2,1,2
212936,2.42,98,0,3,2,1,1
221371,0.974,99,2,2,1,3,1
