size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
1604535,17.47,0,4,2,2,0,0
1404506,5.69,1,0,0,1,2,0
1404506,5.679,10,1,0,1,1,0
805920,17.324,11,2,1,2,1,1
1016914,17.693,12,1,0,2,0,2
916603,1.555,13,1,2,0,1,1
790454,17.896,14,3,1,2,2,2
934055,18.947,15,0,3,2,3,2
928734,7.33,16,4,2,1,1,2
1404506,5.898,17,1,0,1,3,0
960503,17.684,18,2,3,2,1,1
960384,6.089,19,1,2,1,3,1
928734,18.94,2,1,2,2,2,2
1016914,17.978,20,2,0,2,3,2
928734,18.995,21,1,2,2,3,2
1332256,1.453,22,3,2,0,1,0
587333,1.454,23,3,1,0,3,1
564288,2.159,24,0,1,0,0,2
805920,17.497,25,3,1,2,3,1
1028560,5.874,26,4,0,1,3,1
1202481,17.358,27,2,1,2,2,0
790454,6.25,28,1,1,1,1,2
587333,1.391,29,2,1,0,0,1
960503,6.132,3,3,3,1,0,1
587333,1.459,30,1,1,0,2,1
960503,6.176,31,4,3,1,3,1
1825504,1.379,32,4,3,0,1,0
934055,7.362,33,4,3,1,2,2
1016914,17.8,34,4,0,2,2,2
1604535,5.853,35,1,2,1,0,0
1876350,5.83,36,1,3,1,0,0
928734,18.79,37,0,2,2,0,2
1202481,5.778,38,4,1,1,1,0
1016579,2.59,39,0,3,0,0,2
1332256,1.431,4,2,2,0,1,0
960503,17.675,40,0,3,2,0,1
934055,7.318,41,1,3,1,0,2
805920,5.98,42,3,1,1,2,1
916603,1.583,43,1,2,0,2,1
1604535,5.965,44,2,2,1,2,0
934055,18.735,45,1,3,2,1,2
1016914,17.909,46,0,0,2,2,2
564288,2.243,47,2,1,0,2,2
960503,6.113,48,3,3,1,2,1
960384,17.763,49,4,2,2,3,1
916603,1.594,5,0,2,0,3,1
1202481,17.315,50,0,1,2,0,0
960384,5.948,51,3,2,1,1,1
587333,1.363,52,0,1,0,0,1
805920,17.393,53,3,1,2,2,1
1028560,17.396,54,0,0,2,2,1
1016914,17.544,55,3,0,2,0,2
1604535,5.92,56,1,2,1,2,0
1016914,17.812,57,0,0,2,3,2
564288,2.191,58,1,1,0,2,2
1876350,17.299,59,3,3,2,0,0
1604535,5.84,6,3,2,1,3,0
1202481,17.137,60,3,1,2,2,0
1028560,5.819,61,3,0,1,1,1
960503,17.739,62,2,3,2,2,1
1604535,17.452,63,0,2,2,0,0
564288,2.132,64,4,1,0,0,2
960384,17.695,65,3,2,2,0,1
587333,1.365,66,3,1,0,0,1
1604535,17.552,67,2,2,2,2,0
928734,18.757,68,4,2,2,3,2
928734,7.329,69,2,2,1,2,2
960384,17.662,7,2,2,2,0,1
805920,5.939,70,1,1,1,1,1
805920,5.98,71,0,1,1,2,1
616947,1.387,72,4,0,0,2,1
1016914,6.41,73,2,0,1,3,2
1037020,1.722,74,1,3,0,0,1
795108,1.276,75,2,0,0,1,0
1037020,1.71,76,3,3,0,0,1
916603,1.622,77,0,2,0,1,1
960503,6.174,78,2,3,1,2,1
812570,1.288,79,3,1,0,0,0
1404506,5.861,8,4,0,1,1,0
812570,1.274,80,0,1,0,0,0
1016914,6.348,81,0,0,1,0,2
795108,1.297,82,1,0,0,2,0
960503,17.731,83,2,3,2,0,1
960384,17.491,84,3,2,2,2,1
1028560,17.371,85,0,0,2,0,1
1404506,5.708,86,3,0,1,2,0
1604535,17.272,87,2,2,2,1,0
928734,7.216,88,3,2,1,2,2
934055,7.316,89,4,3,1,0,2
928734,18.982,9,0,2,2,2,2
928734,7.378,90,4,2,1,2,2
616947,1.385,91,2,0,0,1,1
1202481,5.842,92,4,1,1,0,0
564288,2.141,93,4,1,0,1,2
1016579,2.656,94,1,3,0,3,2
1016914,6.382,95,3,0,1,1,2
595297,2.296,96,3,0,0,3,2
934055,18.951,97,0,3,2,1,2
960503,17.741,98,0,3,2,1,1
960384,6.148,99,2,2,1,3,1
