size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
23585,0.169,0,4,2,2,0,0
15323,0.098,1,0,0,1,2,0
15323,0.104,10,1,0,1,1,0
9656,0.19,11,2,1,2,1,1
10032,0.221,12,1,0,2,0,2
11584,0.067,13,1,2,0,1,1
9481,0.197,14,3,1,2,2,2
12333,0.217,15,0,3,2,3,2
11288,0.091,16,4,2,1,1,2
15323,0.106,17,1,0,1,3,0
12655,0.206,18,2,3,2,1,1
11532,0.102,19,1,2,1,3,1
11288,0.211,2,1,2,2,2,2
10032,0.165,20,2,0,2,3,2
11288,0.215,21,1,2,2,3,2
21829,0.053,22,3,2,0,1,0
7877,0.062,23,3,1,0,3,1
7672,0.061,24,0,1,0,0,2
9656,0.218,25,3,1,2,3,1
10235,0.094,26,4,0,1,3,1
16701,0.164,27,2,1,2,2,0
9481,0.084,28,1,1,1,1,2
7877,0.054,29,2,1,0,0,1
12655,0.096,3,3,3,1,0,1
7877,0.071,30,1,1,0,2,1
12655,0.113,31,4,3,1,3,1
26051,0.051,32,4,3,0,1,0
12333,0.1,33,4,3,1,2,2
10032,0.216,34,4,0,2,2,2
23585,0.102,35,1,2,1,0,0
26587,0.087,36,1,3,1,0,0
11288,0.2,37,0,2,2,0,2
16701,0.093,38,4,1,1,1,0
12980,0.063,39,0,3,0,0,2
21829,0.045,4,2,2,0,1,0
12655,0.204,40,0,3,2,0,1
12333,0.11,41,1,3,1,0,2
9656,0.094,42,3,1,1,2,1
11584,0.078,43,1,2,0,2,1
23585,0.11,44,2,2,1,2,0
12333,0.203,45,1,3,2,1,2
10032,0.214,46,0,0,2,2,2
7672,0.064,47,2,1,0,2,2
12655,0.12,48,3,3,1,2,1
11532,0.208,49,4,2,2,3,1
11584,0.065,5,0,2,0,3,1
16701,0.194,50,0,1,2,0,0
11532,0.079,51,3,2,1,1,1
7877,0.069,52,0,1,0,0,1
9656,0.165,53,3,1,2,2,1
10235,0.209,54,0,0,2,2,1
10032,0.171,55,3,0,2,0,2
23585,0.093,56,1,2,1,2,0
10032,0.204,57,0,0,2,3,2
7672,0.068,58,1,1,0,2,2
26587,0.197,59,3,3,2,0,0
23585,0.088,6,3,2,1,3,0
16701,0.191,60,3,1,2,2,0
10235,0.095,61,3,0,1,1,1
12655,0.196,62,2,3,2,2,1
23585,0.196,63,0,2,2,0,0
7672,0.067,64,4,1,0,0,2
11532,0.203,65,3,2,2,0,1
7877,0.038,66,3,1,0,0,1
23585,0.191,67,2,2,2,2,0
11288,0.169,68,4,2,2,3,2
11288,0.103,69,2,2,1,2,2
11532,0.194,7,2,2,2,0,1
9656,0.093,70,1,1,1,1,1
9656,0.092,71,0,1,1,2,1
6523,0.054,72,4,0,0,2,1
10032,0.114,73,2,0,1,3,2
13269,0.071,74,1,3,0,0,1
9072,0.055,75,2,0,0,1,0
13269,0.056,76,3,3,0,0,1
11584,0.069,77,0,2,0,1,1
12655,0.09,78,2,3,1,2,1
12147,0.045,79,3,1,0,0,0
15323,0.087,8,4,0,1,1,0
12147,0.048,80,0,1,0,0,0
10032,0.083,81,0,0,1,0,2
9072,0.069,82,1,0,0,2,0
12655,0.196,83,2,3,2,0,1
11532,0.204,84,3,2,2,2,1
10235,0.194,85,0,0,2,0,1
15323,0.094,86,3,0,1,2,0
23585,0.193,87,2,2,2,1,0
11288,0.092,88,3,2,1,2,2
12333,0.118,89,4,3,1,0,2
11288,0.222,9,0,2,2,2,2
11288,0.091,90,4,2,1,2,2
6523,0.062,91,2,0,0,1,1
16701,0.099,92,4,1,1,0,0
7672,0.054,93,4,1,0,1,2
12980,0.072,94,1,3,0,3,2
10032,0.098,95,3,0,1,1,2
6300,0.036,96,3,0,0,3,2
12333,0.18,97,0,3,2,1,2
12655,0.192,98,0,3,2,1,1
11532,0.112,99,2,2,1,3,1
