size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
531387,2.649,0,4,2,2,0,0
548361,1.007,1,0,0,1,2,0
548361,0.983,10,1,0,1,1,0
377925,2.676,11,2,1,2,1,1
427605,2.663,12,1,0,2,0,2
406319,0.448,13,1,2,0,1,1
377924,2.75,14,3,1,2,2,2
368196,2.589,15,0,3,2,3,2
369267,1.092,16,4,2,1,1,2
548361,1.08,17,1,0,1,3,0
368196,2.637,18,2,3,2,1,1
369267,1.085,19,1,2,1,3,1
369267,2.716,2,1,2,2,2,2
427605,2.679,20,2,0,2,3,2
369267,2.692,21,1,2,2,3,2
536565,0.415,22,3,2,0,1,0
398531,0.455,23,3,1,0,3,1
398536,0.416,24,0,1,0,0,2
377925,2.749,25,3,1,2,3,1
427657,1.071,26,4,0,1,3,1
535748,2.678,27,2,1,2,2,0
377924,1.073,28,1,1,1,1,2
398531,0.412,29,2,1,0,0,1
368196,1.078,3,3,3,1,0,1
398531,0.433,30,1,1,0,2,1
368196,1.024,31,4,3,1,3,1
536638,0.35,32,4,3,0,1,0
368196,1.043,33,4,3,1,2,2
427605,2.778,34,4,0,2,2,2
531387,1.032,35,1,2,1,0,0
530716,0.991,36,1,3,1,0,0
369267,2.749,37,0,2,2,0,2
535748,0.985,38,4,1,1,1,0
405288,0.315,39,0,3,0,0,2
536565,0.398,4,2,2,0,1,0
368196,2.7,40,0,3,2,0,1
368196,0.97,41,1,3,1,0,2
377925,1.065,42,3,1,1,2,1
406319,0.43,43,1,2,0,2,1
531387,1.085,44,2,2,1,2,0
368196,2.66,45,1,3,2,1,2
427605,2.678,46,0,0,2,2,2
398536,0.447,47,2,1,0,2,2
368196,1.022,48,3,3,1,2,1
369267,2.724,49,4,2,2,3,1
406319,0.453,5,0,2,0,3,1
535748,2.666,50,0,1,2,0,0
369267,1.046,51,3,2,1,1,1
398531,0.426,52,0,1,0,0,1
377925,2.758,53,3,1,2,2,1
427657,2.676,54,0,0,2,2,1
427605,2.644,55,3,0,2,0,2
531387,1.043,56,1,2,1,2,0
427605,2.66,57,0,0,2,3,2
398536,0.446,58,1,1,0,2,2
530716,2.605,59,3,3,2,0,0
531387,1.057,6,3,2,1,3,0
535748,2.699,60,3,1,2,2,0
427657,1.037,61,3,0,1,1,1
368196,2.626,62,2,3,2,2,1
531387,2.649,63,0,2,2,0,0
398536,0.45,64,4,1,0,0,2
369267,2.731,65,3,2,2,0,1
398531,0.455,66,3,1,0,0,1
531387,2.75,67,2,2,2,2,0
369267,2.708,68,4,2,2,3,2
369267,1.112,69,2,2,1,2,2
369267,2.715,7,2,2,2,0,1
377925,1.041,70,1,1,1,1,1
377925,1.066,71,0,1,1,2,1
342450,0.429,72,4,0,0,2,1
427605,1.092,73,2,0,1,3,2
405288,0.323,74,1,3,0,0,1
327085,0.377,75,2,0,0,1,0
405288,0.377,76,3,3,0,0,1
406319,0.467,77,0,2,0,1,1
368196,1.072,78,2,3,1,2,1
460315,0.462,79,3,1,0,0,0
548361,1.053,8,4,0,1,1,0
460315,0.416,80,0,1,0,0,0
427605,1.046,81,0,0,1,0,2
327085,0.424,82,1,0,0,2,0
368196,2.665,83,2,3,2,0,1
369267,2.709,84,3,2,2,2,1
427657,2.644,85,0,0,2,0,1
548361,1.0,86,3,0,1,2,0
531387,2.711,87,2,2,2,1,0
369267,1.103,88,3,2,1,2,2
368196,1.007,89,4,3,1,0,2
369267,2.742,9,0,2,2,2,2
369267,1.078,90,4,2,1,2,2
342450,0.418,91,2,0,0,1,1
535748,1.081,92,4,1,1,0,0
398536,0.503,93,4,1,0,1,2
405288,0.368,94,1,3,0,3,2
427605,1.077,95,3,0,1,1,2
342501,0.513,96,3,0,0,3,2
368196,2.722,97,0,3,2,1,2
368196,2.562,98,0,3,2,1,1
369267,1.083,99,2,2,1,3,1
