size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
522543,2.586,0,4,2,2,0,0
529168,0.983,1,0,0,1,2,0
529168,1.001,10,1,0,1,1,0
355953,2.668,11,2,1,2,1,1
406842,2.665,12,1,0,2,0,2
384846,0.395,13,1,2,0,1,1
355887,2.68,14,3,1,2,2,2
344049,2.638,15,0,3,2,3,2
345714,1.012,16,4,2,1,1,2
529168,1.011,17,1,0,1,3,0
344079,2.594,18,2,3,2,1,1
345722,1.156,19,1,2,1,3,1
345714,2.64,2,1,2,2,2,2
406842,2.676,20,2,0,2,3,2
345714,2.679,21,1,2,2,3,2
526464,0.33,22,3,2,0,1,0
374164,0.462,23,3,1,0,3,1
373925,0.425,24,0,1,0,0,2
355953,2.794,25,3,1,2,3,1
407017,1.054,26,4,0,1,3,1
525368,2.67,27,2,1,2,2,0
355887,1.02,28,1,1,1,1,2
374164,0.423,29,2,1,0,0,1
344079,1.008,3,3,3,1,0,1
374164,0.483,30,1,1,0,2,1
344079,1.045,31,4,3,1,3,1
527070,0.34,32,4,3,0,1,0
344049,1.056,33,4,3,1,2,2
406842,2.767,34,4,0,2,2,2
522543,0.967,35,1,2,1,0,0
521901,0.979,36,1,3,1,0,0
345714,2.653,37,0,2,2,0,2
525368,1.014,38,4,1,1,1,0
383515,0.358,39,0,3,0,0,2
526464,0.325,4,2,2,0,1,0
344079,2.724,40,0,3,2,0,1
344049,0.981,41,1,3,1,0,2
355953,1.094,42,3,1,1,2,1
384846,0.397,43,1,2,0,2,1
522543,1.012,44,2,2,1,2,0
344049,2.684,45,1,3,2,1,2
406842,2.677,46,0,0,2,2,2
373925,0.426,47,2,1,0,2,2
344079,1.05,48,3,3,1,2,1
345722,2.737,49,4,2,2,3,1
384846,0.418,5,0,2,0,3,1
525368,2.652,50,0,1,2,0,0
345722,1.008,51,3,2,1,1,1
374164,0.423,52,0,1,0,0,1
355953,2.743,53,3,1,2,2,1
407017,2.667,54,0,0,2,2,1
406842,2.659,55,3,0,2,0,2
522543,1.002,56,1,2,1,2,0
406842,2.644,57,0,0,2,3,2
373925,0.454,58,1,1,0,2,2
521901,2.566,59,3,3,2,0,0
522543,1.009,6,3,2,1,3,0
525368,2.65,60,3,1,2,2,0
407017,1.051,61,3,0,1,1,1
344079,2.665,62,2,3,2,2,1
522543,2.634,63,0,2,2,0,0
373925,0.482,64,4,1,0,0,2
345722,2.72,65,3,2,2,0,1
374164,0.45,66,3,1,0,0,1
522543,2.626,67,2,2,2,2,0
345714,2.66,68,4,2,2,3,2
345714,1.047,69,2,2,1,2,2
345722,2.623,7,2,2,2,0,1
355953,1.081,70,1,1,1,1,1
355953,1.076,71,0,1,1,2,1
325895,0.441,72,4,0,0,2,1
406842,1.143,73,2,0,1,3,2
383525,0.361,74,1,3,0,0,1
319574,0.362,75,2,0,0,1,0
383525,0.418,76,3,3,0,0,1
384846,0.398,77,0,2,0,1,1
344079,1.062,78,2,3,1,2,1
446295,0.402,79,3,1,0,0,0
529168,1.015,8,4,0,1,1,0
446295,0.383,80,0,1,0,0,0
406842,1.132,81,0,0,1,0,2
319574,0.379,82,1,0,0,2,0
344079,2.666,83,2,3,2,0,1
345722,2.652,84,3,2,2,2,1
407017,2.602,85,0,0,2,0,1
529168,1.014,86,3,0,1,2,0
522543,2.63,87,2,2,2,1,0
345714,1.035,88,3,2,1,2,2
344049,1.024,89,4,3,1,0,2
345714,2.694,9,0,2,2,2,2
345714,1.035,90,4,2,1,2,2
325895,0.408,91,2,0,0,1,1
525368,1.066,92,4,1,1,0,0
373925,0.465,93,4,1,0,1,2
383515,0.383,94,1,3,0,3,2
406842,1.11,95,3,0,1,1,2
324724,0.579,96,3,0,0,3,2
344049,2.722,97,0,3,2,1,2
344079,2.62,98,0,3,2,1,1
345722,1.024,99,2,2,1,3,1
