size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
480932,2.486,0,4,2,2,0,0
375399,0.955,1,0,0,1,2,0
375399,0.927,10,1,0,1,1,0
296215,2.511,11,2,1,2,1,1
243645,2.562,12,1,0,2,0,2
330624,0.425,13,1,2,0,1,1
293109,2.581,14,3,1,2,2,2
301349,2.53,15,0,3,2,3,2
311695,1.016,16,4,2,1,1,2
375399,0.969,17,1,0,1,3,0
305018,2.509,18,2,3,2,1,1
313001,1.014,19,1,2,1,3,1
311695,2.615,2,1,2,2,2,2
243645,2.571,20,2,0,2,3,2
311695,2.512,21,1,2,2,3,2
465507,0.389,22,3,2,0,1,0
224655,0.425,23,3,1,0,3,1
218177,0.522,24,0,1,0,0,2
296215,2.543,25,3,1,2,3,1
249693,0.979,26,4,0,1,3,1
434073,2.464,27,2,1,2,2,0
293109,1.014,28,1,1,1,1,2
224655,0.362,29,2,1,0,0,1
305018,0.985,3,3,3,1,0,1
224655,0.416,30,1,1,0,2,1
305018,1.016,31,4,3,1,3,1
486793,0.31,32,4,3,0,1,0
301349,1.095,33,4,3,1,2,2
243645,2.698,34,4,0,2,2,2
480932,0.98,35,1,2,1,0,0
482310,0.849,36,1,3,1,0,0
311695,2.514,37,0,2,2,0,2
434073,0.95,38,4,1,1,1,0
329322,0.374,39,0,3,0,0,2
465507,0.382,4,2,2,0,1,0
305018,2.45,40,0,3,2,0,1
301349,0.995,41,1,3,1,0,2
296215,1.017,42,3,1,1,2,1
330624,0.455,43,1,2,0,2,1
480932,1.049,44,2,2,1,2,0
301349,2.49,45,1,3,2,1,2
243645,2.558,46,0,0,2,2,2
218177,0.537,47,2,1,0,2,2
305018,0.964,48,3,3,1,2,1
313001,2.594,49,4,2,2,3,1
330624,0.445,5,0,2,0,3,1
434073,2.485,50,0,1,2,0,0
313001,1.01,51,3,2,1,1,1
224655,0.375,52,0,1,0,0,1
296215,2.499,53,3,1,2,2,1
249693,2.492,54,0,0,2,2,1
243645,2.557,55,3,0,2,0,2
480932,0.984,56,1,2,1,2,0
243645,2.577,57,0,0,2,3,2
218177,0.538,58,1,1,0,2,2
482310,2.365,59,3,3,2,0,0
480932,0.966,6,3,2,1,3,0
434073,2.558,60,3,1,2,2,0
249693,0.987,61,3,0,1,1,1
305018,2.459,62,2,3,2,2,1
480932,2.46,63,0,2,2,0,0
218177,0.529,64,4,1,0,0,2
313001,2.576,65,3,2,2,0,1
224655,0.381,66,3,1,0,0,1
480932,2.509,67,2,2,2,2,0
311695,2.549,68,4,2,2,3,2
311695,1.074,69,2,2,1,2,2
313001,2.546,7,2,2,2,0,1
296215,1.003,70,1,1,1,1,1
296215,0.981,71,0,1,1,2,1
117063,0.353,72,4,0,0,2,1
243645,1.121,73,2,0,1,3,2
330532,0.351,74,1,3,0,0,1
182558,0.337,75,2,0,0,1,0
330532,0.379,76,3,3,0,0,1
330624,0.432,77,0,2,0,1,1
305018,1.019,78,2,3,1,2,1
302587,0.371,79,3,1,0,0,0
375399,0.965,8,4,0,1,1,0
302587,0.336,80,0,1,0,0,0
243645,1.082,81,0,0,1,0,2
182558,0.349,82,1,0,0,2,0
305018,2.541,83,2,3,2,0,1
313001,2.514,84,3,2,2,2,1
249693,2.485,85,0,0,2,0,1
375399,0.964,86,3,0,1,2,0
480932,2.486,87,2,2,2,1,0
311695,1.078,88,3,2,1,2,2
301349,0.989,89,4,3,1,0,2
311695,2.541,9,0,2,2,2,2
311695,1.034,90,4,2,1,2,2
117063,0.318,91,2,0,0,1,1
434073,0.968,92,4,1,1,0,0
218177,0.519,93,4,1,0,1,2
329322,0.431,94,1,3,0,3,2
243645,1.095,95,3,0,1,1,2
109855,0.517,96,3,0,0,3,2
301349,2.517,97,0,3,2,1,2
305018,2.451,98,0,3,2,1,1
313001,1.028,99,2,2,1,3,1
