size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
416154,2.385,0,4,2,2,0,0
246789,0.97,1,0,0,1,2,0
246789,0.97,10,1,0,1,1,0
200462,2.413,11,2,1,2,1,1
156733,2.407,12,1,0,2,0,2
221349,0.386,13,1,2,0,1,1
198130,2.501,14,3,1,2,2,2
217993,2.521,15,0,3,2,3,2
213934,1.053,16,4,2,1,1,2
246789,0.921,17,1,0,1,3,0
222046,2.375,18,2,3,2,1,1
217014,0.956,19,1,2,1,3,1
213934,2.512,2,1,2,2,2,2
156733,2.428,20,2,0,2,3,2
213934,2.512,21,1,2,2,3,2
388144,0.383,22,3,2,0,1,0
156836,0.372,23,3,1,0,3,1
153275,0.508,24,0,1,0,0,2
200462,2.466,25,3,1,2,3,1
158441,0.918,26,4,0,1,3,1
340953,2.355,27,2,1,2,2,0
198130,1.001,28,1,1,1,1,2
156836,0.36,29,2,1,0,0,1
222046,0.955,3,3,3,1,0,1
156836,0.364,30,1,1,0,2,1
222046,0.936,31,4,3,1,3,1
443272,0.302,32,4,3,0,1,0
217993,1.138,33,4,3,1,2,2
156733,2.529,34,4,0,2,2,2
416154,0.983,35,1,2,1,0,0
449300,0.854,36,1,3,1,0,0
213934,2.464,37,0,2,2,0,2
340953,0.918,38,4,1,1,1,0
233632,0.437,39,0,3,0,0,2
388144,0.371,4,2,2,0,1,0
222046,2.469,40,0,3,2,0,1
217993,1.027,41,1,3,1,0,2
200462,0.957,42,3,1,1,2,1
221349,0.387,43,1,2,0,2,1
416154,0.95,44,2,2,1,2,0
217993,2.529,45,1,3,2,1,2
156733,2.437,46,0,0,2,2,2
153275,0.524,47,2,1,0,2,2
222046,0.936,48,3,3,1,2,1
217014,2.462,49,4,2,2,3,1
221349,0.388,5,0,2,0,3,1
340953,2.361,50,0,1,2,0,0
217014,0.975,51,3,2,1,1,1
156836,0.384,52,0,1,0,0,1
200462,2.387,53,3,1,2,2,1
158441,2.376,54,0,0,2,2,1
156733,2.38,55,3,0,2,0,2
416154,0.93,56,1,2,1,2,0
156733,2.455,57,0,0,2,3,2
153275,0.499,58,1,1,0,2,2
449300,2.317,59,3,3,2,0,0
416154,0.922,6,3,2,1,3,0
340953,2.393,60,3,1,2,2,0
158441,0.897,61,3,0,1,1,1
222046,2.35,62,2,3,2,2,1
416154,2.369,63,0,2,2,0,0
153275,0.513,64,4,1,0,0,2
217014,2.403,65,3,2,2,0,1
156836,0.344,66,3,1,0,0,1
416154,2.439,67,2,2,2,2,0
213934,2.514,68,4,2,2,3,2
213934,1.049,69,2,2,1,2,2
217014,2.408,7,2,2,2,0,1
200462,0.956,70,1,1,1,1,1
200462,0.967,71,0,1,1,2,1
93813,0.34,72,4,0,0,2,1
156733,1.008,73,2,0,1,3,2
237015,0.365,74,1,3,0,0,1
146886,0.293,75,2,0,0,1,0
237015,0.342,76,3,3,0,0,1
221349,0.409,77,0,2,0,1,1
222046,1.014,78,2,3,1,2,1
246371,0.387,79,3,1,0,0,0
246789,0.901,8,4,0,1,1,0
246371,0.351,80,0,1,0,0,0
156733,1.003,81,0,0,1,0,2
146886,0.331,82,1,0,0,2,0
222046,2.445,83,2,3,2,0,1
217014,2.389,84,3,2,2,2,1
158441,2.344,85,0,0,2,0,1
246789,0.955,86,3,0,1,2,0
416154,2.336,87,2,2,2,1,0
213934,1.043,88,3,2,1,2,2
217993,1.056,89,4,3,1,0,2
213934,2.632,9,0,2,2,2,2
213934,1.055,90,4,2,1,2,2
93813,0.331,91,2,0,0,1,1
340953,0.955,92,4,1,1,0,0
153275,0.538,93,4,1,0,1,2
233632,0.512,94,1,3,0,3,2
156733,1.004,95,3,0,1,1,2
91257,0.463,96,3,0,0,3,2
217993,2.654,97,0,3,2,1,2
222046,2.331,98,0,3,2,1,1
217014,0.957,99,2,2,1,3,1
