size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
451790,2.297,0,4,2,2,0,0
237047,0.93,1,0,0,1,2,0
237047,0.896,10,1,0,1,1,0
222763,2.376,11,2,1,2,1,1
163862,2.405,12,1,0,2,0,2
271146,0.345,13,1,2,0,1,1
220004,2.448,14,3,1,2,2,2
256747,2.411,15,0,3,2,3,2
257420,0.97,16,4,2,1,1,2
237047,0.997,17,1,0,1,3,0
257703,2.369,18,2,3,2,1,1
258270,0.941,19,1,2,1,3,1
257420,2.472,2,1,2,2,2,2
163862,2.418,20,2,0,2,3,2
257420,2.415,21,1,2,2,3,2
422422,0.328,22,3,2,0,1,0
181836,0.387,23,3,1,0,3,1
178587,0.517,24,0,1,0,0,2
222763,2.533,25,3,1,2,3,1
165393,0.938,26,4,0,1,3,1
356155,2.375,27,2,1,2,2,0
220004,1.054,28,1,1,1,1,2
181836,0.361,29,2,1,0,0,1
257703,0.945,3,3,3,1,0,1
181836,0.381,30,1,1,0,2,1
257703,1.031,31,4,3,1,3,1
462915,0.326,32,4,3,0,1,0
256747,1.022,33,4,3,1,2,2
163862,2.47,34,4,0,2,2,2
451790,0.894,35,1,2,1,0,0
463008,0.861,36,1,3,1,0,0
257420,2.459,37,0,2,2,0,2
356155,0.912,38,4,1,1,1,0
280874,0.368,39,0,3,0,0,2
422422,0.279,4,2,2,0,1,0
257703,2.415,40,0,3,2,0,1
256747,0.933,41,1,3,1,0,2
222763,0.921,42,3,1,1,2,1
271146,0.369,43,1,2,0,2,1
451790,0.93,44,2,2,1,2,0
256747,2.405,45,1,3,2,1,2
163862,2.42,46,0,0,2,2,2
178587,0.478,47,2,1,0,2,2
257703,0.924,48,3,3,1,2,1
258270,2.452,49,4,2,2,3,1
271146,0.352,5,0,2,0,3,1
356155,2.386,50,0,1,2,0,0
258270,0.922,51,3,2,1,1,1
181836,0.352,52,0,1,0,0,1
222763,2.487,53,3,1,2,2,1
165393,2.381,54,0,0,2,2,1
163862,2.41,55,3,0,2,0,2
451790,0.872,56,1,2,1,2,0
163862,2.423,57,0,0,2,3,2
178587,0.51,58,1,1,0,2,2
463008,2.339,59,3,3,2,0,0
451790,0.93,6,3,2,1,3,0
356155,2.369,60,3,1,2,2,0
165393,0.899,61,3,0,1,1,1
257703,2.353,62,2,3,2,2,1
451790,2.321,63,0,2,2,0,0
178587,0.507,64,4,1,0,0,2
258270,2.4,65,3,2,2,0,1
181836,0.379,66,3,1,0,0,1
451790,2.369,67,2,2,2,2,0
257420,2.402,68,4,2,2,3,2
257420,0.967,69,2,2,1,2,2
258270,2.357,7,2,2,2,0,1
222763,0.937,70,1,1,1,1,1
222763,0.946,71,0,1,1,2,1
102916,0.339,72,4,0,0,2,1
163862,1.053,73,2,0,1,3,2
281498,0.39,74,1,3,0,0,1
141242,0.344,75,2,0,0,1,0
281498,0.379,76,3,3,0,0,1
271146,0.337,77,0,2,0,1,1
257703,1.017,78,2,3,1,2,1
260922,0.393,79,3,1,0,0,0
237047,0.952,8,4,0,1,1,0
260922,0.331,80,0,1,0,0,0
163862,1.045,81,0,0,1,0,2
141242,0.362,82,1,0,0,2,0
257703,2.392,83,2,3,2,0,1
258270,2.387,84,3,2,2,2,1
165393,2.339,85,0,0,2,0,1
237047,0.95,86,3,0,1,2,0
451790,2.352,87,2,2,2,1,0
257420,0.981,88,3,2,1,2,2
256747,0.952,89,4,3,1,0,2
257420,2.424,9,0,2,2,2,2
257420,0.968,90,4,2,1,2,2
102916,0.338,91,2,0,0,1,1
356155,0.983,92,4,1,1,0,0
178587,0.488,93,4,1,0,1,2
280874,0.414,94,1,3,0,3,2
163862,1.042,95,3,0,1,1,2
100425,0.486,96,3,0,0,3,2
256747,2.492,97,0,3,2,1,2
257703,2.4,98,0,3,2,1,1
258270,0.934,99,2,2,1,3,1
