size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
6158849,50.123,0,4,2,2,0,0
2431374,16.502,1,0,0,1,2,0
2431374,16.376,10,1,0,1,1,0
2578811,51.022,11,2,1,2,1,1
1673490,51.221,12,1,0,2,0,2
3281283,3.383,13,1,2,0,1,1
2529556,52.293,14,3,1,2,2,2
3323293,52.741,15,0,3,2,3,2
3258635,18.754,16,4,2,1,1,2
2431374,16.574,17,1,0,1,3,0
3372850,50.676,18,2,3,2,1,1
3307669,16.73,19,1,2,1,3,1
3258635,52.146,2,1,2,2,2,2
1673490,51.332,20,2,0,2,3,2
3258635,52.649,21,1,2,2,3,2
5464643,2.86,22,3,2,0,1,0
1827561,3.769,23,3,1,0,3,1
1749255,6.042,24,0,1,0,0,2
2578811,51.06,25,3,1,2,3,1
1698685,16.725,26,4,0,1,3,1
4133165,50.698,27,2,1,2,2,0
2529556,18.499,28,1,1,1,1,2
1827561,3.682,29,2,1,0,0,1
3372850,16.361,3,3,3,1,0,1
1827561,3.7,30,1,1,0,2,1
3372850,16.479,31,4,3,1,3,1
6537369,2.514,32,4,3,0,1,0
3323293,18.026,33,4,3,1,2,2
1673490,51.184,34,4,0,2,2,2
6158849,16.069,35,1,2,1,0,0
6607654,15.767,36,1,3,1,0,0
3258635,52.127,37,0,2,2,0,2
4133165,16.613,38,4,1,1,1,0
3559289,4.613,39,0,3,0,0,2
5464643,2.938,4,2,2,0,1,0
3372850,50.768,40,0,3,2,0,1
3323293,18.244,41,1,3,1,0,2
2578811,17.098,42,3,1,1,2,1
3281283,3.409,43,1,2,0,2,1
6158849,16.155,44,2,2,1,2,0
3323293,52.393,45,1,3,2,1,2
1673490,51.318,46,0,0,2,2,2
1749255,6.164,47,2,1,0,2,2
3372850,16.406,48,3,3,1,2,1
3307669,50.55,49,4,2,2,3,1
3281283,3.552,5,0,2,0,3,1
4133165,50.872,50,0,1,2,0,0
3307669,17.148,51,3,2,1,1,1
1827561,3.598,52,0,1,0,0,1
2578811,51.225,53,3,1,2,2,1
1698685,50.352,54,0,0,2,2,1
1673490,51.151,55,3,0,2,0,2
6158849,16.082,56,1,2,1,2,0
1673490,51.359,57,0,0,2,3,2
1749255,6.166,58,1,1,0,2,2
6607654,49.678,59,3,3,2,0,0
6158849,16.621,6,3,2,1,3,0
4133165,50.471,60,3,1,2,2,0
1698685,16.588,61,3,0,1,1,1
3372850,50.759,62,2,3,2,2,1
6158849,49.916,63,0,2,2,0,0
1749255,6.098,64,4,1,0,0,2
3307669,50.463,65,3,2,2,0,1
1827561,3.575,66,3,1,0,0,1
6158849,50.069,67,2,2,2,2,0
3258635,52.384,68,4,2,2,3,2
3258635,18.187,69,2,2,1,2,2
3307669,50.65,7,2,2,2,0,1
2578811,16.97,70,1,1,1,1,1
2578811,17.068,71,0,1,1,2,1
927594,3.318,72,4,0,0,2,1
1673490,17.603,73,2,0,1,3,2
3595008,3.454,74,1,3,0,0,1
1506377,3.131,75,2,0,0,1,0
3595008,3.255,76,3,3,0,0,1
3281283,3.496,77,0,2,0,1,1
3372850,16.54,78,2,3,1,2,1
2805621,3.244,79,3,1,0,0,0
2431374,16.472,8,4,0,1,1,0
2805621,3.31,80,0,1,0,0,0
1673490,17.494,81,0,0,1,0,2
1506377,3.147,82,1,0,0,2,0
3372850,50.836,83,2,3,2,0,1
3307669,50.64,84,3,2,2,2,1
1698685,50.296,85,0,0,2,0,1
2431374,16.409,86,3,0,1,2,0
6158849,50.291,87,2,2,2,1,0
3258635,18.783,88,3,2,1,2,2
3323293,18.054,89,4,3,1,0,2
3258635,52.159,9,0,2,2,2,2
3258635,18.745,90,4,2,1,2,2
927594,3.4,91,2,0,0,1,1
4133165,16.67,92,4,1,1,0,0
1749255,6.077,93,4,1,0,1,2
3559289,4.724,94,1,3,0,3,2
1673490,17.445,95,3,0,1,1,2
897192,4.535,96,3,0,0,3,2
3323293,52.456,97,0,3,2,1,2
3372850,50.762,98,0,3,2,1,1
3307669,16.773,99,2,2,1,3,1
