size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
3867674,38.897,0,4,2,2,0,0
1657801,12.686,1,0,0,1,2,0
1657801,12.73,10,1,0,1,1,0
1275135,39.089,11,2,1,2,1,1
675053,39.002,12,1,0,2,0,2
1658024,2.809,13,1,2,0,1,1
1256610,39.885,14,3,1,2,2,2
1711160,41.274,15,0,3,2,3,2
1664426,14.213,16,4,2,1,1,2
1657801,12.861,17,1,0,1,3,0
1784308,38.893,18,2,3,2,1,1
1703963,13.083,19,1,2,1,3,1
1664426,40.487,2,1,2,2,2,2
675053,39.331,20,2,0,2,3,2
1664426,40.509,21,1,2,2,3,2
3431825,2.633,22,3,2,0,1,0
905061,2.876,23,3,1,0,3,1
883093,3.524,24,0,1,0,0,2
1275135,39.342,25,3,1,2,3,1
679016,12.883,26,4,0,1,3,1
2788607,39.056,27,2,1,2,2,0
1256610,13.529,28,1,1,1,1,2
905061,2.616,29,2,1,0,0,1
1784308,12.494,3,3,3,1,0,1
905061,2.775,30,1,1,0,2,1
1784308,12.646,31,4,3,1,3,1
4081343,2.033,32,4,3,0,1,0
1711160,14.905,33,4,3,1,2,2
675053,39.412,34,4,0,2,2,2
3867674,12.645,35,1,2,1,0,0
4205348,12.018,36,1,3,1,0,0
1664426,40.349,37,0,2,2,0,2
2788607,12.884,38,4,1,1,1,0
1830237,3.688,39,0,3,0,0,2
3431825,2.622,4,2,2,0,1,0
1784308,38.903,40,0,3,2,0,1
1711160,14.751,41,1,3,1,0,2
1275135,13.118,42,3,1,1,2,1
1658024,2.911,43,1,2,0,2,1
3867674,12.759,44,2,2,1,2,0
1711160,41.246,45,1,3,2,1,2
675053,39.09,46,0,0,2,2,2
883093,3.606,47,2,1,0,2,2
1784308,12.564,48,3,3,1,2,1
1703963,39.352,49,4,2,2,3,1
1658024,2.957,5,0,2,0,3,1
2788607,39.115,50,0,1,2,0,0
1703963,13.006,51,3,2,1,1,1
905061,2.612,52,0,1,0,0,1
1275135,39.299,53,3,1,2,2,1
679016,38.789,54,0,0,2,2,1
675053,39.309,55,3,0,2,0,2
3867674,12.708,56,1,2,1,2,0
675053,39.182,57,0,0,2,3,2
883093,3.611,58,1,1,0,2,2
4205348,38.511,59,3,3,2,0,0
3867674,12.756,6,3,2,1,3,0
2788607,39.151,60,3,1,2,2,0
679016,12.819,61,3,0,1,1,1
1784308,38.807,62,2,3,2,2,1
3867674,38.933,63,0,2,2,0,0
883093,3.545,64,4,1,0,0,2
1703963,39.212,65,3,2,2,0,1
905061,2.628,66,3,1,0,0,1
3867674,39.08,67,2,2,2,2,0
1664426,40.565,68,4,2,2,3,2
1664426,14.287,69,2,2,1,2,2
1703963,39.304,7,2,2,2,0,1
1275135,13.007,70,1,1,1,1,1
1275135,13.008,71,0,1,1,2,1
405801,2.57,72,4,0,0,2,1
675053,13.188,73,2,0,1,3,2
1888567,2.36,74,1,3,0,0,1
1229318,2.545,75,2,0,0,1,0
1888567,2.387,76,3,3,0,0,1
1658024,2.905,77,0,2,0,1,1
1784308,12.532,78,2,3,1,2,1
2051465,2.527,79,3,1,0,0,0
1657801,12.817,8,4,0,1,1,0
2051465,2.538,80,0,1,0,0,0
675053,13.01,81,0,0,1,0,2
1229318,2.458,82,1,0,0,2,0
1784308,38.902,83,2,3,2,0,1
1703963,39.253,84,3,2,2,2,1
679016,38.772,85,0,0,2,0,1
1657801,12.782,86,3,0,1,2,0
3867674,38.911,87,2,2,2,1,0
1664426,14.218,88,3,2,1,2,2
1711160,14.763,89,4,3,1,0,2
1664426,40.387,9,0,2,2,2,2
1664426,14.277,90,4,2,1,2,2
405801,2.525,91,2,0,0,1,1
2788607,12.88,92,4,1,1,0,0
883093,3.545,93,4,1,0,1,2
1830237,3.957,94,1,3,0,3,2
675053,13.075,95,3,0,1,1,2
399880,3.092,96,3,0,0,3,2
1711160,41.216,97,0,3,2,1,2
1784308,38.84,98,0,3,2,1,1
1703963,13.062,99,2,2,1,3,1
