size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
54436,0.339,0,4,2,2,0,0
23688,0.159,1,0,0,1,2,0
23688,0.175,10,1,0,1,1,0
21959,0.361,11,2,1,2,1,1
14393,0.357,12,1,0,2,0,2
23751,0.107,13,1,2,0,1,1
21497,0.388,14,3,1,2,2,2
25017,0.372,15,0,3,2,3,2
24468,0.178,16,4,2,1,1,2
23688,0.157,17,1,0,1,3,0
25545,0.353,18,2,3,2,1,1
25054,0.183,19,1,2,1,3,1
24468,0.368,2,1,2,2,2,2
14393,0.367,20,2,0,2,3,2
24468,0.403,21,1,2,2,3,2
48479,0.088,22,3,2,0,1,0
15053,0.077,23,3,1,0,3,1
14443,0.105,24,0,1,0,0,2
21959,0.382,25,3,1,2,3,1
14762,0.179,26,4,0,1,3,1
41082,0.337,27,2,1,2,2,0
21497,0.176,28,1,1,1,1,2
15053,0.104,29,2,1,0,0,1
25545,0.175,3,3,3,1,0,1
15053,0.112,30,1,1,0,2,1
25545,0.175,31,4,3,1,3,1
57688,0.113,32,4,3,0,1,0
25017,0.187,33,4,3,1,2,2
14393,0.379,34,4,0,2,2,2
54436,0.166,35,1,2,1,0,0
59048,0.164,36,1,3,1,0,0
24468,0.348,37,0,2,2,0,2
41082,0.164,38,4,1,1,1,0
25925,0.083,39,0,3,0,0,2
48479,0.112,4,2,2,0,1,0
25545,0.374,40,0,3,2,0,1
25017,0.207,41,1,3,1,0,2
21959,0.177,42,3,1,1,2,1
23751,0.109,43,1,2,0,2,1
54436,0.166,44,2,2,1,2,0
25017,0.423,45,1,3,2,1,2
14393,0.382,46,0,0,2,2,2
14443,0.101,47,2,1,0,2,2
25545,0.172,48,3,3,1,2,1
25054,0.368,49,4,2,2,3,1
23751,0.115,5,0,2,0,3,1
41082,0.332,50,0,1,2,0,0
25054,0.189,51,3,2,1,1,1
15053,0.099,52,0,1,0,0,1
21959,0.38,53,3,1,2,2,1
14762,0.364,54,0,0,2,2,1
14393,0.328,55,3,0,2,0,2
54436,0.18,56,1,2,1,2,0
14393,0.397,57,0,0,2,3,2
14443,0.124,58,1,1,0,2,2
59048,0.324,59,3,3,2,0,0
54436,0.193,6,3,2,1,3,0
41082,0.365,60,3,1,2,2,0
14762,0.148,61,3,0,1,1,1
25545,0.373,62,2,3,2,2,1
54436,0.342,63,0,2,2,0,0
14443,0.112,64,4,1,0,0,2
25054,0.344,65,3,2,2,0,1
15053,0.1,66,3,1,0,0,1
54436,0.366,67,2,2,2,2,0
24468,0.383,68,4,2,2,3,2
24468,0.181,69,2,2,1,2,2
25054,0.363,7,2,2,2,0,1
21959,0.152,70,1,1,1,1,1
21959,0.156,71,0,1,1,2,1
5875,0.105,72,4,0,0,2,1
14393,0.198,73,2,0,1,3,2
26398,0.092,74,1,3,0,0,1
10228,0.092,75,2,0,0,1,0
26398,0.093,76,3,3,0,0,1
23751,0.096,77,0,2,0,1,1
25545,0.178,78,2,3,1,2,1
29799,0.108,79,3,1,0,0,0
23688,0.165,8,4,0,1,1,0
29799,0.099,80,0,1,0,0,0
14393,0.199,81,0,0,1,0,2
10228,0.096,82,1,0,0,2,0
25545,0.375,83,2,3,2,0,1
25054,0.376,84,3,2,2,2,1
14762,0.32,85,0,0,2,0,1
23688,0.164,86,3,0,1,2,0
54436,0.329,87,2,2,2,1,0
24468,0.178,88,3,2,1,2,2
25017,0.188,89,4,3,1,0,2
24468,0.374,9,0,2,2,2,2
24468,0.179,90,4,2,1,2,2
5875,0.076,91,2,0,0,1,1
41082,0.158,92,4,1,1,0,0
14443,0.133,93,4,1,0,1,2
25925,0.123,94,1,3,0,3,2
14393,0.16,95,3,0,1,1,2
5701,0.095,96,3,0,0,3,2
25017,0.404,97,0,3,2,1,2
25545,0.32,98,0,3,2,1,1
25054,0.173,99,2,2,1,3,1
