size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
265991,2.338,0,4,2,2,0,0
115402,0.884,1,0,0,1,2,0
115402,1.029,10,1,0,1,1,0
62170,2.333,11,2,1,2,1,1
49813,2.339,12,1,0,2,0,2
88972,0.365,13,1,2,0,1,1
60662,2.404,14,3,1,2,2,2
99480,2.514,15,0,3,2,3,2
90030,1.006,16,4,2,1,1,2
115402,0.872,17,1,0,1,3,0
104735,2.269,18,2,3,2,1,1
94602,0.907,19,1,2,1,3,1
90030,2.484,2,1,2,2,2,2
49813,2.403,20,2,0,2,3,2
90030,2.495,21,1,2,2,3,2
241187,0.326,22,3,2,0,1,0
48922,0.325,23,3,1,0,3,1
47439,0.383,24,0,1,0,0,2
62170,2.478,25,3,1,2,3,1
50269,0.919,26,4,0,1,3,1
152077,2.367,27,2,1,2,2,0
60662,0.902,28,1,1,1,1,2
48922,0.301,29,2,1,0,0,1
104735,0.956,3,3,3,1,0,1
48922,0.385,30,1,1,0,2,1
104735,0.983,31,4,3,1,3,1
314098,0.317,32,4,3,0,1,0
99480,1.176,33,4,3,1,2,2
49813,2.386,34,4,0,2,2,2
265991,0.901,35,1,2,1,0,0
328911,0.832,36,1,3,1,0,0
90030,2.507,37,0,2,2,0,2
152077,0.891,38,4,1,1,1,0
101313,0.417,39,0,3,0,0,2
241187,0.367,4,2,2,0,1,0
104735,2.465,40,0,3,2,0,1
99480,1.019,41,1,3,1,0,2
62170,0.925,42,3,1,1,2,1
88972,0.353,43,1,2,0,2,1
265991,0.99,44,2,2,1,2,0
99480,2.538,45,1,3,2,1,2
49813,2.383,46,0,0,2,2,2
47439,0.385,47,2,1,0,2,2
104735,0.89,48,3,3,1,2,1
94602,2.385,49,4,2,2,3,1
88972,0.394,5,0,2,0,3,1
152077,2.324,50,0,1,2,0,0
94602,0.913,51,3,2,1,1,1
48922,0.35,52,0,1,0,0,1
62170,2.391,53,3,1,2,2,1
50269,2.323,54,0,0,2,2,1
49813,2.348,55,3,0,2,0,2
265991,0.953,56,1,2,1,2,0
49813,2.346,57,0,0,2,3,2
47439,0.372,58,1,1,0,2,2
328911,2.341,59,3,3,2,0,0
265991,0.89,6,3,2,1,3,0
152077,2.351,60,3,1,2,2,0
50269,0.868,61,3,0,1,1,1
104735,2.367,62,2,3,2,2,1
265991,2.325,63,0,2,2,0,0
47439,0.37,64,4,1,0,0,2
94602,2.432,65,3,2,2,0,1
48922,0.325,66,3,1,0,0,1
265991,2.36,67,2,2,2,2,0
90030,2.472,68,4,2,2,3,2
90030,1.056,69,2,2,1,2,2
94602,2.39,7,2,2,2,0,1
62170,0.971,70,1,1,1,1,1
62170,0.932,71,0,1,1,2,1
38530,0.322,72,4,0,0,2,1
49813,1.009,73,2,0,1,3,2
105893,0.302,74,1,3,0,0,1
89371,0.334,75,2,0,0,1,0
105893,0.319,76,3,3,0,0,1
88972,0.393,77,0,2,0,1,1
104735,1.006,78,2,3,1,2,1
121749,0.371,79,3,1,0,0,0
115402,0.929,8,4,0,1,1,0
121749,0.332,80,0,1,0,0,0
49813,0.936,81,0,0,1,0,2
89371,0.307,82,1,0,0,2,0
104735,2.361,83,2,3,2,0,1
94602,2.382,84,3,2,2,2,1
50269,2.304,85,0,0,2,0,1
115402,0.911,86,3,0,1,2,0
265991,2.305,87,2,2,2,1,0
90030,1.03,88,3,2,1,2,2
99480,1.036,89,4,3,1,0,2
90030,2.546,9,0,2,2,2,2
90030,1.021,90,4,2,1,2,2
38530,0.314,91,2,0,0,1,1
152077,0.916,92,4,1,1,0,0
47439,0.37,93,4,1,0,1,2
101313,0.427,94,1,3,0,3,2
49813,0.996,95,3,0,1,1,2
38090,0.376,96,3,0,0,3,2
99480,2.556,97,0,3,2,1,2
104735,2.335,98,0,3,2,1,1
94602,0.951,99,2,2,1,3,1
