size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
39042,0.292,0,4,2,2,0,0
19499,0.133,1,0,0,1,2,0
19499,0.119,10,1,0,1,1,0
9998,0.257,11,2,1,2,1,1
10133,0.264,12,1,0,2,0,2
15794,0.077,13,1,2,0,1,1
9718,0.257,14,3,1,2,2,2
17326,0.315,15,0,3,2,3,2
16250,0.132,16,4,2,1,1,2
19499,0.131,17,1,0,1,3,0
17815,0.262,18,2,3,2,1,1
16640,0.119,19,1,2,1,3,1
16250,0.263,2,1,2,2,2,2
10133,0.288,20,2,0,2,3,2
16250,0.261,21,1,2,2,3,2
34740,0.076,22,3,2,0,1,0
6941,0.073,23,3,1,0,3,1
6594,0.079,24,0,1,0,0,2
9998,0.293,25,3,1,2,3,1
10390,0.128,26,4,0,1,3,1
21018,0.269,27,2,1,2,2,0
9718,0.115,28,1,1,1,1,2
6941,0.055,29,2,1,0,0,1
17815,0.135,3,3,3,1,0,1
6941,0.057,30,1,1,0,2,1
17815,0.105,31,4,3,1,3,1
43152,0.083,32,4,3,0,1,0
17326,0.136,33,4,3,1,2,2
10133,0.298,34,4,0,2,2,2
39042,0.157,35,1,2,1,0,0
44503,0.126,36,1,3,1,0,0
16250,0.27,37,0,2,2,0,2
21018,0.112,38,4,1,1,1,0
17824,0.087,39,0,3,0,0,2
34740,0.06,4,2,2,0,1,0
17815,0.259,40,0,3,2,0,1
17326,0.167,41,1,3,1,0,2
9998,0.125,42,3,1,1,2,1
15794,0.06,43,1,2,0,2,1
39042,0.145,44,2,2,1,2,0
17326,0.288,45,1,3,2,1,2
10133,0.277,46,0,0,2,2,2
6594,0.094,47,2,1,0,2,2
17815,0.147,48,3,3,1,2,1
16640,0.269,49,4,2,2,3,1
15794,0.077,5,0,2,0,3,1
21018,0.257,50,0,1,2,0,0
16640,0.129,51,3,2,1,1,1
6941,0.069,52,0,1,0,0,1
9998,0.243,53,3,1,2,2,1
10390,0.265,54,0,0,2,2,1
10133,0.261,55,3,0,2,0,2
39042,0.102,56,1,2,1,2,0
10133,0.28,57,0,0,2,3,2
6594,0.073,58,1,1,0,2,2
44503,0.249,59,3,3,2,0,0
39042,0.134,6,3,2,1,3,0
21018,0.272,60,3,1,2,2,0
10390,0.112,61,3,0,1,1,1
17815,0.25,62,2,3,2,2,1
39042,0.264,63,0,2,2,0,0
6594,0.07,64,4,1,0,0,2
16640,0.246,65,3,2,2,0,1
6941,0.067,66,3,1,0,0,1
39042,0.258,67,2,2,2,2,0
16250,0.278,68,4,2,2,3,2
16250,0.122,69,2,2,1,2,2
16640,0.249,7,2,2,2,0,1
9998,0.105,70,1,1,1,1,1
9998,0.147,71,0,1,1,2,1
5901,0.06,72,4,0,0,2,1
10133,0.131,73,2,0,1,3,2
18287,0.079,74,1,3,0,0,1
13512,0.072,75,2,0,0,1,0
18287,0.067,76,3,3,0,0,1
15794,0.078,77,0,2,0,1,1
17815,0.126,78,2,3,1,2,1
15792,0.068,79,3,1,0,0,0
19499,0.123,8,4,0,1,1,0
15792,0.061,80,0,1,0,0,0
10133,0.148,81,0,0,1,0,2
13512,0.073,82,1,0,0,2,0
17815,0.289,83,2,3,2,0,1
16640,0.26,84,3,2,2,2,1
10390,0.245,85,0,0,2,0,1
19499,0.134,86,3,0,1,2,0
39042,0.262,87,2,2,2,1,0
16250,0.129,88,3,2,1,2,2
17326,0.133,89,4,3,1,0,2
16250,0.291,9,0,2,2,2,2
16250,0.15,90,4,2,1,2,2
5901,0.077,91,2,0,0,1,1
21018,0.097,92,4,1,1,0,0
6594,0.078,93,4,1,0,1,2
17824,0.074,94,1,3,0,3,2
10133,0.132,95,3,0,1,1,2
5534,0.082,96,3,0,0,3,2
17326,0.28,97,0,3,2,1,2
17815,0.283,98,0,3,2,1,1
16640,0.117,99,2,2,1,3,1
