size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
3531183,64.472,0,4,2,2,0,0
1635151,20.875,1,0,0,1,2,0
1635151,20.755,10,1,0,1,1,0
546542,64.378,11,2,1,2,1,1
198623,64.278,12,1,0,2,0,2
1232871,4.598,13,1,2,0,1,1
532985,64.816,14,3,1,2,2,2
1369248,67.598,15,0,3,2,3,2
1253422,22.863,16,4,2,1,1,2
1635151,20.972,17,1,0,1,3,0
1462137,64.224,18,2,3,2,1,1
1304186,21.558,19,1,2,1,3,1
1253422,65.922,2,1,2,2,2,2
198623,64.516,20,2,0,2,3,2
1253422,66.05,21,1,2,2,3,2
3141440,4.464,22,3,2,0,1,0
381495,4.211,23,3,1,0,3,1
368933,4.617,24,0,1,0,0,2
546542,64.443,25,3,1,2,3,1
201595,21.256,26,4,0,1,3,1
2237452,64.398,27,2,1,2,2,0
532985,21.42,28,1,1,1,1,2
381495,3.974,29,2,1,0,0,1
1462137,21.041,3,3,3,1,0,1
381495,4.175,30,1,1,0,2,1
1462137,21.116,31,4,3,1,3,1
3889147,3.179,32,4,3,0,1,0
1369248,24.452,33,4,3,1,2,2
198623,64.63,34,4,0,2,2,2
3531183,21.178,35,1,2,1,0,0
4085411,20.031,36,1,3,1,0,0
1253422,66.078,37,0,2,2,0,2
2237452,21.032,38,4,1,1,1,0
1439840,5.844,39,0,3,0,0,2
3141440,4.434,4,2,2,0,1,0
1462137,64.30799999999999,40,0,3,2,0,1
1369248,23.723,41,1,3,1,0,2
546542,21.129,42,3,1,1,2,1
1232871,4.628,43,1,2,0,2,1
3531183,21.258,44,2,2,1,2,0
1369248,67.542,45,1,3,2,1,2
198623,64.399,46,0,0,2,2,2
368933,4.664,47,2,1,0,2,2
1462137,21.087,48,3,3,1,2,1
1304186,64.538,49,4,2,2,3,1
1232871,4.711,5,0,2,0,3,1
2237452,64.235,50,0,1,2,0,0
1304186,21.316,51,3,2,1,1,1
381495,4.02,52,0,1,0,0,1
546542,64.469,53,3,1,2,2,1
201595,64.116,54,0,0,2,2,1
198623,64.306,55,3,0,2,0,2
3531183,21.205,56,1,2,1,2,0
198623,64.482,57,0,0,2,3,2
368933,4.631,58,1,1,0,2,2
4085411,63.459,59,3,3,2,0,0
3531183,21.339,6,3,2,1,3,0
2237452,64.43299999999999,60,3,1,2,2,0
201595,21.063,61,3,0,1,1,1
1462137,64.125,62,2,3,2,2,1
3531183,64.234,63,0,2,2,0,0
368933,4.544,64,4,1,0,0,2
1304186,64.395,65,3,2,2,0,1
381495,4.099,66,3,1,0,0,1
3531183,64.202,67,2,2,2,2,0
1253422,66.324,68,4,2,2,3,2
1253422,22.864,69,2,2,1,2,2
1304186,64.363,7,2,2,2,0,1
546542,21.085,70,1,1,1,1,1
546542,21.09,71,0,1,1,2,1
122793,3.972,72,4,0,0,2,1
198623,21.156,73,2,0,1,3,2
1519262,3.512,74,1,3,0,0,1
1530084,3.924,75,2,0,0,1,0
1519262,3.514,76,3,3,0,0,1
1232871,4.581,77,0,2,0,1,1
1462137,20.521,78,2,3,1,2,1
1958679,3.959,79,3,1,0,0,0
1635151,21.178,8,4,0,1,1,0
1958679,3.974,80,0,1,0,0,0
198623,20.953,81,0,0,1,0,2
1530084,3.958,82,1,0,0,2,0
1462137,64.24,83,2,3,2,0,1
1304186,64.474,84,3,2,2,2,1
201595,64.119,85,0,0,2,0,1
1635151,21.145,86,3,0,1,2,0
3531183,64.383,87,2,2,2,1,0
1253422,22.827,88,3,2,1,2,2
1369248,24.391,89,4,3,1,0,2
1253422,65.887,9,0,2,2,2,2
1253422,22.954,90,4,2,1,2,2
122793,3.918,91,2,0,0,1,1
2237452,21.061,92,4,1,1,0,0
368933,4.58,93,4,1,0,1,2
1439840,6.09,94,1,3,0,3,2
198623,21.326,95,3,0,1,1,2
119118,4.265,96,3,0,0,3,2
1369248,67.631,97,0,3,2,1,2
1462137,64.363,98,0,3,2,1,1
1304186,21.568,99,2,2,1,3,1
