size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
12635681,94.868,0,4,2,2,0,0
6329768,30.97,1,0,0,1,2,0
6329768,30.905,10,1,0,1,1,0
4889073,95.99000000000001,11,2,1,2,1,1
3965155,96.632,12,1,0,2,0,2
6462933,6.695,13,1,2,0,1,1
4774410,99.348,14,3,1,2,2,2
6127546,98.351,15,0,3,2,3,2
6229932,34.205,16,4,2,1,1,2
6329768,31.076,17,1,0,1,3,0
6132287,95.58,18,2,3,2,1,1
6272895,31.61,19,1,2,1,3,1
6229932,98.866,2,1,2,2,2,2
3965155,96.53,20,2,0,2,3,2
6229932,98.836,21,1,2,2,3,2
11343617,5.543,22,3,2,0,1,0
3664351,7.168,23,3,1,0,3,1
3536601,11.16,24,0,1,0,0,2
4889073,96.999,25,3,1,2,3,1
4006404,31.491,26,4,0,1,3,1
8411884,95.326,27,2,1,2,2,0
4774410,34.603,28,1,1,1,1,2
3664351,6.904,29,2,1,0,0,1
6132287,31.081,3,3,3,1,0,1
3664351,7.01,30,1,1,0,2,1
6132287,31.34,31,4,3,1,3,1
13199390,5.133,32,4,3,0,1,0
6127546,34.097,33,4,3,1,2,2
3965155,96.446,34,4,0,2,2,2
12635681,30.12,35,1,2,1,0,0
13234799,29.607,36,1,3,1,0,0
6229932,98.751,37,0,2,2,0,2
8411884,31.489,38,4,1,1,1,0
6694437,8.043,39,0,3,0,0,2
11343617,5.506,4,2,2,0,1,0
6132287,95.518,40,0,3,2,0,1
6127546,33.876,41,1,3,1,0,2
4889073,32.215,42,3,1,1,2,1
6462933,6.829,43,1,2,0,2,1
12635681,30.205,44,2,2,1,2,0
6127546,98.267,45,1,3,2,1,2
3965155,96.351,46,0,0,2,2,2
3536601,11.547,47,2,1,0,2,2
6132287,31.347,48,3,3,1,2,1
6272895,96.291,49,4,2,2,3,1
6462933,7.001,5,0,2,0,3,1
8411884,94.94200000000001,50,0,1,2,0,0
6272895,31.608,51,3,2,1,1,1
3664351,6.824,52,0,1,0,0,1
4889073,96.824,53,3,1,2,2,1
4006404,95.072,54,0,0,2,2,1
3965155,96.318,55,3,0,2,0,2
12635681,30.135,56,1,2,1,2,0
3965155,96.794,57,0,0,2,3,2
3536601,11.46,58,1,1,0,2,2
13234799,94.39500000000001,59,3,3,2,0,0
12635681,30.22,6,3,2,1,3,0
8411884,96.16,60,3,1,2,2,0
4006404,31.304,61,3,0,1,1,1
6132287,95.50800000000001,62,2,3,2,2,1
12635681,94.51400000000001,63,0,2,2,0,0
3536601,11.388,64,4,1,0,0,2
6272895,95.945,65,3,2,2,0,1
3664351,6.655,66,3,1,0,0,1
12635681,94.813,67,2,2,2,2,0
6229932,98.892,68,4,2,2,3,2
6229932,34.286,69,2,2,1,2,2
6272895,95.888,7,2,2,2,0,1
4889073,31.799,70,1,1,1,1,1
4889073,32.07,71,0,1,1,2,1
2421647,6.38,72,4,0,0,2,1
3965155,32.74,73,2,0,1,3,2
6679594,6.68,74,1,3,0,0,1
3871388,5.868,75,2,0,0,1,0
6679594,6.636,76,3,3,0,0,1
6462933,6.624,77,0,2,0,1,1
6132287,31.192,78,2,3,1,2,1
5972402,6.271,79,3,1,0,0,0
6329768,30.983,8,4,0,1,1,0
5972402,6.21,80,0,1,0,0,0
3965155,32.615,81,0,0,1,0,2
3871388,6.016,82,1,0,0,2,0
6132287,95.624,83,2,3,2,0,1
6272895,96.24600000000001,84,3,2,2,2,1
4006404,94.875,85,0,0,2,0,1
6329768,31.047,86,3,0,1,2,0
12635681,94.316,87,2,2,2,1,0
6229932,34.296,88,3,2,1,2,2
6127546,33.974,89,4,3,1,0,2
6229932,98.678,9,0,2,2,2,2
6229932,34.456,90,4,2,1,2,2
2421647,6.402,91,2,0,0,1,1
8411884,31.421,92,4,1,1,0,0
3536601,11.399,93,4,1,0,1,2
6694437,8.291,94,1,3,0,3,2
3965155,32.783,95,3,0,1,1,2
2363021,9.279,96,3,0,0,3,2
6127546,98.419,97,0,3,2,1,2
6132287,95.595,98,0,3,2,1,1
6272895,31.701,99,2,2,1,3,1
