size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
753627,5.369,0,4,2,2,0,0
244709,1.95,1,0,0,1,2,0
244709,1.96,10,1,0,1,1,0
384149,5.435,11,2,1,2,1,1
113701,5.446,12,1,0,2,0,2
432687,0.694,13,1,2,0,1,1
379058,5.702,14,3,1,2,2,2
411130,5.635,15,0,3,2,3,2
422389,2.226,16,4,2,1,1,2
244709,2.038,17,1,0,1,3,0
416593,5.437,18,2,3,2,1,1
425475,2.126,19,1,2,1,3,1
422389,5.694,2,1,2,2,2,2
113701,5.44,20,2,0,2,3,2
422389,5.744,21,1,2,2,3,2
670278,0.644,22,3,2,0,1,0
287646,0.638,23,3,1,0,3,1
278797,0.974,24,0,1,0,0,2
384149,5.594,25,3,1,2,3,1
115718,2.028,26,4,0,1,3,1
572576,5.357,27,2,1,2,2,0
379058,2.19,28,1,1,1,1,2
287646,0.616,29,2,1,0,0,1
416593,2.067,3,3,3,1,0,1
287646,0.604,30,1,1,0,2,1
416593,2.098,31,4,3,1,3,1
780414,0.495,32,4,3,0,1,0
411130,2.23,33,4,3,1,2,2
113701,5.54,34,4,0,2,2,2
753627,1.997,35,1,2,1,0,0
784426,1.911,36,1,3,1,0,0
422389,5.69,37,0,2,2,0,2
572576,2.044,38,4,1,1,1,0
446722,0.701,39,0,3,0,0,2
670278,0.619,4,2,2,0,1,0
416593,5.542,40,0,3,2,0,1
411130,2.186,41,1,3,1,0,2
384149,2.077,42,3,1,1,2,1
432687,0.72,43,1,2,0,2,1
753627,2.094,44,2,2,1,2,0
411130,5.557,45,1,3,2,1,2
113701,5.412,46,0,0,2,2,2
278797,0.961,47,2,1,0,2,2
416593,2.062,48,3,3,1,2,1
425475,5.702,49,4,2,2,3,1
432687,0.744,5,0,2,0,3,1
572576,5.496,50,0,1,2,0,0
425475,2.041,51,3,2,1,1,1
287646,0.618,52,0,1,0,0,1
384149,5.624,53,3,1,2,2,1
115718,5.35,54,0,0,2,2,1
113701,5.377,55,3,0,2,0,2
753627,2.021,56,1,2,1,2,0
113701,5.455,57,0,0,2,3,2
278797,0.979,58,1,1,0,2,2
784426,5.444,59,3,3,2,0,0
753627,1.993,6,3,2,1,3,0
572576,5.395,60,3,1,2,2,0
115718,1.96,61,3,0,1,1,1
416593,5.538,62,2,3,2,2,1
753627,5.392,63,0,2,2,0,0
278797,0.943,64,4,1,0,0,2
425475,5.519,65,3,2,2,0,1
287646,0.612,66,3,1,0,0,1
753627,5.508,67,2,2,2,2,0
422389,5.734,68,4,2,2,3,2
422389,2.278,69,2,2,1,2,2
425475,5.581,7,2,2,2,0,1
384149,2.009,70,1,1,1,1,1
384149,2.056,71,0,1,1,2,1
62119,0.552,72,4,0,0,2,1
113701,2.171,73,2,0,1,3,2
450166,0.628,74,1,3,0,0,1
169880,0.532,75,2,0,0,1,0
450166,0.655,76,3,3,0,0,1
432687,0.707,77,0,2,0,1,1
416593,2.137,78,2,3,1,2,1
390128,0.602,79,3,1,0,0,0
244709,2.081,8,4,0,1,1,0
390128,0.602,80,0,1,0,0,0
113701,2.107,81,0,0,1,0,2
169880,0.58,82,1,0,0,2,0
416593,5.51,83,2,3,2,0,1
425475,5.496,84,3,2,2,2,1
115718,5.378,85,0,0,2,0,1
244709,1.926,86,3,0,1,2,0
753627,5.42,87,2,2,2,1,0
422389,2.237,88,3,2,1,2,2
411130,2.17,89,4,3,1,0,2
422389,5.772,9,0,2,2,2,2
422389,2.354,90,4,2,1,2,2
62119,0.552,91,2,0,0,1,1
572576,2.04,92,4,1,1,0,0
278797,0.945,93,4,1,0,1,2
446722,0.794,94,1,3,0,3,2
113701,2.114,95,3,0,1,1,2
60044,0.642,96,3,0,0,3,2
411130,5.71,97,0,3,2,1,2
416593,5.416,98,0,3,2,1,1
425475,2.152,99,2,2,1,3,1
