size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
423859,2.346,0,4,2,2,0,0
267467,0.94,1,0,0,1,2,0
267467,0.863,10,1,0,1,1,0
221981,2.413,11,2,1,2,1,1
141919,2.405,12,1,0,2,0,2
258925,0.381,13,1,2,0,1,1
219881,2.444,14,3,1,2,2,2
236912,2.421,15,0,3,2,3,2
241422,1.07,16,4,2,1,1,2
267467,0.909,17,1,0,1,3,0
239657,2.388,18,2,3,2,1,1
242920,1.079,19,1,2,1,3,1
241422,2.573,2,1,2,2,2,2
141919,2.45,20,2,0,2,3,2
241422,2.489,21,1,2,2,3,2
406641,0.364,22,3,2,0,1,0
191835,0.39,23,3,1,0,3,1
188837,0.494,24,0,1,0,0,2
221981,2.447,25,3,1,2,3,1
145097,0.945,26,4,0,1,3,1
364427,2.389,27,2,1,2,2,0
219881,0.999,28,1,1,1,1,2
191835,0.382,29,2,1,0,0,1
239657,0.929,3,3,3,1,0,1
191835,0.379,30,1,1,0,2,1
239657,0.96,31,4,3,1,3,1
438993,0.294,32,4,3,0,1,0
236912,1.099,33,4,3,1,2,2
141919,2.49,34,4,0,2,2,2
423859,0.923,35,1,2,1,0,0
436380,0.874,36,1,3,1,0,0
241422,2.498,37,0,2,2,0,2
364427,0.914,38,4,1,1,1,0
263992,0.37,39,0,3,0,0,2
406641,0.357,4,2,2,0,1,0
239657,2.385,40,0,3,2,0,1
236912,0.994,41,1,3,1,0,2
221981,0.94,42,3,1,1,2,1
258925,0.415,43,1,2,0,2,1
423859,1.047,44,2,2,1,2,0
236912,2.508,45,1,3,2,1,2
141919,2.477,46,0,0,2,2,2
188837,0.489,47,2,1,0,2,2
239657,0.923,48,3,3,1,2,1
242920,2.486,49,4,2,2,3,1
258925,0.419,5,0,2,0,3,1
364427,2.405,50,0,1,2,0,0
242920,0.992,51,3,2,1,1,1
191835,0.363,52,0,1,0,0,1
221981,2.449,53,3,1,2,2,1
145097,2.387,54,0,0,2,2,1
141919,2.406,55,3,0,2,0,2
423859,0.913,56,1,2,1,2,0
141919,2.407,57,0,0,2,3,2
188837,0.5,58,1,1,0,2,2
436380,2.284,59,3,3,2,0,0
423859,0.932,6,3,2,1,3,0
364427,2.341,60,3,1,2,2,0
145097,0.904,61,3,0,1,1,1
239657,2.345,62,2,3,2,2,1
423859,2.498,63,0,2,2,0,0
188837,0.481,64,4,1,0,0,2
242920,2.457,65,3,2,2,0,1
191835,0.368,66,3,1,0,0,1
423859,2.406,67,2,2,2,2,0
241422,2.477,68,4,2,2,3,2
241422,1.044,69,2,2,1,2,2
242920,2.4,7,2,2,2,0,1
221981,0.93,70,1,1,1,1,1
221981,0.986,71,0,1,1,2,1
78043,0.384,72,4,0,0,2,1
141919,1.008,73,2,0,1,3,2
264963,0.352,74,1,3,0,0,1
147422,0.352,75,2,0,0,1,0
264963,0.374,76,3,3,0,0,1
258925,0.444,77,0,2,0,1,1
239657,1.132,78,2,3,1,2,1
278965,0.369,79,3,1,0,0,0
267467,0.961,8,4,0,1,1,0
278965,0.372,80,0,1,0,0,0
141919,1.037,81,0,0,1,0,2
147422,0.368,82,1,0,0,2,0
239657,2.559,83,2,3,2,0,1
242920,2.41,84,3,2,2,2,1
145097,2.322,85,0,0,2,0,1
267467,0.921,86,3,0,1,2,0
423859,2.347,87,2,2,2,1,0
241422,1.054,88,3,2,1,2,2
236912,0.983,89,4,3,1,0,2
241422,2.544,9,0,2,2,2,2
241422,1.076,90,4,2,1,2,2
78043,0.335,91,2,0,0,1,1
364427,0.903,92,4,1,1,0,0
188837,0.474,93,4,1,0,1,2
263992,0.387,94,1,3,0,3,2
141919,1.024,95,3,0,1,1,2
75001,0.427,96,3,0,0,3,2
236912,2.561,97,0,3,2,1,2
239657,2.338,98,0,3,2,1,1
242920,1.086,99,2,2,1,3,1
