size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
1002491,8.612,0,4,2,2,0,0
534588,2.97,1,0,0,1,2,0
534588,2.936,10,1,0,1,1,0
432076,8.81,11,2,1,2,1,1
300224,8.852,12,1,0,2,0,2
518568,0.682,13,1,2,0,1,1
423716,9.147,14,3,1,2,2,2
531213,9.521,15,0,3,2,3,2
504591,3.423,16,4,2,1,1,2
534588,3.094,17,1,0,1,3,0
546529,8.757,18,2,3,2,1,1
517513,2.918,19,1,2,1,3,1
504591,9.132,2,1,2,2,2,2
300224,8.952,20,2,0,2,3,2
504591,9.248,21,1,2,2,3,2
919895,0.622,22,3,2,0,1,0
341088,0.83,23,3,1,0,3,1
331651,1.111,24,0,1,0,0,2
432076,9.077,25,3,1,2,3,1
304252,2.987,26,4,0,1,3,1
785812,8.812,27,2,1,2,2,0
423716,3.263,28,1,1,1,1,2
341088,0.821,29,2,1,0,0,1
546529,3.031,3,3,3,1,0,1
341088,0.842,30,1,1,0,2,1
546529,3.059,31,4,3,1,3,1
1099657,0.622,32,4,3,0,1,0
531213,3.755,33,4,3,1,2,2
300224,9.027,34,4,0,2,2,2
1002491,2.817,35,1,2,1,0,0
1117036,2.81,36,1,3,1,0,0
504591,9.132,37,0,2,2,0,2
785812,2.969,38,4,1,1,1,0
580415,1.166,39,0,3,0,0,2
919895,0.621,4,2,2,0,1,0
546529,8.864,40,0,3,2,0,1
531213,3.657,41,1,3,1,0,2
432076,3.102,42,3,1,1,2,1
518568,0.71,43,1,2,0,2,1
1002491,2.949,44,2,2,1,2,0
531213,9.41,45,1,3,2,1,2
300224,9.024,46,0,0,2,2,2
331651,1.115,47,2,1,0,2,2
546529,3.032,48,3,3,1,2,1
517513,8.709,49,4,2,2,3,1
518568,0.74,5,0,2,0,3,1
785812,8.782,50,0,1,2,0,0
517513,2.827,51,3,2,1,1,1
341088,0.8,52,0,1,0,0,1
432076,8.921,53,3,1,2,2,1
304252,8.78,54,0,0,2,2,1
300224,8.844,55,3,0,2,0,2
1002491,2.786,56,1,2,1,2,0
300224,8.96,57,0,0,2,3,2
331651,1.147,58,1,1,0,2,2
1117036,8.738,59,3,3,2,0,0
1002491,2.786,6,3,2,1,3,0
785812,8.801,60,3,1,2,2,0
304252,2.946,61,3,0,1,1,1
546529,8.796,62,2,3,2,2,1
1002491,8.586,63,0,2,2,0,0
331651,1.101,64,4,1,0,0,2
517513,8.849,65,3,2,2,0,1
341088,0.789,66,3,1,0,0,1
1002491,8.746,67,2,2,2,2,0
504591,9.147,68,4,2,2,3,2
504591,3.342,69,2,2,1,2,2
517513,8.769,7,2,2,2,0,1
432076,3.055,70,1,1,1,1,1
432076,3.059,71,0,1,1,2,1
174661,0.713,72,4,0,0,2,1
300224,3.375,73,2,0,1,3,2
592299,0.719,74,1,3,0,0,1
331822,0.738,75,2,0,0,1,0
592299,0.73,76,3,3,0,0,1
518568,0.711,77,0,2,0,1,1
546529,3.141,78,2,3,1,2,1
594776,0.754,79,3,1,0,0,0
534588,3.108,8,4,0,1,1,0
594776,0.785,80,0,1,0,0,0
300224,3.259,81,0,0,1,0,2
331822,0.723,82,1,0,0,2,0
546529,8.865,83,2,3,2,0,1
517513,8.716,84,3,2,2,2,1
304252,8.728,85,0,0,2,0,1
534588,2.939,86,3,0,1,2,0
1002491,8.63,87,2,2,2,1,0
504591,3.327,88,3,2,1,2,2
531213,3.687,89,4,3,1,0,2
504591,9.257,9,0,2,2,2,2
504591,3.326,90,4,2,1,2,2
174661,0.764,91,2,0,0,1,1
785812,3.104,92,4,1,1,0,0
331651,1.066,93,4,1,0,1,2
580415,1.278,94,1,3,0,3,2
300224,3.233,95,3,0,1,1,2
169857,0.977,96,3,0,0,3,2
531213,9.541,97,0,3,2,1,2
546529,8.889,98,0,3,2,1,1
517513,2.958,99,2,2,1,3,1
