size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
362489,2.367,0,4,2,2,0,0
100489,0.908,1,0,0,1,2,0
100489,0.874,10,1,0,1,1,0
162561,2.361,11,2,1,2,1,1
30002,2.328,12,1,0,2,0,2
185089,0.37,13,1,2,0,1,1
159613,2.475,14,3,1,2,2,2
175920,2.564,15,0,3,2,3,2
178395,1.141,16,4,2,1,1,2
100489,0.911,17,1,0,1,3,0
181427,2.416,18,2,3,2,1,1
182678,0.95,19,1,2,1,3,1
178395,2.594,2,1,2,2,2,2
30002,2.356,20,2,0,2,3,2
178395,2.577,21,1,2,2,3,2
326514,0.32,22,3,2,0,1,0
129560,0.369,23,3,1,0,3,1
125915,0.432,24,0,1,0,0,2
162561,2.443,25,3,1,2,3,1
30494,0.871,26,4,0,1,3,1
301920,2.388,27,2,1,2,2,0
159613,0.98,28,1,1,1,1,2
129560,0.334,29,2,1,0,0,1
181427,0.953,3,3,3,1,0,1
129560,0.383,30,1,1,0,2,1
181427,0.96,31,4,3,1,3,1
377972,0.294,32,4,3,0,1,0
175920,1.246,33,4,3,1,2,2
30002,2.393,34,4,0,2,2,2
362489,0.912,35,1,2,1,0,0
383677,0.841,36,1,3,1,0,0
178395,2.546,37,0,2,2,0,2
301920,0.949,38,4,1,1,1,0
194196,0.467,39,0,3,0,0,2
326514,0.357,4,2,2,0,1,0
181427,2.457,40,0,3,2,0,1
175920,1.126,41,1,3,1,0,2
162561,0.917,42,3,1,1,2,1
185089,0.419,43,1,2,0,2,1
362489,0.966,44,2,2,1,2,0
175920,2.64,45,1,3,2,1,2
30002,2.364,46,0,0,2,2,2
125915,0.477,47,2,1,0,2,2
181427,0.95,48,3,3,1,2,1
182678,2.421,49,4,2,2,3,1
185089,0.396,5,0,2,0,3,1
301920,2.346,50,0,1,2,0,0
182678,1.003,51,3,2,1,1,1
129560,0.356,52,0,1,0,0,1
162561,2.515,53,3,1,2,2,1
30494,2.305,54,0,0,2,2,1
30002,2.35,55,3,0,2,0,2
362489,0.923,56,1,2,1,2,0
30002,2.364,57,0,0,2,3,2
125915,0.476,58,1,1,0,2,2
383677,2.295,59,3,3,2,0,0
362489,0.91,6,3,2,1,3,0
301920,2.432,60,3,1,2,2,0
30494,0.874,61,3,0,1,1,1
181427,2.358,62,2,3,2,2,1
362489,2.354,63,0,2,2,0,0
125915,0.465,64,4,1,0,0,2
182678,2.429,65,3,2,2,0,1
129560,0.337,66,3,1,0,0,1
362489,2.403,67,2,2,2,2,0
178395,2.585,68,4,2,2,3,2
178395,1.182,69,2,2,1,2,2
182678,2.389,7,2,2,2,0,1
162561,0.967,70,1,1,1,1,1
162561,0.944,71,0,1,1,2,1
16382,0.31,72,4,0,0,2,1
30002,0.992,73,2,0,1,3,2
197252,0.345,74,1,3,0,0,1
80130,0.362,75,2,0,0,1,0
197252,0.348,76,3,3,0,0,1
185089,0.382,77,0,2,0,1,1
181427,1.066,78,2,3,1,2,1
218770,0.337,79,3,1,0,0,0
100489,0.914,8,4,0,1,1,0
218770,0.369,80,0,1,0,0,0
30002,0.953,81,0,0,1,0,2
80130,0.344,82,1,0,0,2,0
181427,2.412,83,2,3,2,0,1
182678,2.468,84,3,2,2,2,1
30494,2.435,85,0,0,2,0,1
100489,0.873,86,3,0,1,2,0
362489,2.341,87,2,2,2,1,0
178395,1.14,88,3,2,1,2,2
175920,1.148,89,4,3,1,0,2
178395,2.674,9,0,2,2,2,2
178395,1.115,90,4,2,1,2,2
16382,0.319,91,2,0,0,1,1
301920,0.957,92,4,1,1,0,0
125915,0.472,93,4,1,0,1,2
194196,0.506,94,1,3,0,3,2
30002,0.982,95,3,0,1,1,2
15998,0.344,96,3,0,0,3,2
175920,2.68,97,0,3,2,1,2
181427,2.338,98,0,3,2,1,1
182678,0.983,99,2,2,1,3,1
