size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
24893,0.175,0,4,2,2,0,0
9431,0.084,1,0,0,1,2,0
9431,0.085,10,1,0,1,1,0
7335,0.167,11,2,1,2,1,1
4485,0.185,12,1,0,2,0,2
9891,0.07,13,1,2,0,1,1
7165,0.175,14,3,1,2,2,2
11586,0.195,15,0,3,2,3,2
10850,0.099,16,4,2,1,1,2
9431,0.089,17,1,0,1,3,0
11876,0.192,18,2,3,2,1,1
11051,0.117,19,1,2,1,3,1
10850,0.221,2,1,2,2,2,2
4485,0.166,20,2,0,2,3,2
10850,0.175,21,1,2,2,3,2
21661,0.053,22,3,2,0,1,0
4769,0.051,23,3,1,0,3,1
4557,0.058,24,0,1,0,0,2
7335,0.16,25,3,1,2,3,1
4678,0.085,26,4,0,1,3,1
16193,0.195,27,2,1,2,2,0
7165,0.101,28,1,1,1,1,2
4769,0.05,29,2,1,0,0,1
11876,0.082,3,3,3,1,0,1
4769,0.061,30,1,1,0,2,1
11876,0.104,31,4,3,1,3,1
27190,0.057,32,4,3,0,1,0
11586,0.113,33,4,3,1,2,2
4485,0.196,34,4,0,2,2,2
24893,0.097,35,1,2,1,0,0
28116,0.086,36,1,3,1,0,0
10850,0.192,37,0,2,2,0,2
16193,0.106,38,4,1,1,1,0
11668,0.08,39,0,3,0,0,2
21661,0.067,4,2,2,0,1,0
11876,0.183,40,0,3,2,0,1
11586,0.117,41,1,3,1,0,2
7335,0.105,42,3,1,1,2,1
9891,0.062,43,1,2,0,2,1
24893,0.105,44,2,2,1,2,0
11586,0.202,45,1,3,2,1,2
4485,0.184,46,0,0,2,2,2
4557,0.057,47,2,1,0,2,2
11876,0.098,48,3,3,1,2,1
11051,0.174,49,4,2,2,3,1
9891,0.052,5,0,2,0,3,1
16193,0.196,50,0,1,2,0,0
11051,0.082,51,3,2,1,1,1
4769,0.061,52,0,1,0,0,1
7335,0.192,53,3,1,2,2,1
4678,0.183,54,0,0,2,2,1
4485,0.206,55,3,0,2,0,2
24893,0.104,56,1,2,1,2,0
4485,0.186,57,0,0,2,3,2
4557,0.065,58,1,1,0,2,2
28116,0.161,59,3,3,2,0,0
24893,0.107,6,3,2,1,3,0
16193,0.172,60,3,1,2,2,0
4678,0.105,61,3,0,1,1,1
11876,0.146,62,2,3,2,2,1
24893,0.177,63,0,2,2,0,0
4557,0.053,64,4,1,0,0,2
11051,0.186,65,3,2,2,0,1
4769,0.078,66,3,1,0,0,1
24893,0.163,67,2,2,2,2,0
10850,0.186,68,4,2,2,3,2
10850,0.112,69,2,2,1,2,2
11051,0.189,7,2,2,2,0,1
7335,0.088,70,1,1,1,1,1
7335,0.1,71,0,1,1,2,1
1969,0.067,72,4,0,0,2,1
4485,0.095,73,2,0,1,3,2
11971,0.058,74,1,3,0,0,1
4134,0.059,75,2,0,0,1,0
11971,0.058,76,3,3,0,0,1
9891,0.066,77,0,2,0,1,1
11876,0.098,78,2,3,1,2,1
12404,0.07,79,3,1,0,0,0
9431,0.092,8,4,0,1,1,0
12404,0.049,80,0,1,0,0,0
4485,0.11,81,0,0,1,0,2
4134,0.07,82,1,0,0,2,0
11876,0.187,83,2,3,2,0,1
11051,0.188,84,3,2,2,2,1
4678,0.169,85,0,0,2,0,1
9431,0.082,86,3,0,1,2,0
24893,0.149,87,2,2,2,1,0
10850,0.084,88,3,2,1,2,2
11586,0.103,89,4,3,1,0,2
10850,0.201,9,0,2,2,2,2
10850,0.105,90,4,2,1,2,2
1969,0.069,91,2,0,0,1,1
16193,0.082,92,4,1,1,0,0
4557,0.062,93,4,1,0,1,2
11668,0.075,94,1,3,0,3,2
4485,0.092,95,3,0,1,1,2
1860,0.062,96,3,0,0,3,2
11586,0.197,97,0,3,2,1,2
11876,0.19,98,0,3,2,1,1
11051,0.112,99,2,2,1,3,1
