size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
243342,1.398,0,4,2,2,0,0
121774,0.529,1,0,0,1,2,0
121774,0.544,10,1,0,1,1,0
76932,1.349,11,2,1,2,1,1
66070,1.391,12,1,0,2,0,2
98253,0.229,13,1,2,0,1,1
73492,1.402,14,3,1,2,2,2
113145,1.551,15,0,3,2,3,2
105799,0.677,16,4,2,1,1,2
121774,0.522,17,1,0,1,3,0
116708,1.337,18,2,3,2,1,1
110225,0.549,19,1,2,1,3,1
105799,1.51,2,1,2,2,2,2
66070,1.394,20,2,0,2,3,2
105799,1.543,21,1,2,2,3,2
205080,0.249,22,3,2,0,1,0
47693,0.226,23,3,1,0,3,1
44221,0.308,24,0,1,0,0,2
76932,1.409,25,3,1,2,3,1
67852,0.584,26,4,0,1,3,1
149778,1.354,27,2,1,2,2,0
73492,0.653,28,1,1,1,1,2
47693,0.215,29,2,1,0,0,1
116708,0.501,3,3,3,1,0,1
47693,0.267,30,1,1,0,2,1
116708,0.515,31,4,3,1,3,1
273764,0.192,32,4,3,0,1,0
113145,0.769,33,4,3,1,2,2
66070,1.444,34,4,0,2,2,2
243342,0.558,35,1,2,1,0,0
283706,0.499,36,1,3,1,0,0
105799,1.54,37,0,2,2,0,2
149778,0.526,38,4,1,1,1,0
117827,0.384,39,0,3,0,0,2
205080,0.249,4,2,2,0,1,0
116708,1.424,40,0,3,2,0,1
113145,0.702,41,1,3,1,0,2
76932,0.589,42,3,1,1,2,1
98253,0.269,43,1,2,0,2,1
243342,0.569,44,2,2,1,2,0
113145,1.562,45,1,3,2,1,2
66070,1.37,46,0,0,2,2,2
44221,0.32,47,2,1,0,2,2
116708,0.5,48,3,3,1,2,1
110225,1.413,49,4,2,2,3,1
98253,0.251,5,0,2,0,3,1
149778,1.365,50,0,1,2,0,0
110225,0.581,51,3,2,1,1,1
47693,0.219,52,0,1,0,0,1
76932,1.335,53,3,1,2,2,1
67852,1.412,54,0,0,2,2,1
66070,1.384,55,3,0,2,0,2
243342,0.534,56,1,2,1,2,0
66070,1.424,57,0,0,2,3,2
44221,0.329,58,1,1,0,2,2
283706,1.373,59,3,3,2,0,0
243342,0.531,6,3,2,1,3,0
149778,1.419,60,3,1,2,2,0
67852,0.557,61,3,0,1,1,1
116708,1.321,62,2,3,2,2,1
243342,1.315,63,0,2,2,0,0
44221,0.319,64,4,1,0,0,2
110225,1.36,65,3,2,2,0,1
47693,0.221,66,3,1,0,0,1
243342,1.323,67,2,2,2,2,0
105799,1.491,68,4,2,2,3,2
105799,0.71,69,2,2,1,2,2
110225,1.33,7,2,2,2,0,1
76932,0.56,70,1,1,1,1,1
76932,0.539,71,0,1,1,2,1
33740,0.222,72,4,0,0,2,1
66070,0.633,73,2,0,1,3,2
121474,0.245,74,1,3,0,0,1
75052,0.222,75,2,0,0,1,0
121474,0.244,76,3,3,0,0,1
98253,0.28,77,0,2,0,1,1
116708,0.607,78,2,3,1,2,1
103612,0.237,79,3,1,0,0,0
121774,0.613,8,4,0,1,1,0
103612,0.248,80,0,1,0,0,0
66070,0.629,81,0,0,1,0,2
75052,0.231,82,1,0,0,2,0
116708,1.374,83,2,3,2,0,1
110225,1.39,84,3,2,2,2,1
67852,1.389,85,0,0,2,0,1
121774,0.511,86,3,0,1,2,0
243342,1.316,87,2,2,2,1,0
105799,0.73,88,3,2,1,2,2
113145,0.715,89,4,3,1,0,2
105799,1.502,9,0,2,2,2,2
105799,0.683,90,4,2,1,2,2
33740,0.237,91,2,0,0,1,1
149778,0.572,92,4,1,1,0,0
44221,0.307,93,4,1,0,1,2
117827,0.367,94,1,3,0,3,2
66070,0.603,95,3,0,1,1,2
31778,0.28,96,3,0,0,3,2
113145,1.595,97,0,3,2,1,2
116708,1.37,98,0,3,2,1,1
110225,0.532,99,2,2,1,3,1
