size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
329111,2.289,0,4,2,2,0,0
115292,0.947,1,0,0,1,2,0
115292,0.876,10,1,0,1,1,0
75988,2.319,11,2,1,2,1,1
34611,2.354,12,1,0,2,0,2
104092,0.305,13,1,2,0,1,1
73353,2.428,14,3,1,2,2,2
128347,2.674,15,0,3,2,3,2
109111,1.04,16,4,2,1,1,2
115292,0.905,17,1,0,1,3,0
137390,2.416,18,2,3,2,1,1
115894,0.874,19,1,2,1,3,1
109111,2.504,2,1,2,2,2,2
34611,2.359,20,2,0,2,3,2
109111,2.477,21,1,2,2,3,2
289523,0.304,22,3,2,0,1,0
52881,0.371,23,3,1,0,3,1
50623,0.364,24,0,1,0,0,2
75988,2.411,25,3,1,2,3,1
35691,0.91,26,4,0,1,3,1
209912,2.407,27,2,1,2,2,0
73353,0.965,28,1,1,1,1,2
52881,0.339,29,2,1,0,0,1
137390,0.918,3,3,3,1,0,1
52881,0.37,30,1,1,0,2,1
137390,1.003,31,4,3,1,3,1
381408,0.284,32,4,3,0,1,0
128347,1.302,33,4,3,1,2,2
34611,2.421,34,4,0,2,2,2
329111,0.835,35,1,2,1,0,0
401319,0.889,36,1,3,1,0,0
109111,2.467,37,0,2,2,0,2
209912,0.915,38,4,1,1,1,0
130901,0.52,39,0,3,0,0,2
289523,0.314,4,2,2,0,1,0
137390,2.427,40,0,3,2,0,1
128347,1.209,41,1,3,1,0,2
75988,1.008,42,3,1,1,2,1
104092,0.29,43,1,2,0,2,1
329111,0.944,44,2,2,1,2,0
128347,2.745,45,1,3,2,1,2
34611,2.391,46,0,0,2,2,2
50623,0.391,47,2,1,0,2,2
137390,0.905,48,3,3,1,2,1
115894,2.333,49,4,2,2,3,1
104092,0.325,5,0,2,0,3,1
209912,2.372,50,0,1,2,0,0
115894,0.845,51,3,2,1,1,1
52881,0.324,52,0,1,0,0,1
75988,2.413,53,3,1,2,2,1
35691,2.369,54,0,0,2,2,1
34611,2.382,55,3,0,2,0,2
329111,0.859,56,1,2,1,2,0
34611,2.369,57,0,0,2,3,2
50623,0.372,58,1,1,0,2,2
401319,2.314,59,3,3,2,0,0
329111,0.863,6,3,2,1,3,0
209912,2.361,60,3,1,2,2,0
35691,0.897,61,3,0,1,1,1
137390,2.317,62,2,3,2,2,1
329111,2.248,63,0,2,2,0,0
50623,0.392,64,4,1,0,0,2
115894,2.35,65,3,2,2,0,1
52881,0.287,66,3,1,0,0,1
329111,2.325,67,2,2,2,2,0
109111,2.495,68,4,2,2,3,2
109111,1.064,69,2,2,1,2,2
115894,2.318,7,2,2,2,0,1
75988,0.931,70,1,1,1,1,1
75988,0.923,71,0,1,1,2,1
18925,0.339,72,4,0,0,2,1
34611,0.968,73,2,0,1,3,2
138722,0.353,74,1,3,0,0,1
93669,0.31,75,2,0,0,1,0
138722,0.337,76,3,3,0,0,1
104092,0.31,77,0,2,0,1,1
137390,0.957,78,2,3,1,2,1
167304,0.311,79,3,1,0,0,0
115292,0.943,8,4,0,1,1,0
167304,0.309,80,0,1,0,0,0
34611,0.948,81,0,0,1,0,2
93669,0.373,82,1,0,0,2,0
137390,2.375,83,2,3,2,0,1
115894,2.306,84,3,2,2,2,1
35691,2.333,85,0,0,2,0,1
115292,0.905,86,3,0,1,2,0
329111,2.287,87,2,2,2,1,0
109111,1.09,88,3,2,1,2,2
128347,1.256,89,4,3,1,0,2
109111,2.544,9,0,2,2,2,2
109111,1.07,90,4,2,1,2,2
18925,0.332,91,2,0,0,1,1
209912,0.93,92,4,1,1,0,0
50623,0.424,93,4,1,0,1,2
130901,0.577,94,1,3,0,3,2
34611,0.993,95,3,0,1,1,2
17931,0.367,96,3,0,0,3,2
128347,2.713,97,0,3,2,1,2
137390,2.32,98,0,3,2,1,1
115894,0.933,99,2,2,1,3,1
