size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
11987341,108.293,0,4,2,2,0,0
3783648,34.68,1,0,0,1,2,0
3783648,34.567,10,1,0,1,1,0
4421657,107.744,11,2,1,2,1,1
1862043,108.009,12,1,0,2,0,2
5411248,8.387,13,1,2,0,1,1
4279063,111.744,14,3,1,2,2,2
5902976,114.71000000000001,15,0,3,2,3,2
5727109,41.931,16,4,2,1,1,2
3783648,34.767,17,1,0,1,3,0
6105560,107.17,18,2,3,2,1,1
5898019,36.773,19,1,2,1,3,1
5727109,114.68299999999999,2,1,2,2,2,2
1862043,108.32300000000001,20,2,0,2,3,2
5727109,114.39099999999999,21,1,2,2,3,2
10065413,7.669,22,3,2,0,1,0
2801632,7.405,23,3,1,0,3,1
2627209,11.37,24,0,1,0,0,2
4421657,108.509,25,3,1,2,3,1
1886050,35.326,26,4,0,1,3,1
7641057,107.388,27,2,1,2,2,0
4279063,39.092,28,1,1,1,1,2
2801632,7.229,29,2,1,0,0,1
6105560,34.258,3,3,3,1,0,1
2801632,7.268,30,1,1,0,2,1
6105560,34.398,31,4,3,1,3,1
13201138,5.144,32,4,3,0,1,0
5902976,41.533,33,4,3,1,2,2
1862043,108.28399999999999,34,4,0,2,2,2
11987341,35.51,35,1,2,1,0,0
13637645,37.849,36,1,3,1,0,0
5727109,113.84700000000001,37,0,2,2,0,2
7641057,35.231,38,4,1,1,1,0
6214083,11.9,39,0,3,0,0,2
10065413,7.406,4,2,2,0,1,0
6105560,107.215,40,0,3,2,0,1
5902976,46.214,41,1,3,1,0,2
4421657,35.936,42,3,1,1,2,1
5411248,8.428,43,1,2,0,2,1
11987341,35.487,44,2,2,1,2,0
5902976,114.59700000000001,45,1,3,2,1,2
1862043,108.181,46,0,0,2,2,2
2627209,11.525,47,2,1,0,2,2
6105560,34.386,48,3,3,1,2,1
5898019,109.57300000000001,49,4,2,2,3,1
5411248,8.373,5,0,2,0,3,1
7641057,107.3,50,0,1,2,0,0
5898019,36.597,51,3,2,1,1,1
2801632,7.134,52,0,1,0,0,1
4421657,108.41,53,3,1,2,2,1
1886050,106.80199999999999,54,0,0,2,2,1
1862043,108.04599999999999,55,3,0,2,0,2
11987341,35.566,56,1,2,1,2,0
1862043,108.101,57,0,0,2,3,2
2627209,11.589,58,1,1,0,2,2
13637645,106.11500000000001,59,3,3,2,0,0
11987341,35.687,6,3,2,1,3,0
7641057,107.76400000000001,60,3,1,2,2,0
1886050,35.194,61,3,0,1,1,1
6105560,107.235,62,2,3,2,2,1
11987341,107.55199999999999,63,0,2,2,0,0
2627209,11.428,64,4,1,0,0,2
5898019,109.419,65,3,2,2,0,1
2801632,7.271,66,3,1,0,0,1
11987341,107.561,67,2,2,2,2,0
5727109,114.548,68,4,2,2,3,2
5727109,42.012,69,2,2,1,2,2
5898019,108.729,7,2,2,2,0,1
4421657,35.677,70,1,1,1,1,1
4421657,35.658,71,0,1,1,2,1
993713,6.543,72,4,0,0,2,1
1862043,36.044,73,2,0,1,3,2
6381117,6.306,74,1,3,0,0,1
2715530,6.323,75,2,0,0,1,0
6381117,6.326,76,3,3,0,0,1
5411248,8.148,77,0,2,0,1,1
6105560,39.18,78,2,3,1,2,1
5223039,6.809,79,3,1,0,0,0
3783648,35.049,8,4,0,1,1,0
5223039,6.658,80,0,1,0,0,0
1862043,35.89,81,0,0,1,0,2
2715530,6.525,82,1,0,0,2,0
6105560,107.27799999999999,83,2,3,2,0,1
5898019,109.59899999999999,84,3,2,2,2,1
1886050,106.87700000000001,85,0,0,2,0,1
3783648,35.094,86,3,0,1,2,0
11987341,108.13,87,2,2,2,1,0
5727109,42.08,88,3,2,1,2,2
5902976,41.508,89,4,3,1,0,2
5727109,114.076,9,0,2,2,2,2
5727109,41.713,90,4,2,1,2,2
993713,6.448,91,2,0,0,1,1
7641057,35.228,92,4,1,1,0,0
2627209,11.312,93,4,1,0,1,2
6214083,12.059,94,1,3,0,3,2
1862043,36.322,95,3,0,1,1,2
964861,8.052,96,3,0,0,3,2
5902976,114.268,97,0,3,2,1,2
6105560,107.668,98,0,3,2,1,1
5898019,36.767,99,2,2,1,3,1
