size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
18558022,163.97,0,4,2,2,0,0
6343605,53.345,1,0,0,1,2,0
6343605,53.078,10,1,0,1,1,0
2325597,164.761,11,2,1,2,1,1
1731680,165.187,12,1,0,2,0,2
5257286,11.868,13,1,2,0,1,1
2156650,165.34199999999998,14,3,1,2,2,2
5328187,187.528,15,0,3,2,3,2
4654513,64.613,16,4,2,1,1,2
6343605,53.38,17,1,0,1,3,0
6016238,167.59199999999998,18,2,3,2,1,1
5243576,55.074,19,1,2,1,3,1
4654513,176.792,2,1,2,2,2,2
1731680,165.459,20,2,0,2,3,2
4654513,176.635,21,1,2,2,3,2
16826237,11.204,22,3,2,0,1,0
1779035,10.569,23,3,1,0,3,1
1657539,11.222,24,0,1,0,0,2
2325597,164.202,25,3,1,2,3,1
1774732,53.508,26,4,0,1,3,1
9593847,165.202,27,2,1,2,2,0
2156650,55.035,28,1,1,1,1,2
1779035,10.219,29,2,1,0,0,1
6016238,55.395,3,3,3,1,0,1
1779035,10.44,30,1,1,0,2,1
6016238,55.675,31,4,3,1,3,1
21062779,11.892,32,4,3,0,1,0
5328187,74.956,33,4,3,1,2,2
1731680,163.84300000000002,34,4,0,2,2,2
18558022,54.026,35,1,2,1,0,0
21036982,54.403,36,1,3,1,0,0
4654513,176.765,37,0,2,2,0,2
9593847,53.677,38,4,1,1,1,0
6048712,27.578,39,0,3,0,0,2
16826237,11.21,4,2,2,0,1,0
6016238,167.25900000000001,40,0,3,2,0,1
5328187,74.99,41,1,3,1,0,2
2325597,54.241,42,3,1,1,2,1
5257286,12.039,43,1,2,0,2,1
18558022,54.184,44,2,2,1,2,0
5328187,187.181,45,1,3,2,1,2
1731680,165.685,46,0,0,2,2,2
1657539,11.873,47,2,1,0,2,2
6016238,55.6,48,3,3,1,2,1
5243576,165.399,49,4,2,2,3,1
5257286,11.702,5,0,2,0,3,1
9593847,164.00900000000001,50,0,1,2,0,0
5243576,54.831,51,3,2,1,1,1
1779035,10.172,52,0,1,0,0,1
2325597,163.948,53,3,1,2,2,1
1774732,164.466,54,0,0,2,2,1
1731680,163.81799999999998,55,3,0,2,0,2
18558022,54.086,56,1,2,1,2,0
1731680,165.147,57,0,0,2,3,2
1657539,11.754,58,1,1,0,2,2
21036982,164.54399999999998,59,3,3,2,0,0
18558022,54.201,6,3,2,1,3,0
9593847,163.861,60,3,1,2,2,0
1774732,53.297,61,3,0,1,1,1
6016238,167.924,62,2,3,2,2,1
18558022,165.653,63,0,2,2,0,0
1657539,11.581,64,4,1,0,0,2
5243576,164.93,65,3,2,2,0,1
1779035,10.351,66,3,1,0,0,1
18558022,166.046,67,2,2,2,2,0
4654513,173.935,68,4,2,2,3,2
4654513,65.005,69,2,2,1,2,2
5243576,166.59300000000002,7,2,2,2,0,1
2325597,53.85,70,1,1,1,1,1
2325597,53.871,71,0,1,1,2,1
1107882,9.944,72,4,0,0,2,1
1731680,54.222,73,2,0,1,3,2
6811050,12.919,74,1,3,0,0,1
4910877,9.627,75,2,0,0,1,0
6811050,13.001,76,3,3,0,0,1
5257286,11.891,77,0,2,0,1,1
6016238,55.622,78,2,3,1,2,1
7682492,10.142,79,3,1,0,0,0
6343605,53.192,8,4,0,1,1,0
7682492,9.963,80,0,1,0,0,0
1731680,53.863,81,0,0,1,0,2
4910877,9.718,82,1,0,0,2,0
6016238,167.341,83,2,3,2,0,1
5243576,164.86,84,3,2,2,2,1
1774732,164.58100000000002,85,0,0,2,0,1
6343605,53.277,86,3,0,1,2,0
18558022,165.888,87,2,2,2,1,0
4654513,64.782,88,3,2,1,2,2
5328187,74.95400000000001,89,4,3,1,0,2
4654513,176.714,9,0,2,2,2,2
4654513,64.779,90,4,2,1,2,2
1107882,9.7,91,2,0,0,1,1
9593847,53.577,92,4,1,1,0,0
1657539,11.864,93,4,1,0,1,2
6048712,27.881,94,1,3,0,3,2
1731680,53.896,95,3,0,1,1,2
1066689,10.828,96,3,0,0,3,2
5328187,186.601,97,0,3,2,1,2
6016238,167.709,98,0,3,2,1,1
5243576,55.13,99,2,2,1,3,1
