size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
131126,0.672,0,4,2,2,0,0
46310,0.305,1,0,0,1,2,0
46310,0.29,10,1,0,1,1,0
64304,0.732,11,2,1,2,1,1
26800,0.723,12,1,0,2,0,2
71107,0.166,13,1,2,0,1,1
63030,0.751,14,3,1,2,2,2
68945,0.692,15,0,3,2,3,2
69806,0.324,16,4,2,1,1,2
46310,0.288,17,1,0,1,3,0
69082,0.698,18,2,3,2,1,1
70193,0.308,19,1,2,1,3,1
69806,0.745,2,1,2,2,2,2
26800,0.7,20,2,0,2,3,2
69806,0.753,21,1,2,2,3,2
117804,0.152,22,3,2,0,1,0
48040,0.146,23,3,1,0,3,1
45841,0.257,24,0,1,0,0,2
64304,0.717,25,3,1,2,3,1
27600,0.283,26,4,0,1,3,1
99225,0.697,27,2,1,2,2,0
63030,0.343,28,1,1,1,1,2
48040,0.182,29,2,1,0,0,1
69082,0.307,3,3,3,1,0,1
48040,0.185,30,1,1,0,2,1
69082,0.298,31,4,3,1,3,1
137268,0.124,32,4,3,0,1,0
68945,0.345,33,4,3,1,2,2
26800,0.752,34,4,0,2,2,2
131126,0.321,35,1,2,1,0,0
137055,0.31,36,1,3,1,0,0
69806,0.747,37,0,2,2,0,2
99225,0.286,38,4,1,1,1,0
74592,0.163,39,0,3,0,0,2
117804,0.161,4,2,2,0,1,0
69082,0.724,40,0,3,2,0,1
68945,0.339,41,1,3,1,0,2
64304,0.325,42,3,1,1,2,1
71107,0.18,43,1,2,0,2,1
131126,0.298,44,2,2,1,2,0
68945,0.743,45,1,3,2,1,2
26800,0.722,46,0,0,2,2,2
45841,0.254,47,2,1,0,2,2
69082,0.298,48,3,3,1,2,1
70193,0.692,49,4,2,2,3,1
71107,0.197,5,0,2,0,3,1
99225,0.701,50,0,1,2,0,0
70193,0.332,51,3,2,1,1,1
48040,0.16,52,0,1,0,0,1
64304,0.744,53,3,1,2,2,1
27600,0.703,54,0,0,2,2,1
26800,0.709,55,3,0,2,0,2
131126,0.315,56,1,2,1,2,0
26800,0.731,57,0,0,2,3,2
45841,0.255,58,1,1,0,2,2
137055,0.677,59,3,3,2,0,0
131126,0.331,6,3,2,1,3,0
99225,0.694,60,3,1,2,2,0
27600,0.277,61,3,0,1,1,1
69082,0.668,62,2,3,2,2,1
131126,0.692,63,0,2,2,0,0
45841,0.25,64,4,1,0,0,2
70193,0.725,65,3,2,2,0,1
48040,0.162,66,3,1,0,0,1
131126,0.716,67,2,2,2,2,0
69806,0.719,68,4,2,2,3,2
69806,0.318,69,2,2,1,2,2
70193,0.685,7,2,2,2,0,1
64304,0.28,70,1,1,1,1,1
64304,0.313,71,0,1,1,2,1
15028,0.11,72,4,0,0,2,1
26800,0.333,73,2,0,1,3,2
74400,0.14,74,1,3,0,0,1
31332,0.123,75,2,0,0,1,0
74400,0.141,76,3,3,0,0,1
71107,0.184,77,0,2,0,1,1
69082,0.312,78,2,3,1,2,1
69175,0.156,79,3,1,0,0,0
46310,0.317,8,4,0,1,1,0
69175,0.133,80,0,1,0,0,0
26800,0.323,81,0,0,1,0,2
31332,0.148,82,1,0,0,2,0
69082,0.741,83,2,3,2,0,1
70193,0.733,84,3,2,2,2,1
27600,0.706,85,0,0,2,0,1
46310,0.29,86,3,0,1,2,0
131126,0.661,87,2,2,2,1,0
69806,0.342,88,3,2,1,2,2
68945,0.321,89,4,3,1,0,2
69806,0.71,9,0,2,2,2,2
69806,0.314,90,4,2,1,2,2
15028,0.139,91,2,0,0,1,1
99225,0.267,92,4,1,1,0,0
45841,0.247,93,4,1,0,1,2
74592,0.15,94,1,3,0,3,2
26800,0.342,95,3,0,1,1,2
14084,0.159,96,3,0,0,3,2
68945,0.737,97,0,3,2,1,2
69082,0.666,98,0,3,2,1,1
70193,0.318,99,2,2,1,3,1
