size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
42611,0.245,0,4,2,2,0,0
30607,0.12,1,0,0,1,2,0
30607,0.106,10,1,0,1,1,0
25692,0.246,11,2,1,2,1,1
25178,0.199,12,1,0,2,0,2
28725,0.061,13,1,2,0,1,1
25550,0.248,14,3,1,2,2,2
30656,0.194,15,0,3,2,3,2
28520,0.106,16,4,2,1,1,2
30607,0.11,17,1,0,1,3,0
30900,0.226,18,2,3,2,1,1
28672,0.094,19,1,2,1,3,1
28520,0.213,2,1,2,2,2,2
25178,0.217,20,2,0,2,3,2
28520,0.246,21,1,2,2,3,2
40209,0.068,22,3,2,0,1,0
22202,0.05,23,3,1,0,3,1
22026,0.074,24,0,1,0,0,2
25692,0.216,25,3,1,2,3,1
25322,0.108,26,4,0,1,3,1
35731,0.226,27,2,1,2,2,0
25550,0.111,28,1,1,1,1,2
22202,0.054,29,2,1,0,0,1
30900,0.112,3,3,3,1,0,1
22202,0.062,30,1,1,0,2,1
30900,0.098,31,4,3,1,3,1
45357,0.059,32,4,3,0,1,0
30656,0.111,33,4,3,1,2,2
25178,0.242,34,4,0,2,2,2
42611,0.123,35,1,2,1,0,0
45935,0.098,36,1,3,1,0,0
28520,0.21,37,0,2,2,0,2
35731,0.13,38,4,1,1,1,0
31635,0.067,39,0,3,0,0,2
40209,0.074,4,2,2,0,1,0
30900,0.183,40,0,3,2,0,1
30656,0.097,41,1,3,1,0,2
25692,0.117,42,3,1,1,2,1
28725,0.059,43,1,2,0,2,1
42611,0.087,44,2,2,1,2,0
30656,0.256,45,1,3,2,1,2
25178,0.232,46,0,0,2,2,2
22026,0.089,47,2,1,0,2,2
30900,0.108,48,3,3,1,2,1
28672,0.252,49,4,2,2,3,1
28725,0.059,5,0,2,0,3,1
35731,0.213,50,0,1,2,0,0
28672,0.105,51,3,2,1,1,1
22202,0.065,52,0,1,0,0,1
25692,0.213,53,3,1,2,2,1
25322,0.226,54,0,0,2,2,1
25178,0.216,55,3,0,2,0,2
42611,0.102,56,1,2,1,2,0
25178,0.24,57,0,0,2,3,2
22026,0.058,58,1,1,0,2,2
45935,0.23,59,3,3,2,0,0
42611,0.112,6,3,2,1,3,0
35731,0.202,60,3,1,2,2,0
25322,0.115,61,3,0,1,1,1
30900,0.219,62,2,3,2,2,1
42611,0.211,63,0,2,2,0,0
22026,0.06,64,4,1,0,0,2
28672,0.245,65,3,2,2,0,1
22202,0.06,66,3,1,0,0,1
42611,0.198,67,2,2,2,2,0
28520,0.243,68,4,2,2,3,2
28520,0.119,69,2,2,1,2,2
28672,0.224,7,2,2,2,0,1
25692,0.117,70,1,1,1,1,1
25692,0.1,71,0,1,1,2,1
19455,0.055,72,4,0,0,2,1
25178,0.102,73,2,0,1,3,2
31825,0.047,74,1,3,0,0,1
21521,0.057,75,2,0,0,1,0
31825,0.073,76,3,3,0,0,1
28725,0.068,77,0,2,0,1,1
30900,0.099,78,2,3,1,2,1
28024,0.079,79,3,1,0,0,0
30607,0.083,8,4,0,1,1,0
28024,0.057,80,0,1,0,0,0
25178,0.121,81,0,0,1,0,2
21521,0.073,82,1,0,0,2,0
30900,0.228,83,2,3,2,0,1
28672,0.241,84,3,2,2,2,1
25322,0.212,85,0,0,2,0,1
30607,0.102,86,3,0,1,2,0
42611,0.236,87,2,2,2,1,0
28520,0.121,88,3,2,1,2,2
30656,0.118,89,4,3,1,0,2
28520,0.246,9,0,2,2,2,2
28520,0.118,90,4,2,1,2,2
19455,0.067,91,2,0,0,1,1
35731,0.121,92,4,1,1,0,0
22026,0.075,93,4,1,0,1,2
31635,0.051,94,1,3,0,3,2
25178,0.115,95,3,0,1,1,2
19270,0.061,96,3,0,0,3,2
30656,0.243,97,0,3,2,1,2
30900,0.219,98,0,3,2,1,1
28672,0.108,99,2,2,1,3,1
