size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
783051,6.644,0,4,2,2,0,0
365170,2.227,1,0,0,1,2,0
365170,2.238,10,1,0,1,1,0
310131,6.503,11,2,1,2,1,1
209294,6.575,12,1,0,2,0,2
352870,0.71,13,1,2,0,1,1
301842,6.78,14,3,1,2,2,2
388451,6.829,15,0,3,2,3,2
371448,2.538,16,4,2,1,1,2
365170,2.298,17,1,0,1,3,0
399925,6.5,18,2,3,2,1,1
380690,2.608,19,1,2,1,3,1
371448,6.836,2,1,2,2,2,2
209294,6.635,20,2,0,2,3,2
371448,6.855,21,1,2,2,3,2
681244,0.629,22,3,2,0,1,0
196729,0.645,23,3,1,0,3,1
186456,0.913,24,0,1,0,0,2
310131,6.73,25,3,1,2,3,1
213366,2.262,26,4,0,1,3,1
579974,6.511,27,2,1,2,2,0
301842,2.46,28,1,1,1,1,2
196729,0.586,29,2,1,0,0,1
399925,2.367,3,3,3,1,0,1
196729,0.708,30,1,1,0,2,1
399925,2.352,31,4,3,1,3,1
840892,0.5,32,4,3,0,1,0
388451,2.644,33,4,3,1,2,2
209294,6.735,34,4,0,2,2,2
783051,2.484,35,1,2,1,0,0
863367,2.129,36,1,3,1,0,0
371448,6.764,37,0,2,2,0,2
579974,2.184,38,4,1,1,1,0
403403,0.861,39,0,3,0,0,2
681244,0.616,4,2,2,0,1,0
399925,6.735,40,0,3,2,0,1
388451,2.506,41,1,3,1,0,2
310131,2.293,42,3,1,1,2,1
352870,0.702,43,1,2,0,2,1
783051,2.588,44,2,2,1,2,0
388451,6.929,45,1,3,2,1,2
209294,6.591,46,0,0,2,2,2
186456,0.912,47,2,1,0,2,2
399925,2.257,48,3,3,1,2,1
380690,6.595,49,4,2,2,3,1
352870,0.745,5,0,2,0,3,1
579974,6.562,50,0,1,2,0,0
380690,2.307,51,3,2,1,1,1
196729,0.632,52,0,1,0,0,1
310131,6.614,53,3,1,2,2,1
213366,6.488,54,0,0,2,2,1
209294,6.556,55,3,0,2,0,2
783051,2.51,56,1,2,1,2,0
209294,6.656,57,0,0,2,3,2
186456,0.906,58,1,1,0,2,2
863367,6.567,59,3,3,2,0,0
783051,2.26,6,3,2,1,3,0
579974,6.485,60,3,1,2,2,0
213366,2.197,61,3,0,1,1,1
399925,6.477,62,2,3,2,2,1
783051,6.447,63,0,2,2,0,0
186456,0.89,64,4,1,0,0,2
380690,6.718,65,3,2,2,0,1
196729,0.618,66,3,1,0,0,1
783051,6.537,67,2,2,2,2,0
371448,6.84,68,4,2,2,3,2
371448,2.824,69,2,2,1,2,2
380690,6.564,7,2,2,2,0,1
310131,2.291,70,1,1,1,1,1
310131,2.336,71,0,1,1,2,1
104785,0.598,72,4,0,0,2,1
209294,2.541,73,2,0,1,3,2
412999,0.575,74,1,3,0,0,1
221941,0.588,75,2,0,0,1,0
412999,0.623,76,3,3,0,0,1
352870,0.744,77,0,2,0,1,1
399925,2.394,78,2,3,1,2,1
406701,0.604,79,3,1,0,0,0
365170,2.344,8,4,0,1,1,0
406701,0.598,80,0,1,0,0,0
209294,2.474,81,0,0,1,0,2
221941,0.614,82,1,0,0,2,0
399925,6.607,83,2,3,2,0,1
380690,6.593,84,3,2,2,2,1
213366,6.467,85,0,0,2,0,1
365170,2.223,86,3,0,1,2,0
783051,6.488,87,2,2,2,1,0
371448,2.544,88,3,2,1,2,2
388451,2.511,89,4,3,1,0,2
371448,6.98,9,0,2,2,2,2
371448,2.564,90,4,2,1,2,2
104785,0.619,91,2,0,0,1,1
579974,2.313,92,4,1,1,0,0
186456,0.917,93,4,1,0,1,2
403403,0.891,94,1,3,0,3,2
209294,2.497,95,3,0,1,1,2
99422,0.747,96,3,0,0,3,2
388451,6.964,97,0,3,2,1,2
399925,6.452,98,0,3,2,1,1
380690,2.587,99,2,2,1,3,1
