size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
183324,0.984,0,4,2,2,0,0
100131,0.453,1,0,0,1,2,0
100131,0.46,10,1,0,1,1,0
74278,0.962,11,2,1,2,1,1
70683,0.976,12,1,0,2,0,2
97203,0.223,13,1,2,0,1,1
72633,1.063,14,3,1,2,2,2
96947,1.008,15,0,3,2,3,2
99476,0.483,16,4,2,1,1,2
100131,0.408,17,1,0,1,3,0
98138,1.017,18,2,3,2,1,1
100511,0.474,19,1,2,1,3,1
99476,1.042,2,1,2,2,2,2
70683,1.055,20,2,0,2,3,2
99476,1.051,21,1,2,2,3,2
156115,0.18,22,3,2,0,1,0
49667,0.192,23,3,1,0,3,1
47887,0.232,24,0,1,0,0,2
74278,1.017,25,3,1,2,3,1
71734,0.397,26,4,0,1,3,1
114114,1.027,27,2,1,2,2,0
72633,0.432,28,1,1,1,1,2
49667,0.205,29,2,1,0,0,1
98138,0.389,3,3,3,1,0,1
49667,0.218,30,1,1,0,2,1
98138,0.451,31,4,3,1,3,1
193061,0.172,32,4,3,0,1,0
96947,0.5,33,4,3,1,2,2
70683,1.103,34,4,0,2,2,2
183324,0.434,35,1,2,1,0,0
194584,0.401,36,1,3,1,0,0
99476,1.213,37,0,2,2,0,2
114114,0.464,38,4,1,1,1,0
104023,0.224,39,0,3,0,0,2
156115,0.175,4,2,2,0,1,0
98138,1.031,40,0,3,2,0,1
96947,0.44,41,1,3,1,0,2
74278,0.395,42,3,1,1,2,1
97203,0.23,43,1,2,0,2,1
183324,0.433,44,2,2,1,2,0
96947,1.104,45,1,3,2,1,2
70683,0.998,46,0,0,2,2,2
47887,0.245,47,2,1,0,2,2
98138,0.412,48,3,3,1,2,1
100511,1.046,49,4,2,2,3,1
97203,0.233,5,0,2,0,3,1
114114,1.005,50,0,1,2,0,0
100511,0.467,51,3,2,1,1,1
49667,0.221,52,0,1,0,0,1
74278,1.002,53,3,1,2,2,1
71734,1.01,54,0,0,2,2,1
70683,1.027,55,3,0,2,0,2
183324,0.491,56,1,2,1,2,0
70683,1.009,57,0,0,2,3,2
47887,0.271,58,1,1,0,2,2
194584,0.98,59,3,3,2,0,0
183324,0.443,6,3,2,1,3,0
114114,0.951,60,3,1,2,2,0
71734,0.402,61,3,0,1,1,1
98138,1.047,62,2,3,2,2,1
183324,0.998,63,0,2,2,0,0
47887,0.241,64,4,1,0,0,2
100511,1.073,65,3,2,2,0,1
49667,0.181,66,3,1,0,0,1
183324,1.002,67,2,2,2,2,0
99476,1.081,68,4,2,2,3,2
99476,0.462,69,2,2,1,2,2
100511,0.958,7,2,2,2,0,1
74278,0.415,70,1,1,1,1,1
74278,0.447,71,0,1,1,2,1
43173,0.233,72,4,0,0,2,1
70683,0.518,73,2,0,1,3,2
104725,0.188,74,1,3,0,0,1
56202,0.172,75,2,0,0,1,0
104725,0.186,76,3,3,0,0,1
97203,0.238,77,0,2,0,1,1
98138,0.457,78,2,3,1,2,1
73928,0.189,79,3,1,0,0,0
100131,0.439,8,4,0,1,1,0
73928,0.186,80,0,1,0,0,0
70683,0.516,81,0,0,1,0,2
56202,0.203,82,1,0,0,2,0
98138,1.085,83,2,3,2,0,1
100511,1.072,84,3,2,2,2,1
71734,1.059,85,0,0,2,0,1
100131,0.408,86,3,0,1,2,0
183324,0.963,87,2,2,2,1,0
99476,0.485,88,3,2,1,2,2
96947,0.444,89,4,3,1,0,2
99476,1.156,9,0,2,2,2,2
99476,0.496,90,4,2,1,2,2
43173,0.182,91,2,0,0,1,1
114114,0.397,92,4,1,1,0,0
47887,0.263,93,4,1,0,1,2
104023,0.257,94,1,3,0,3,2
70683,0.456,95,3,0,1,1,2
41940,0.255,96,3,0,0,3,2
96947,1.031,97,0,3,2,1,2
98138,0.977,98,0,3,2,1,1
100511,0.488,99,2,2,1,3,1
