size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
5812415,52.778,0,4,2,2,0,0
2074533,17.217,1,0,0,1,2,0
2074533,17.055,10,1,0,1,1,0
1793950,53.339,11,2,1,2,1,1
919461,53.174,12,1,0,2,0,2
2292954,4.132,13,1,2,0,1,1
1748678,54.32,14,3,1,2,2,2
2610902,56.032,15,0,3,2,3,2
2499418,20.171,16,4,2,1,1,2
2074533,17.274,17,1,0,1,3,0
2719610,52.501,18,2,3,2,1,1
2586576,18.077,19,1,2,1,3,1
2499418,56.049,2,1,2,2,2,2
919461,53.276,20,2,0,2,3,2
2499418,55.986,21,1,2,2,3,2
4953826,3.644,22,3,2,0,1,0
1072021,3.704,23,3,1,0,3,1
1014575,4.999,24,0,1,0,0,2
1793950,53.193,25,3,1,2,3,1
937415,17.299,26,4,0,1,3,1
3535139,53.163,27,2,1,2,2,0
1748678,18.769,28,1,1,1,1,2
1072021,3.579,29,2,1,0,0,1
2719610,16.816,3,3,3,1,0,1
1072021,3.617,30,1,1,0,2,1
2719610,16.932,31,4,3,1,3,1
6452634,2.603,32,4,3,0,1,0
2610902,20.168,33,4,3,1,2,2
919461,53.157,34,4,0,2,2,2
5812415,17.439,35,1,2,1,0,0
6684839,16.324,36,1,3,1,0,0
2499418,55.84,37,0,2,2,0,2
3535139,17.444,38,4,1,1,1,0
2679732,5.536,39,0,3,0,0,2
4953826,3.67,4,2,2,0,1,0
2719610,52.53,40,0,3,2,0,1
2610902,20.143,41,1,3,1,0,2
1793950,17.521,42,3,1,1,2,1
2292954,4.193,43,1,2,0,2,1
5812415,17.446,44,2,2,1,2,0
2610902,55.97,45,1,3,2,1,2
919461,53.258,46,0,0,2,2,2
1014575,5.047,47,2,1,0,2,2
2719610,16.872,48,3,3,1,2,1
2586576,52.975,49,4,2,2,3,1
2292954,4.241,5,0,2,0,3,1
3535139,53.362,50,0,1,2,0,0
2586576,17.915,51,3,2,1,1,1
1072021,3.546,52,0,1,0,0,1
1793950,52.912,53,3,1,2,2,1
937415,52.491,54,0,0,2,2,1
919461,52.954,55,3,0,2,0,2
5812415,17.574,56,1,2,1,2,0
919461,53.264,57,0,0,2,3,2
1014575,5.017,58,1,1,0,2,2
6684839,51.84,59,3,3,2,0,0
5812415,17.604,6,3,2,1,3,0
3535139,52.447,60,3,1,2,2,0
937415,17.193,61,3,0,1,1,1
2719610,52.71,62,2,3,2,2,1
5812415,53.311,63,0,2,2,0,0
1014575,4.944,64,4,1,0,0,2
2586576,53.157,65,3,2,2,0,1
1072021,3.555,66,3,1,0,0,1
5812415,53.413,67,2,2,2,2,0
2499418,55.734,68,4,2,2,3,2
2499418,20.239,69,2,2,1,2,2
2586576,53.588,7,2,2,2,0,1
1793950,17.617,70,1,1,1,1,1
1793950,17.692,71,0,1,1,2,1
456909,3.37,72,4,0,0,2,1
919461,18.0,73,2,0,1,3,2
2770584,3.116,74,1,3,0,0,1
1524305,3.247,75,2,0,0,1,0
2770584,3.137,76,3,3,0,0,1
2292954,4.198,77,0,2,0,1,1
2719610,16.905,78,2,3,1,2,1
2520850,3.418,79,3,1,0,0,0
2074533,17.174,8,4,0,1,1,0
2520850,3.358,80,0,1,0,0,0
919461,17.863,81,0,0,1,0,2
1524305,3.302,82,1,0,0,2,0
2719610,52.641,83,2,3,2,0,1
2586576,52.92,84,3,2,2,2,1
937415,52.53,85,0,0,2,0,1
2074533,17.142,86,3,0,1,2,0
5812415,53.216,87,2,2,2,1,0
2499418,20.185,88,3,2,1,2,2
2610902,20.093,89,4,3,1,0,2
2499418,56.04,9,0,2,2,2,2
2499418,20.207,90,4,2,1,2,2
456909,3.396,91,2,0,0,1,1
3535139,17.406,92,4,1,1,0,0
1014575,4.948,93,4,1,0,1,2
2679732,5.684,94,1,3,0,3,2
919461,17.874,95,3,0,1,1,2
439505,4.04,96,3,0,0,3,2
2610902,55.865,97,0,3,2,1,2
2719610,52.633,98,0,3,2,1,1
2586576,18.088,99,2,2,1,3,1
