size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
648668,5.445,0,4,2,2,0,0
410296,1.98,1,0,0,1,2,0
410296,1.91,10,1,0,1,1,0
241701,5.416,11,2,1,2,1,1
242247,5.583,12,1,0,2,0,2
316926,0.638,13,1,2,0,1,1
233046,5.733,14,3,1,2,2,2
335246,6.035,15,0,3,2,3,2
314507,2.501,16,4,2,1,1,2
410296,2.046,17,1,0,1,3,0
346795,5.428,18,2,3,2,1,1
326204,2.09,19,1,2,1,3,1
314507,5.996,2,1,2,2,2,2
242247,5.658,20,2,0,2,3,2
314507,5.982,21,1,2,2,3,2
579855,0.53,22,3,2,0,1,0
175713,0.59,23,3,1,0,3,1
166776,0.896,24,0,1,0,0,2
241701,5.57,25,3,1,2,3,1
248939,1.947,26,4,0,1,3,1
442960,5.502,27,2,1,2,2,0
233046,2.222,28,1,1,1,1,2
175713,0.589,29,2,1,0,0,1
346795,2.056,3,3,3,1,0,1
175713,0.608,30,1,1,0,2,1
346795,2.12,31,4,3,1,3,1
736327,0.486,32,4,3,0,1,0
335246,2.685,33,4,3,1,2,2
242247,5.707,34,4,0,2,2,2
648668,2.005,35,1,2,1,0,0
753587,1.893,36,1,3,1,0,0
314507,5.891,37,0,2,2,0,2
442960,2.011,38,4,1,1,1,0
363877,1.011,39,0,3,0,0,2
579855,0.607,4,2,2,0,1,0
346795,5.42,40,0,3,2,0,1
335246,2.551,41,1,3,1,0,2
241701,2.108,42,3,1,1,2,1
316926,0.67,43,1,2,0,2,1
648668,2.139,44,2,2,1,2,0
335246,6.021,45,1,3,2,1,2
242247,5.777,46,0,0,2,2,2
166776,0.896,47,2,1,0,2,2
346795,2.041,48,3,3,1,2,1
326204,5.509,49,4,2,2,3,1
316926,0.68,5,0,2,0,3,1
442960,5.477,50,0,1,2,0,0
326204,2.07,51,3,2,1,1,1
175713,0.579,52,0,1,0,0,1
241701,5.5,53,3,1,2,2,1
248939,5.437,54,0,0,2,2,1
242247,5.615,55,3,0,2,0,2
648668,2.032,56,1,2,1,2,0
242247,5.641,57,0,0,2,3,2
166776,0.886,58,1,1,0,2,2
753587,5.299,59,3,3,2,0,0
648668,2.035,6,3,2,1,3,0
442960,5.398,60,3,1,2,2,0
248939,1.985,61,3,0,1,1,1
346795,5.463,62,2,3,2,2,1
648668,5.386,63,0,2,2,0,0
166776,0.875,64,4,1,0,0,2
326204,5.521,65,3,2,2,0,1
175713,0.573,66,3,1,0,0,1
648668,5.447,67,2,2,2,2,0
314507,5.935,68,4,2,2,3,2
314507,2.528,69,2,2,1,2,2
326204,5.643,7,2,2,2,0,1
241701,2.041,70,1,1,1,1,1
241701,2.041,71,0,1,1,2,1
141575,0.566,72,4,0,0,2,1
242247,2.307,73,2,0,1,3,2
373570,0.61,74,1,3,0,0,1
251469,0.564,75,2,0,0,1,0
373570,0.594,76,3,3,0,0,1
316926,0.637,77,0,2,0,1,1
346795,2.111,78,2,3,1,2,1
320227,0.595,79,3,1,0,0,0
410296,2.062,8,4,0,1,1,0
320227,0.583,80,0,1,0,0,0
242247,2.299,81,0,0,1,0,2
251469,0.6,82,1,0,0,2,0
346795,5.57,83,2,3,2,0,1
326204,5.429,84,3,2,2,2,1
248939,5.356,85,0,0,2,0,1
410296,1.969,86,3,0,1,2,0
648668,5.406,87,2,2,2,1,0
314507,2.462,88,3,2,1,2,2
335246,2.582,89,4,3,1,0,2
314507,6.007,9,0,2,2,2,2
314507,2.498,90,4,2,1,2,2
141575,0.57,91,2,0,0,1,1
442960,2.107,92,4,1,1,0,0
166776,0.864,93,4,1,0,1,2
363877,1.07,94,1,3,0,3,2
242247,2.245,95,3,0,1,1,2
133353,0.87,96,3,0,0,3,2
335246,6.115,97,0,3,2,1,2
346795,5.41,98,0,3,2,1,1
326204,2.044,99,2,2,1,3,1
