size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
428586,3.467,0,4,2,2,0,0
219411,1.281,1,0,0,1,2,0
219411,1.25,10,1,0,1,1,0
147348,3.427,11,2,1,2,1,1
93399,3.368,12,1,0,2,0,2
187075,0.44,13,1,2,0,1,1
144598,3.464,14,3,1,2,2,2
181134,3.57,15,0,3,2,3,2
180472,1.428,16,4,2,1,1,2
219411,1.326,17,1,0,1,3,0
188502,3.295,18,2,3,2,1,1
184658,1.346,19,1,2,1,3,1
180472,3.509,2,1,2,2,2,2
93399,3.459,20,2,0,2,3,2
180472,3.558,21,1,2,2,3,2
396058,0.416,22,3,2,0,1,0
115484,0.411,23,3,1,0,3,1
112333,0.512,24,0,1,0,0,2
147348,3.596,25,3,1,2,3,1
95113,1.311,26,4,0,1,3,1
344222,3.345,27,2,1,2,2,0
144598,1.371,28,1,1,1,1,2
115484,0.401,29,2,1,0,0,1
188502,1.32,3,3,3,1,0,1
115484,0.427,30,1,1,0,2,1
188502,1.395,31,4,3,1,3,1
436923,0.338,32,4,3,0,1,0
181134,1.583,33,4,3,1,2,2
93399,3.47,34,4,0,2,2,2
428586,1.277,35,1,2,1,0,0
446784,1.211,36,1,3,1,0,0
180472,3.516,37,0,2,2,0,2
344222,1.276,38,4,1,1,1,0
195366,0.522,39,0,3,0,0,2
396058,0.431,4,2,2,0,1,0
188502,3.513,40,0,3,2,0,1
181134,1.446,41,1,3,1,0,2
147348,1.288,42,3,1,1,2,1
187075,0.454,43,1,2,0,2,1
428586,1.352,44,2,2,1,2,0
181134,3.689,45,1,3,2,1,2
93399,3.446,46,0,0,2,2,2
112333,0.529,47,2,1,0,2,2
188502,1.288,48,3,3,1,2,1
184658,3.505,49,4,2,2,3,1
187075,0.449,5,0,2,0,3,1
344222,3.371,50,0,1,2,0,0
184658,1.31,51,3,2,1,1,1
115484,0.417,52,0,1,0,0,1
147348,3.396,53,3,1,2,2,1
95113,3.373,54,0,0,2,2,1
93399,3.373,55,3,0,2,0,2
428586,1.337,56,1,2,1,2,0
93399,3.399,57,0,0,2,3,2
112333,0.499,58,1,1,0,2,2
446784,3.263,59,3,3,2,0,0
428586,1.336,6,3,2,1,3,0
344222,3.336,60,3,1,2,2,0
95113,1.276,61,3,0,1,1,1
188502,3.411,62,2,3,2,2,1
428586,3.343,63,0,2,2,0,0
112333,0.506,64,4,1,0,0,2
184658,3.419,65,3,2,2,0,1
115484,0.393,66,3,1,0,0,1
428586,3.511,67,2,2,2,2,0
180472,3.496,68,4,2,2,3,2
180472,1.46,69,2,2,1,2,2
184658,3.481,7,2,2,2,0,1
147348,1.334,70,1,1,1,1,1
147348,1.322,71,0,1,1,2,1
55220,0.43,72,4,0,0,2,1
93399,1.376,73,2,0,1,3,2
200900,0.419,74,1,3,0,0,1
135695,0.367,75,2,0,0,1,0
200900,0.392,76,3,3,0,0,1
187075,0.503,77,0,2,0,1,1
188502,1.416,78,2,3,1,2,1
256475,0.449,79,3,1,0,0,0
219411,1.391,8,4,0,1,1,0
256475,0.402,80,0,1,0,0,0
93399,1.421,81,0,0,1,0,2
135695,0.437,82,1,0,0,2,0
188502,3.477,83,2,3,2,0,1
184658,3.406,84,3,2,2,2,1
95113,3.299,85,0,0,2,0,1
219411,1.264,86,3,0,1,2,0
428586,3.337,87,2,2,2,1,0
180472,1.429,88,3,2,1,2,2
181134,1.442,89,4,3,1,0,2
180472,3.578,9,0,2,2,2,2
180472,1.42,90,4,2,1,2,2
55220,0.39,91,2,0,0,1,1
344222,1.328,92,4,1,1,0,0
112333,0.503,93,4,1,0,1,2
195366,0.565,94,1,3,0,3,2
93399,1.42,95,3,0,1,1,2
53292,0.511,96,3,0,0,3,2
181134,3.603,97,0,3,2,1,2
188502,3.319,98,0,3,2,1,1
184658,1.37,99,2,2,1,3,1
