size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
595239,4.86,0,4,2,2,0,0
327238,1.819,1,0,0,1,2,0
327238,1.776,10,1,0,1,1,0
202227,4.807,11,2,1,2,1,1
185651,4.869,12,1,0,2,0,2
259484,0.596,13,1,2,0,1,1
197032,4.958,14,3,1,2,2,2
290653,5.207,15,0,3,2,3,2
275524,2.132,16,4,2,1,1,2
327238,1.804,17,1,0,1,3,0
302721,4.816,18,2,3,2,1,1
286972,2.087,19,1,2,1,3,1
275524,5.131,2,1,2,2,2,2
185651,4.884,20,2,0,2,3,2
275524,5.218,21,1,2,2,3,2
509563,0.521,22,3,2,0,1,0
136520,0.541,23,3,1,0,3,1
130321,0.65,24,0,1,0,0,2
202227,4.951,25,3,1,2,3,1
188645,1.799,26,4,0,1,3,1
380681,4.801,27,2,1,2,2,0
197032,1.902,28,1,1,1,1,2
136520,0.539,29,2,1,0,0,1
302721,1.829,3,3,3,1,0,1
136520,0.54,30,1,1,0,2,1
302721,1.862,31,4,3,1,3,1
667347,0.475,32,4,3,0,1,0
290653,2.231,33,4,3,1,2,2
185651,4.969,34,4,0,2,2,2
595239,1.893,35,1,2,1,0,0
693769,1.661,36,1,3,1,0,0
275524,5.167,37,0,2,2,0,2
380681,1.796,38,4,1,1,1,0
302883,0.828,39,0,3,0,0,2
509563,0.537,4,2,2,0,1,0
302721,4.835,40,0,3,2,0,1
290653,2.197,41,1,3,1,0,2
202227,1.935,42,3,1,1,2,1
259484,0.596,43,1,2,0,2,1
595239,2.016,44,2,2,1,2,0
290653,5.211,45,1,3,2,1,2
185651,4.921,46,0,0,2,2,2
130321,0.667,47,2,1,0,2,2
302721,1.828,48,3,3,1,2,1
286972,4.947,49,4,2,2,3,1
259484,0.621,5,0,2,0,3,1
380681,4.836,50,0,1,2,0,0
286972,1.76,51,3,2,1,1,1
136520,0.53,52,0,1,0,0,1
202227,4.895,53,3,1,2,2,1
188645,4.794,54,0,0,2,2,1
185651,4.85,55,3,0,2,0,2
595239,1.974,56,1,2,1,2,0
185651,4.897,57,0,0,2,3,2
130321,0.69,58,1,1,0,2,2
693769,4.776,59,3,3,2,0,0
595239,1.82,6,3,2,1,3,0
380681,4.766,60,3,1,2,2,0
188645,1.753,61,3,0,1,1,1
302721,4.789,62,2,3,2,2,1
595239,4.785,63,0,2,2,0,0
130321,0.652,64,4,1,0,0,2
286972,4.921,65,3,2,2,0,1
136520,0.527,66,3,1,0,0,1
595239,4.855,67,2,2,2,2,0
275524,5.161,68,4,2,2,3,2
275524,2.316,69,2,2,1,2,2
286972,4.897,7,2,2,2,0,1
202227,1.796,70,1,1,1,1,1
202227,1.831,71,0,1,1,2,1
98744,0.484,72,4,0,0,2,1
185651,1.993,73,2,0,1,3,2
314201,0.52,74,1,3,0,0,1
201022,0.477,75,2,0,0,1,0
314201,0.512,76,3,3,0,0,1
259484,0.621,77,0,2,0,1,1
302721,1.836,78,2,3,1,2,1
273565,0.527,79,3,1,0,0,0
327238,1.863,8,4,0,1,1,0
273565,0.479,80,0,1,0,0,0
185651,1.963,81,0,0,1,0,2
201022,0.521,82,1,0,0,2,0
302721,4.915,83,2,3,2,0,1
286972,4.945,84,3,2,2,2,1
188645,4.895,85,0,0,2,0,1
327238,1.757,86,3,0,1,2,0
595239,4.817,87,2,2,2,1,0
275524,2.175,88,3,2,1,2,2
290653,2.21,89,4,3,1,0,2
275524,5.265,9,0,2,2,2,2
275524,2.155,90,4,2,1,2,2
98744,0.518,91,2,0,0,1,1
380681,1.909,92,4,1,1,0,0
130321,0.673,93,4,1,0,1,2
302883,0.886,94,1,3,0,3,2
185651,1.943,95,3,0,1,1,2
95135,0.634,96,3,0,0,3,2
290653,5.231,97,0,3,2,1,2
302721,4.724,98,0,3,2,1,1
286972,2.018,99,2,2,1,3,1
