size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
2348417,18.875,0,4,2,2,0,0
860384,6.088,1,0,0,1,2,0
860384,6.091,10,1,0,1,1,0
978877,18.859,11,2,1,2,1,1
481730,18.801,12,1,0,2,0,2
1184235,1.725,13,1,2,0,1,1
955342,19.587,14,3,1,2,2,2
1170712,19.403,15,0,3,2,3,2
1202379,7.115,16,4,2,1,1,2
860384,6.295,17,1,0,1,3,0
1193622,18.621,18,2,3,2,1,1
1217894,6.686,19,1,2,1,3,1
1202379,19.66,2,1,2,2,2,2
481730,18.994,20,2,0,2,3,2
1202379,19.587,21,1,2,2,3,2
2024053,1.504,22,3,2,0,1,0
660752,1.596,23,3,1,0,3,1
624758,2.542,24,0,1,0,0,2
978877,18.939,25,3,1,2,3,1
489242,6.203,26,4,0,1,3,1
1581735,18.737,27,2,1,2,2,0
955342,7.026,28,1,1,1,1,2
660752,1.49,29,2,1,0,0,1
1193622,6.265,3,3,3,1,0,1
660752,1.552,30,1,1,0,2,1
1193622,6.256,31,4,3,1,3,1
2478244,1.05,32,4,3,0,1,0
1170712,6.805,33,4,3,1,2,2
481730,18.913,34,4,0,2,2,2
2348417,6.332,35,1,2,1,0,0
2503469,5.829,36,1,3,1,0,0
1202379,19.551,37,0,2,2,0,2
1581735,6.267,38,4,1,1,1,0
1266029,1.771,39,0,3,0,0,2
2024053,1.557,4,2,2,0,1,0
1193622,18.717,40,0,3,2,0,1
1170712,6.653,41,1,3,1,0,2
978877,6.481,42,3,1,1,2,1
1184235,1.759,43,1,2,0,2,1
2348417,6.456,44,2,2,1,2,0
1170712,19.229,45,1,3,2,1,2
481730,18.898,46,0,0,2,2,2
624758,2.573,47,2,1,0,2,2
1193622,6.234,48,3,3,1,2,1
1217894,19.188,49,4,2,2,3,1
1184235,1.788,5,0,2,0,3,1
1581735,18.818,50,0,1,2,0,0
1217894,6.438,51,3,2,1,1,1
660752,1.456,52,0,1,0,0,1
978877,18.961,53,3,1,2,2,1
489242,18.553,54,0,0,2,2,1
481730,18.716,55,3,0,2,0,2
2348417,6.473,56,1,2,1,2,0
481730,18.845,57,0,0,2,3,2
624758,2.568,58,1,1,0,2,2
2503469,18.342,59,3,3,2,0,0
2348417,6.308,6,3,2,1,3,0
1581735,18.711,60,3,1,2,2,0
489242,6.114,61,3,0,1,1,1
1193622,18.681,62,2,3,2,2,1
2348417,18.796,63,0,2,2,0,0
624758,2.479,64,4,1,0,0,2
1217894,19.14,65,3,2,2,0,1
660752,1.484,66,3,1,0,0,1
2348417,18.794,67,2,2,2,2,0
1202379,19.596,68,4,2,2,3,2
1202379,7.204,69,2,2,1,2,2
1217894,19.039,7,2,2,2,0,1
978877,6.508,70,1,1,1,1,1
978877,6.439,71,0,1,1,2,1
255540,1.337,72,4,0,0,2,1
481730,6.619,73,2,0,1,3,2
1279228,1.424,74,1,3,0,0,1
566667,1.326,75,2,0,0,1,0
1279228,1.334,76,3,3,0,0,1
1184235,1.779,77,0,2,0,1,1
1193622,6.339,78,2,3,1,2,1
1085066,1.383,79,3,1,0,0,0
860384,6.217,8,4,0,1,1,0
1085066,1.398,80,0,1,0,0,0
481730,6.585,81,0,0,1,0,2
566667,1.28,82,1,0,0,2,0
1193622,18.798,83,2,3,2,0,1
1217894,19.136,84,3,2,2,2,1
489242,18.626,85,0,0,2,0,1
860384,6.069,86,3,0,1,2,0
2348417,18.761,87,2,2,2,1,0
1202379,7.067,88,3,2,1,2,2
1170712,6.744,89,4,3,1,0,2
1202379,19.557,9,0,2,2,2,2
1202379,7.215,90,4,2,1,2,2
255540,1.314,91,2,0,0,1,1
1581735,6.312,92,4,1,1,0,0
624758,2.513,93,4,1,0,1,2
1266029,1.92,94,1,3,0,3,2
481730,6.57,95,3,0,1,1,2
245530,1.773,96,3,0,0,3,2
1170712,19.369,97,0,3,2,1,2
1193622,18.693,98,0,3,2,1,1
1217894,6.665,99,2,2,1,3,1
