size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
3484650,39.484,0,4,2,2,0,0
1329881,12.804,1,0,0,1,2,0
1329881,12.777,10,1,0,1,1,0
925614,39.587,11,2,1,2,1,1
575014,39.698,12,1,0,2,0,2
1660788,3.152,13,1,2,0,1,1
905693,40.265,14,3,1,2,2,2
1897602,43.715,15,0,3,2,3,2
1671551,16.24,16,4,2,1,1,2
1329881,12.928,17,1,0,1,3,0
1979852,39.25,18,2,3,2,1,1
1753925,13.368,19,1,2,1,3,1
1671551,42.591,2,1,2,2,2,2
575014,39.938,20,2,0,2,3,2
1671551,42.768,21,1,2,2,3,2
3017448,2.906,22,3,2,0,1,0
637559,2.835,23,3,1,0,3,1
607114,3.684,24,0,1,0,0,2
925614,39.67,25,3,1,2,3,1
591685,12.962,26,4,0,1,3,1
2026899,39.426,27,2,1,2,2,0
905693,13.713,28,1,1,1,1,2
637559,2.676,29,2,1,0,0,1
1979852,12.77,3,3,3,1,0,1
637559,2.807,30,1,1,0,2,1
1979852,12.954,31,4,3,1,3,1
4161277,2.231,32,4,3,0,1,0
1897602,17.315,33,4,3,1,2,2
575014,39.892,34,4,0,2,2,2
3484650,13.076,35,1,2,1,0,0
4299967,12.231,36,1,3,1,0,0
1671551,42.572,37,0,2,2,0,2
2026899,13.027,38,4,1,1,1,0
2033922,5.869,39,0,3,0,0,2
3017448,2.913,4,2,2,0,1,0
1979852,39.356,40,0,3,2,0,1
1897602,17.206,41,1,3,1,0,2
925614,13.205,42,3,1,1,2,1
1660788,3.241,43,1,2,0,2,1
3484650,13.086,44,2,2,1,2,0
1897602,43.713,45,1,3,2,1,2
575014,39.937,46,0,0,2,2,2
607114,3.737,47,2,1,0,2,2
1979852,12.858,48,3,3,1,2,1
1753925,39.828,49,4,2,2,3,1
1660788,3.309,5,0,2,0,3,1
2026899,39.358,50,0,1,2,0,0
1753925,13.214,51,3,2,1,1,1
637559,2.666,52,0,1,0,0,1
925614,39.627,53,3,1,2,2,1
591685,39.217,54,0,0,2,2,1
575014,39.743,55,3,0,2,0,2
3484650,13.086,56,1,2,1,2,0
575014,39.866,57,0,0,2,3,2
607114,3.707,58,1,1,0,2,2
4299967,38.931,59,3,3,2,0,0
3484650,13.139,6,3,2,1,3,0
2026899,39.375,60,3,1,2,2,0
591685,12.882,61,3,0,1,1,1
1979852,39.31,62,2,3,2,2,1
3484650,39.387,63,0,2,2,0,0
607114,3.668,64,4,1,0,0,2
1753925,39.821,65,3,2,2,0,1
637559,2.685,66,3,1,0,0,1
3484650,39.563,67,2,2,2,2,0
1671551,42.722,68,4,2,2,3,2
1671551,16.3,69,2,2,1,2,2
1753925,39.734,7,2,2,2,0,1
925614,13.03,70,1,1,1,1,1
925614,13.049,71,0,1,1,2,1
328398,2.578,72,4,0,0,2,1
575014,13.647,73,2,0,1,3,2
2104953,2.721,74,1,3,0,0,1
1009003,2.483,75,2,0,0,1,0
2104953,2.617,76,3,3,0,0,1
1660788,3.176,77,0,2,0,1,1
1979852,12.87,78,2,3,1,2,1
1544853,2.614,79,3,1,0,0,0
1329881,12.851,8,4,0,1,1,0
1544853,2.568,80,0,1,0,0,0
575014,13.46,81,0,0,1,0,2
1009003,2.523,82,1,0,0,2,0
1979852,39.284,83,2,3,2,0,1
1753925,39.888,84,3,2,2,2,1
591685,39.145,85,0,0,2,0,1
1329881,12.89,86,3,0,1,2,0
3484650,39.463,87,2,2,2,1,0
1671551,16.137,88,3,2,1,2,2
1897602,17.188,89,4,3,1,0,2
1671551,42.67,9,0,2,2,2,2
1671551,16.264,90,4,2,1,2,2
328398,2.573,91,2,0,0,1,1
2026899,13.002,92,4,1,1,0,0
607114,3.704,93,4,1,0,1,2
2033922,6.103,94,1,3,0,3,2
575014,13.577,95,3,0,1,1,2
305538,3.356,96,3,0,0,3,2
1897602,43.749,97,0,3,2,1,2
1979852,39.291,98,0,3,2,1,1
1753925,13.463,99,2,2,1,3,1
