size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
280395,2.622,0,4,2,2,0,0
201315,1.215,1,0,0,1,2,0
201315,0.999,10,1,0,1,1,0
101795,2.65,11,2,1,2,1,1
120966,2.789,12,1,0,2,0,2
117710,0.372,13,1,2,0,1,1
95550,2.794,14,3,1,2,2,2
143409,3.155,15,0,3,2,3,2
119320,1.23,16,4,2,1,1,2
201315,0.993,17,1,0,1,3,0
154267,2.66,18,2,3,2,1,1
125660,1.028,19,1,2,1,3,1
119320,2.874,2,1,2,2,2,2
120966,2.79,20,2,0,2,3,2
119320,2.882,21,1,2,2,3,2
241568,0.352,22,3,2,0,1,0
74704,0.355,23,3,1,0,3,1
68137,0.528,24,0,1,0,0,2
101795,2.754,25,3,1,2,3,1
126436,1.024,26,4,0,1,3,1
182367,2.65,27,2,1,2,2,0
95550,1.198,28,1,1,1,1,2
74704,0.343,29,2,1,0,0,1
154267,1.035,3,3,3,1,0,1
74704,0.388,30,1,1,0,2,1
154267,1.049,31,4,3,1,3,1
351776,0.342,32,4,3,0,1,0
143409,1.631,33,4,3,1,2,2
120966,2.858,34,4,0,2,2,2
280395,1.017,35,1,2,1,0,0
367420,0.979,36,1,3,1,0,0
119320,2.843,37,0,2,2,0,2
182367,1.009,38,4,1,1,1,0
153689,0.731,39,0,3,0,0,2
241568,0.382,4,2,2,0,1,0
154267,2.702,40,0,3,2,0,1
143409,1.487,41,1,3,1,0,2
101795,1.08,42,3,1,1,2,1
117710,0.384,43,1,2,0,2,1
280395,1.012,44,2,2,1,2,0
143409,3.194,45,1,3,2,1,2
120966,2.794,46,0,0,2,2,2
68137,0.53,47,2,1,0,2,2
154267,1.076,48,3,3,1,2,1
125660,2.713,49,4,2,2,3,1
117710,0.391,5,0,2,0,3,1
182367,2.628,50,0,1,2,0,0
125660,1.024,51,3,2,1,1,1
74704,0.378,52,0,1,0,0,1
101795,2.73,53,3,1,2,2,1
126436,2.646,54,0,0,2,2,1
120966,2.767,55,3,0,2,0,2
280395,1.008,56,1,2,1,2,0
120966,2.79,57,0,0,2,3,2
68137,0.543,58,1,1,0,2,2
367420,2.63,59,3,3,2,0,0
280395,1.007,6,3,2,1,3,0
182367,2.628,60,3,1,2,2,0
126436,1.026,61,3,0,1,1,1
154267,2.591,62,2,3,2,2,1
280395,2.612,63,0,2,2,0,0
68137,0.51,64,4,1,0,0,2
125660,2.691,65,3,2,2,0,1
74704,0.358,66,3,1,0,0,1
280395,2.622,67,2,2,2,2,0
119320,2.856,68,4,2,2,3,2
119320,1.214,69,2,2,1,2,2
125660,2.659,7,2,2,2,0,1
101795,1.021,70,1,1,1,1,1
101795,1.024,71,0,1,1,2,1
75645,0.359,72,4,0,0,2,1
120966,1.23,73,2,0,1,3,2
163252,0.368,74,1,3,0,0,1
134940,0.372,75,2,0,0,1,0
163252,0.345,76,3,3,0,0,1
117710,0.41,77,0,2,0,1,1
154267,1.035,78,2,3,1,2,1
139246,0.37,79,3,1,0,0,0
201315,1.02,8,4,0,1,1,0
139246,0.423,80,0,1,0,0,0
120966,1.178,81,0,0,1,0,2
134940,0.38,82,1,0,0,2,0
154267,2.663,83,2,3,2,0,1
125660,2.625,84,3,2,2,2,1
126436,2.685,85,0,0,2,0,1
201315,1.018,86,3,0,1,2,0
280395,2.602,87,2,2,2,1,0
119320,1.236,88,3,2,1,2,2
143409,1.562,89,4,3,1,0,2
119320,2.954,9,0,2,2,2,2
119320,1.274,90,4,2,1,2,2
75645,0.343,91,2,0,0,1,1
182367,1.028,92,4,1,1,0,0
68137,0.547,93,4,1,0,1,2
153689,0.721,94,1,3,0,3,2
120966,1.229,95,3,0,1,1,2
69220,0.546,96,3,0,0,3,2
143409,3.171,97,0,3,2,1,2
154267,2.616,98,0,3,2,1,1
125660,1.02,99,2,2,1,3,1
