size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
455122,3.427,0,4,2,2,0,0
263063,1.353,1,0,0,1,2,0
263063,1.312,10,1,0,1,1,0
199636,3.495,11,2,1,2,1,1
165266,3.578,12,1,0,2,0,2
239235,0.466,13,1,2,0,1,1
192946,3.681,14,3,1,2,2,2
237254,3.788,15,0,3,2,3,2
236687,1.563,16,4,2,1,1,2
263063,1.433,17,1,0,1,3,0
243432,3.566,18,2,3,2,1,1
241219,1.396,19,1,2,1,3,1
236687,3.682,2,1,2,2,2,2
165266,3.639,20,2,0,2,3,2
236687,3.783,21,1,2,2,3,2
413021,0.419,22,3,2,0,1,0
158537,0.444,23,3,1,0,3,1
151281,0.662,24,0,1,0,0,2
199636,3.665,25,3,1,2,3,1
168846,1.372,26,4,0,1,3,1
344069,3.499,27,2,1,2,2,0
192946,1.501,28,1,1,1,1,2
158537,0.42,29,2,1,0,0,1
243432,1.446,3,3,3,1,0,1
158537,0.463,30,1,1,0,2,1
243432,1.4,31,4,3,1,3,1
482172,0.357,32,4,3,0,1,0
237254,1.706,33,4,3,1,2,2
165266,3.759,34,4,0,2,2,2
455122,1.34,35,1,2,1,0,0
488905,1.274,36,1,3,1,0,0
236687,3.745,37,0,2,2,0,2
344069,1.279,38,4,1,1,1,0
257495,0.64,39,0,3,0,0,2
413021,0.44,4,2,2,0,1,0
243432,3.676,40,0,3,2,0,1
237254,1.547,41,1,3,1,0,2
199636,1.398,42,3,1,1,2,1
239235,0.485,43,1,2,0,2,1
455122,1.363,44,2,2,1,2,0
237254,3.784,45,1,3,2,1,2
165266,3.591,46,0,0,2,2,2
151281,0.629,47,2,1,0,2,2
243432,1.364,48,3,3,1,2,1
241219,3.628,49,4,2,2,3,1
239235,0.506,5,0,2,0,3,1
344069,3.455,50,0,1,2,0,0
241219,1.35,51,3,2,1,1,1
158537,0.415,52,0,1,0,0,1
199636,3.53,53,3,1,2,2,1
168846,3.671,54,0,0,2,2,1
165266,3.542,55,3,0,2,0,2
455122,1.323,56,1,2,1,2,0
165266,3.601,57,0,0,2,3,2
151281,0.628,58,1,1,0,2,2
488905,3.442,59,3,3,2,0,0
455122,1.365,6,3,2,1,3,0
344069,3.438,60,3,1,2,2,0
168846,1.347,61,3,0,1,1,1
243432,3.462,62,2,3,2,2,1
455122,3.428,63,0,2,2,0,0
151281,0.619,64,4,1,0,0,2
241219,3.593,65,3,2,2,0,1
158537,0.412,66,3,1,0,0,1
455122,3.458,67,2,2,2,2,0
236687,3.704,68,4,2,2,3,2
236687,1.578,69,2,2,1,2,2
241219,3.64,7,2,2,2,0,1
199636,1.33,70,1,1,1,1,1
199636,1.372,71,0,1,1,2,1
100570,0.415,72,4,0,0,2,1
165266,1.537,73,2,0,1,3,2
261758,0.442,74,1,3,0,0,1
161982,0.437,75,2,0,0,1,0
261758,0.472,76,3,3,0,0,1
239235,0.502,77,0,2,0,1,1
243432,1.445,78,2,3,1,2,1
260391,0.441,79,3,1,0,0,0
263063,1.391,8,4,0,1,1,0
260391,0.444,80,0,1,0,0,0
165266,1.53,81,0,0,1,0,2
161982,0.478,82,1,0,0,2,0
243432,3.5,83,2,3,2,0,1
241219,3.478,84,3,2,2,2,1
168846,3.492,85,0,0,2,0,1
263063,1.316,86,3,0,1,2,0
455122,3.493,87,2,2,2,1,0
236687,1.554,88,3,2,1,2,2
237254,1.57,89,4,3,1,0,2
236687,3.731,9,0,2,2,2,2
236687,1.505,90,4,2,1,2,2
100570,0.421,91,2,0,0,1,1
344069,1.381,92,4,1,1,0,0
151281,0.618,93,4,1,0,1,2
257495,0.652,94,1,3,0,3,2
165266,1.515,95,3,0,1,1,2
96364,0.598,96,3,0,0,3,2
237254,3.822,97,0,3,2,1,2
243432,3.497,98,0,3,2,1,1
241219,1.41,99,2,2,1,3,1
