size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
127448,0.925,0,4,2,2,0,0
88936,0.424,1,0,0,1,2,0
88936,0.355,10,1,0,1,1,0
39169,0.958,11,2,1,2,1,1
46125,0.932,12,1,0,2,0,2
45437,0.171,13,1,2,0,1,1
37908,0.977,14,3,1,2,2,2
50885,1.06,15,0,3,2,3,2
50465,0.452,16,4,2,1,1,2
88936,0.403,17,1,0,1,3,0
52462,0.895,18,2,3,2,1,1
52065,0.418,19,1,2,1,3,1
50465,1.014,2,1,2,2,2,2
46125,0.959,20,2,0,2,3,2
50465,0.934,21,1,2,2,3,2
107398,0.21,22,3,2,0,1,0
24057,0.169,23,3,1,0,3,1
22875,0.185,24,0,1,0,0,2
39169,0.954,25,3,1,2,3,1
47380,0.397,26,4,0,1,3,1
80362,0.924,27,2,1,2,2,0
37908,0.428,28,1,1,1,1,2
24057,0.193,29,2,1,0,0,1
52462,0.39,3,3,3,1,0,1
24057,0.175,30,1,1,0,2,1
52462,0.436,31,4,3,1,3,1
139208,0.171,32,4,3,0,1,0
50885,0.45,33,4,3,1,2,2
46125,0.981,34,4,0,2,2,2
127448,0.409,35,1,2,1,0,0
146857,0.367,36,1,3,1,0,0
50465,1.016,37,0,2,2,0,2
80362,0.385,38,4,1,1,1,0
49704,0.194,39,0,3,0,0,2
107398,0.177,4,2,2,0,1,0
52462,0.901,40,0,3,2,0,1
50885,0.412,41,1,3,1,0,2
39169,0.498,42,3,1,1,2,1
45437,0.2,43,1,2,0,2,1
127448,0.478,44,2,2,1,2,0
50885,0.975,45,1,3,2,1,2
46125,1.014,46,0,0,2,2,2
22875,0.251,47,2,1,0,2,2
52462,0.425,48,3,3,1,2,1
52065,0.887,49,4,2,2,3,1
45437,0.21,5,0,2,0,3,1
80362,0.933,50,0,1,2,0,0
52065,0.404,51,3,2,1,1,1
24057,0.17,52,0,1,0,0,1
39169,0.954,53,3,1,2,2,1
47380,0.983,54,0,0,2,2,1
46125,0.968,55,3,0,2,0,2
127448,0.407,56,1,2,1,2,0
46125,0.974,57,0,0,2,3,2
22875,0.231,58,1,1,0,2,2
146857,0.865,59,3,3,2,0,0
127448,0.382,6,3,2,1,3,0
80362,0.912,60,3,1,2,2,0
47380,0.384,61,3,0,1,1,1
52462,0.923,62,2,3,2,2,1
127448,0.929,63,0,2,2,0,0
22875,0.204,64,4,1,0,0,2
52065,0.927,65,3,2,2,0,1
24057,0.163,66,3,1,0,0,1
127448,0.981,67,2,2,2,2,0
50465,0.987,68,4,2,2,3,2
50465,0.5,69,2,2,1,2,2
52065,0.923,7,2,2,2,0,1
39169,0.395,70,1,1,1,1,1
39169,0.401,71,0,1,1,2,1
23108,0.184,72,4,0,0,2,1
46125,0.405,73,2,0,1,3,2
50630,0.195,74,1,3,0,0,1
50856,0.175,75,2,0,0,1,0
50630,0.187,76,3,3,0,0,1
45437,0.193,77,0,2,0,1,1
52462,0.396,78,2,3,1,2,1
54645,0.178,79,3,1,0,0,0
88936,0.425,8,4,0,1,1,0
54645,0.189,80,0,1,0,0,0
46125,0.532,81,0,0,1,0,2
50856,0.205,82,1,0,0,2,0
52462,1.066,83,2,3,2,0,1
52065,0.968,84,3,2,2,2,1
47380,0.922,85,0,0,2,0,1
88936,0.414,86,3,0,1,2,0
127448,0.909,87,2,2,2,1,0
50465,0.454,88,3,2,1,2,2
50885,0.417,89,4,3,1,0,2
50465,0.935,9,0,2,2,2,2
50465,0.446,90,4,2,1,2,2
23108,0.154,91,2,0,0,1,1
80362,0.398,92,4,1,1,0,0
22875,0.214,93,4,1,0,1,2
49704,0.206,94,1,3,0,3,2
46125,0.434,95,3,0,1,1,2
21949,0.243,96,3,0,0,3,2
50885,1.005,97,0,3,2,1,2
52462,0.942,98,0,3,2,1,1
52065,0.445,99,2,2,1,3,1
