size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
482870,2.628,0,4,2,2,0,0
291851,1.002,1,0,0,1,2,0
291851,1.042,10,1,0,1,1,0
207558,2.665,11,2,1,2,1,1
184852,2.669,12,1,0,2,0,2
278467,0.438,13,1,2,0,1,1
204305,2.764,14,3,1,2,2,2
247935,2.702,15,0,3,2,3,2
256647,1.117,16,4,2,1,1,2
291851,1.038,17,1,0,1,3,0
250705,2.591,18,2,3,2,1,1
258061,1.1,19,1,2,1,3,1
256647,2.781,2,1,2,2,2,2
184852,2.676,20,2,0,2,3,2
256647,2.776,21,1,2,2,3,2
451625,0.388,22,3,2,0,1,0
173834,0.404,23,3,1,0,3,1
169961,0.508,24,0,1,0,0,2
207558,2.772,25,3,1,2,3,1
186844,0.991,26,4,0,1,3,1
350868,2.656,27,2,1,2,2,0
204305,1.099,28,1,1,1,1,2
173834,0.379,29,2,1,0,0,1
250705,1.042,3,3,3,1,0,1
173834,0.398,30,1,1,0,2,1
250705,1.027,31,4,3,1,3,1
493917,0.309,32,4,3,0,1,0
247935,1.183,33,4,3,1,2,2
184852,2.774,34,4,0,2,2,2
482870,1.046,35,1,2,1,0,0
492902,0.918,36,1,3,1,0,0
256647,2.764,37,0,2,2,0,2
350868,1.028,38,4,1,1,1,0
277890,0.387,39,0,3,0,0,2
451625,0.376,4,2,2,0,1,0
250705,2.663,40,0,3,2,0,1
247935,1.176,41,1,3,1,0,2
207558,1.024,42,3,1,1,2,1
278467,0.45,43,1,2,0,2,1
482870,1.055,44,2,2,1,2,0
247935,2.857,45,1,3,2,1,2
184852,2.758,46,0,0,2,2,2
169961,0.508,47,2,1,0,2,2
250705,1.009,48,3,3,1,2,1
258061,2.715,49,4,2,2,3,1
278467,0.45,5,0,2,0,3,1
350868,2.571,50,0,1,2,0,0
258061,1.071,51,3,2,1,1,1
173834,0.385,52,0,1,0,0,1
207558,2.736,53,3,1,2,2,1
186844,2.645,54,0,0,2,2,1
184852,2.661,55,3,0,2,0,2
482870,1.015,56,1,2,1,2,0
184852,2.677,57,0,0,2,3,2
169961,0.525,58,1,1,0,2,2
492902,2.577,59,3,3,2,0,0
482870,1.042,6,3,2,1,3,0
350868,2.647,60,3,1,2,2,0
186844,1.005,61,3,0,1,1,1
250705,2.588,62,2,3,2,2,1
482870,2.658,63,0,2,2,0,0
169961,0.531,64,4,1,0,0,2
258061,2.695,65,3,2,2,0,1
173834,0.374,66,3,1,0,0,1
482870,2.629,67,2,2,2,2,0
256647,2.785,68,4,2,2,3,2
256647,1.182,69,2,2,1,2,2
258061,2.698,7,2,2,2,0,1
207558,1.033,70,1,1,1,1,1
207558,1.035,71,0,1,1,2,1
126775,0.385,72,4,0,0,2,1
184852,1.102,73,2,0,1,3,2
279347,0.346,74,1,3,0,0,1
179096,0.352,75,2,0,0,1,0
279347,0.406,76,3,3,0,0,1
278467,0.424,77,0,2,0,1,1
250705,1.074,78,2,3,1,2,1
254248,0.409,79,3,1,0,0,0
291851,1.038,8,4,0,1,1,0
254248,0.395,80,0,1,0,0,0
184852,1.115,81,0,0,1,0,2
179096,0.374,82,1,0,0,2,0
250705,2.671,83,2,3,2,0,1
258061,2.693,84,3,2,2,2,1
186844,2.637,85,0,0,2,0,1
291851,0.973,86,3,0,1,2,0
482870,2.648,87,2,2,2,1,0
256647,1.165,88,3,2,1,2,2
247935,1.077,89,4,3,1,0,2
256647,2.826,9,0,2,2,2,2
256647,1.175,90,4,2,1,2,2
126775,0.361,91,2,0,0,1,1
350868,1.002,92,4,1,1,0,0
169961,0.523,93,4,1,0,1,2
277890,0.488,94,1,3,0,3,2
184852,1.071,95,3,0,1,1,2
124366,0.49,96,3,0,0,3,2
247935,2.833,97,0,3,2,1,2
250705,2.594,98,0,3,2,1,1
258061,1.072,99,2,2,1,3,1
