size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
33465,0.196,0,4,2,2,0,0
17366,0.099,1,0,0,1,2,0
17366,0.099,10,1,0,1,1,0
12295,0.199,11,2,1,2,1,1
9872,0.217,12,1,0,2,0,2
13916,0.07,13,1,2,0,1,1
11979,0.252,14,3,1,2,2,2
14467,0.21,15,0,3,2,3,2
14207,0.12,16,4,2,1,1,2
17366,0.118,17,1,0,1,3,0
14680,0.197,18,2,3,2,1,1
14458,0.087,19,1,2,1,3,1
14207,0.24,2,1,2,2,2,2
9872,0.259,20,2,0,2,3,2
14207,0.232,21,1,2,2,3,2
30071,0.062,22,3,2,0,1,0
7942,0.061,23,3,1,0,3,1
7574,0.093,24,0,1,0,0,2
12295,0.228,25,3,1,2,3,1
10305,0.11,26,4,0,1,3,1
26628,0.218,27,2,1,2,2,0
11979,0.096,28,1,1,1,1,2
7942,0.053,29,2,1,0,0,1
14680,0.116,3,3,3,1,0,1
7942,0.076,30,1,1,0,2,1
14680,0.101,31,4,3,1,3,1
33870,0.09,32,4,3,0,1,0
14467,0.113,33,4,3,1,2,2
9872,0.248,34,4,0,2,2,2
33465,0.108,35,1,2,1,0,0
34666,0.108,36,1,3,1,0,0
14207,0.225,37,0,2,2,0,2
26628,0.093,38,4,1,1,1,0
15099,0.066,39,0,3,0,0,2
30071,0.068,4,2,2,0,1,0
14680,0.198,40,0,3,2,0,1
14467,0.093,41,1,3,1,0,2
12295,0.119,42,3,1,1,2,1
13916,0.056,43,1,2,0,2,1
33465,0.119,44,2,2,1,2,0
14467,0.221,45,1,3,2,1,2
9872,0.208,46,0,0,2,2,2
7574,0.065,47,2,1,0,2,2
14680,0.094,48,3,3,1,2,1
14458,0.225,49,4,2,2,3,1
13916,0.08,5,0,2,0,3,1
26628,0.211,50,0,1,2,0,0
14458,0.121,51,3,2,1,1,1
7942,0.075,52,0,1,0,0,1
12295,0.209,53,3,1,2,2,1
10305,0.226,54,0,0,2,2,1
9872,0.222,55,3,0,2,0,2
33465,0.092,56,1,2,1,2,0
9872,0.207,57,0,0,2,3,2
7574,0.093,58,1,1,0,2,2
34666,0.214,59,3,3,2,0,0
33465,0.098,6,3,2,1,3,0
26628,0.226,60,3,1,2,2,0
10305,0.098,61,3,0,1,1,1
14680,0.224,62,2,3,2,2,1
33465,0.214,63,0,2,2,0,0
7574,0.083,64,4,1,0,0,2
14458,0.195,65,3,2,2,0,1
7942,0.052,66,3,1,0,0,1
33465,0.209,67,2,2,2,2,0
14207,0.222,68,4,2,2,3,2
14207,0.108,69,2,2,1,2,2
14458,0.241,7,2,2,2,0,1
12295,0.099,70,1,1,1,1,1
12295,0.119,71,0,1,1,2,1
4516,0.048,72,4,0,0,2,1
9872,0.114,73,2,0,1,3,2
15292,0.068,74,1,3,0,0,1
7893,0.065,75,2,0,0,1,0
15292,0.053,76,3,3,0,0,1
13916,0.062,77,0,2,0,1,1
14680,0.094,78,2,3,1,2,1
18437,0.05,79,3,1,0,0,0
17366,0.115,8,4,0,1,1,0
18437,0.049,80,0,1,0,0,0
9872,0.12,81,0,0,1,0,2
7893,0.079,82,1,0,0,2,0
14680,0.23,83,2,3,2,0,1
14458,0.231,84,3,2,2,2,1
10305,0.241,85,0,0,2,0,1
17366,0.129,86,3,0,1,2,0
33465,0.226,87,2,2,2,1,0
14207,0.104,88,3,2,1,2,2
14467,0.123,89,4,3,1,0,2
14207,0.266,9,0,2,2,2,2
14207,0.114,90,4,2,1,2,2
4516,0.071,91,2,0,0,1,1
26628,0.104,92,4,1,1,0,0
7574,0.072,93,4,1,0,1,2
15099,0.061,94,1,3,0,3,2
9872,0.129,95,3,0,1,1,2
4468,0.08,96,3,0,0,3,2
14467,0.243,97,0,3,2,1,2
14680,0.223,98,0,3,2,1,1
14458,0.111,99,2,2,1,3,1
