size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
2440773,29.886,0,4,2,2,0,0
1009764,9.802,1,0,0,1,2,0
1009764,9.709,10,1,0,1,1,0
536495,29.82,11,2,1,2,1,1
304758,29.891,12,1,0,2,0,2
776114,2.437,13,1,2,0,1,1
522807,30.432,14,3,1,2,2,2
1171074,32.553,15,0,3,2,3,2
811564,11.163,16,4,2,1,1,2
1009764,9.841,17,1,0,1,3,0
1245434,29.1,18,2,3,2,1,1
848654,11.789,19,1,2,1,3,1
811564,30.998,2,1,2,2,2,2
304758,29.975,20,2,0,2,3,2
811564,31.209,21,1,2,2,3,2
2136844,2.256,22,3,2,0,1,0
363684,2.104,23,3,1,0,3,1
351605,2.513,24,0,1,0,0,2
536495,30.036,25,3,1,2,3,1
309059,9.811,26,4,0,1,3,1
1634865,29.9,27,2,1,2,2,0
522807,10.322,28,1,1,1,1,2
363684,1.973,29,2,1,0,0,1
1245434,9.563,3,3,3,1,0,1
363684,2.093,30,1,1,0,2,1
1245434,9.708,31,4,3,1,3,1
3176086,1.515,32,4,3,0,1,0
1171074,12.812,33,4,3,1,2,2
304758,30.027,34,4,0,2,2,2
2440773,11.554,35,1,2,1,0,0
3297702,9.15,36,1,3,1,0,0
811564,31.105,37,0,2,2,0,2
1634865,9.947,38,4,1,1,1,0
1244964,3.943,39,0,3,0,0,2
2136844,2.325,4,2,2,0,1,0
1245434,29.118,40,0,3,2,0,1
1171074,12.492,41,1,3,1,0,2
536495,10.059,42,3,1,1,2,1
776114,2.324,43,1,2,0,2,1
2440773,11.64,44,2,2,1,2,0
1171074,32.181,45,1,3,2,1,2
304758,29.887,46,0,0,2,2,2
351605,2.517,47,2,1,0,2,2
1245434,9.601,48,3,3,1,2,1
848654,30.14,49,4,2,2,3,1
776114,2.477,5,0,2,0,3,1
1634865,29.876,50,0,1,2,0,0
848654,10.103,51,3,2,1,1,1
363684,2.027,52,0,1,0,0,1
536495,29.938,53,3,1,2,2,1
309059,29.65,54,0,0,2,2,1
304758,29.995,55,3,0,2,0,2
2440773,11.549,56,1,2,1,2,0
304758,29.936,57,0,0,2,3,2
351605,2.487,58,1,1,0,2,2
3297702,29.359,59,3,3,2,0,0
2440773,10.036,6,3,2,1,3,0
1634865,29.92,60,3,1,2,2,0
309059,9.792,61,3,0,1,1,1
1245434,29.179,62,2,3,2,2,1
2440773,29.767,63,0,2,2,0,0
351605,2.427,64,4,1,0,0,2
848654,29.892,65,3,2,2,0,1
363684,1.939,66,3,1,0,0,1
2440773,29.919,67,2,2,2,2,0
811564,31.211,68,4,2,2,3,2
811564,12.854,69,2,2,1,2,2
848654,29.95,7,2,2,2,0,1
536495,9.932,70,1,1,1,1,1
536495,10.019,71,0,1,1,2,1
168684,1.977,72,4,0,0,2,1
304758,10.084,73,2,0,1,3,2
1308275,1.764,74,1,3,0,0,1
798491,1.925,75,2,0,0,1,0
1308275,1.813,76,3,3,0,0,1
776114,2.429,77,0,2,0,1,1
1245434,9.534,78,2,3,1,2,1
1283322,1.966,79,3,1,0,0,0
1009764,9.858,8,4,0,1,1,0
1283322,1.993,80,0,1,0,0,0
304758,10.067,81,0,0,1,0,2
798491,1.964,82,1,0,0,2,0
1245434,29.221,83,2,3,2,0,1
848654,29.84,84,3,2,2,2,1
309059,29.633,85,0,0,2,0,1
1009764,9.775,86,3,0,1,2,0
2440773,29.74,87,2,2,2,1,0
811564,11.194,88,3,2,1,2,2
1171074,12.751,89,4,3,1,0,2
811564,31.144,9,0,2,2,2,2
811564,11.29,90,4,2,1,2,2
168684,1.999,91,2,0,0,1,1
1634865,9.899,92,4,1,1,0,0
351605,2.526,93,4,1,0,1,2
1244964,4.137,94,1,3,0,3,2
304758,10.041,95,3,0,1,1,2
164288,2.311,96,3,0,0,3,2
1171074,32.449,97,0,3,2,1,2
1245434,29.225,98,0,3,2,1,1
848654,11.733,99,2,2,1,3,1
