size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
360954,2.341,0,4,2,2,0,0
236470,0.907,1,0,0,1,2,0
236470,0.898,10,1,0,1,1,0
150995,2.429,11,2,1,2,1,1
139511,2.41,12,1,0,2,0,2
180092,0.396,13,1,2,0,1,1
148408,2.447,14,3,1,2,2,2
173670,2.508,15,0,3,2,3,2
167702,1.067,16,4,2,1,1,2
236470,0.893,17,1,0,1,3,0
180245,2.373,18,2,3,2,1,1
171300,0.971,19,1,2,1,3,1
167702,2.478,2,1,2,2,2,2
139511,2.405,20,2,0,2,3,2
167702,2.478,21,1,2,2,3,2
337944,0.359,22,3,2,0,1,0
128849,0.366,23,3,1,0,3,1
125888,0.416,24,0,1,0,0,2
150995,2.418,25,3,1,2,3,1
140501,0.888,26,4,0,1,3,1
286117,2.366,27,2,1,2,2,0
148408,0.957,28,1,1,1,1,2
128849,0.328,29,2,1,0,0,1
180245,0.904,3,3,3,1,0,1
128849,0.389,30,1,1,0,2,1
180245,1.008,31,4,3,1,3,1
393557,0.273,32,4,3,0,1,0
173670,1.129,33,4,3,1,2,2
139511,2.455,34,4,0,2,2,2
360954,0.895,35,1,2,1,0,0
400043,0.896,36,1,3,1,0,0
167702,2.488,37,0,2,2,0,2
286117,0.989,38,4,1,1,1,0
191164,0.437,39,0,3,0,0,2
337944,0.326,4,2,2,0,1,0
180245,2.457,40,0,3,2,0,1
173670,1.047,41,1,3,1,0,2
150995,0.971,42,3,1,1,2,1
180092,0.385,43,1,2,0,2,1
360954,0.988,44,2,2,1,2,0
173670,2.548,45,1,3,2,1,2
139511,2.358,46,0,0,2,2,2
125888,0.44,47,2,1,0,2,2
180245,0.975,48,3,3,1,2,1
171300,2.372,49,4,2,2,3,1
180092,0.396,5,0,2,0,3,1
286117,2.422,50,0,1,2,0,0
171300,0.94,51,3,2,1,1,1
128849,0.346,52,0,1,0,0,1
150995,2.417,53,3,1,2,2,1
140501,2.353,54,0,0,2,2,1
139511,2.35,55,3,0,2,0,2
360954,0.911,56,1,2,1,2,0
139511,2.427,57,0,0,2,3,2
125888,0.433,58,1,1,0,2,2
400043,2.296,59,3,3,2,0,0
360954,0.931,6,3,2,1,3,0
286117,2.412,60,3,1,2,2,0
140501,0.886,61,3,0,1,1,1
180245,2.368,62,2,3,2,2,1
360954,2.34,63,0,2,2,0,0
125888,0.43,64,4,1,0,0,2
171300,2.414,65,3,2,2,0,1
128849,0.349,66,3,1,0,0,1
360954,2.404,67,2,2,2,2,0
167702,2.461,68,4,2,2,3,2
167702,1.033,69,2,2,1,2,2
171300,2.427,7,2,2,2,0,1
150995,0.941,70,1,1,1,1,1
150995,0.935,71,0,1,1,2,1
107939,0.363,72,4,0,0,2,1
139511,1.014,73,2,0,1,3,2
196103,0.365,74,1,3,0,0,1
152243,0.318,75,2,0,0,1,0
196103,0.351,76,3,3,0,0,1
180092,0.434,77,0,2,0,1,1
180245,0.975,78,2,3,1,2,1
215341,0.356,79,3,1,0,0,0
236470,0.903,8,4,0,1,1,0
215341,0.345,80,0,1,0,0,0
139511,0.973,81,0,0,1,0,2
152243,0.319,82,1,0,0,2,0
180245,2.443,83,2,3,2,0,1
171300,2.399,84,3,2,2,2,1
140501,2.317,85,0,0,2,0,1
236470,0.893,86,3,0,1,2,0
360954,2.432,87,2,2,2,1,0
167702,1.027,88,3,2,1,2,2
173670,1.068,89,4,3,1,0,2
167702,2.503,9,0,2,2,2,2
167702,1.115,90,4,2,1,2,2
107939,0.284,91,2,0,0,1,1
286117,0.916,92,4,1,1,0,0
125888,0.421,93,4,1,0,1,2
191164,0.441,94,1,3,0,3,2
139511,0.994,95,3,0,1,1,2
106565,0.401,96,3,0,0,3,2
173670,2.596,97,0,3,2,1,2
180245,2.337,98,0,3,2,1,1
171300,0.955,99,2,2,1,3,1
