size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
485064,2.589,0,4,2,2,0,0
397469,0.998,1,0,0,1,2,0
397469,0.984,10,1,0,1,1,0
264278,2.719,11,2,1,2,1,1
309598,2.731,12,1,0,2,0,2
292387,0.451,13,1,2,0,1,1
261344,2.812,14,3,1,2,2,2
269013,2.679,15,0,3,2,3,2
275432,1.147,16,4,2,1,1,2
397469,1.038,17,1,0,1,3,0
269658,2.739,18,2,3,2,1,1
275502,1.126,19,1,2,1,3,1
275432,2.747,2,1,2,2,2,2
309598,2.74,20,2,0,2,3,2
275432,2.767,21,1,2,2,3,2
446021,0.41,22,3,2,0,1,0
207249,0.392,23,3,1,0,3,1
201174,0.721,24,0,1,0,0,2
264278,2.711,25,3,1,2,3,1
311751,1.03,26,4,0,1,3,1
374482,2.631,27,2,1,2,2,0
261344,1.192,28,1,1,1,1,2
207249,0.428,29,2,1,0,0,1
269658,1.053,3,3,3,1,0,1
207249,0.4,30,1,1,0,2,1
269658,1.069,31,4,3,1,3,1
493031,0.32,32,4,3,0,1,0
269013,1.123,33,4,3,1,2,2
309598,2.833,34,4,0,2,2,2
485064,1.011,35,1,2,1,0,0
492032,0.914,36,1,3,1,0,0
275432,2.718,37,0,2,2,0,2
374482,0.989,38,4,1,1,1,0
294654,0.377,39,0,3,0,0,2
446021,0.371,4,2,2,0,1,0
269658,2.757,40,0,3,2,0,1
269013,1.042,41,1,3,1,0,2
264278,1.087,42,3,1,1,2,1
292387,0.441,43,1,2,0,2,1
485064,1.108,44,2,2,1,2,0
269013,2.749,45,1,3,2,1,2
309598,2.766,46,0,0,2,2,2
201174,0.719,47,2,1,0,2,2
269658,1.039,48,3,3,1,2,1
275502,2.791,49,4,2,2,3,1
292387,0.467,5,0,2,0,3,1
374482,2.673,50,0,1,2,0,0
275502,1.096,51,3,2,1,1,1
207249,0.403,52,0,1,0,0,1
264278,2.734,53,3,1,2,2,1
311751,2.713,54,0,0,2,2,1
309598,2.745,55,3,0,2,0,2
485064,1.127,56,1,2,1,2,0
309598,2.799,57,0,0,2,3,2
201174,0.679,58,1,1,0,2,2
492032,2.633,59,3,3,2,0,0
485064,1.031,6,3,2,1,3,0
374482,2.614,60,3,1,2,2,0
311751,1.043,61,3,0,1,1,1
269658,2.621,62,2,3,2,2,1
485064,2.646,63,0,2,2,0,0
201174,0.677,64,4,1,0,0,2
275502,2.757,65,3,2,2,0,1
207249,0.403,66,3,1,0,0,1
485064,2.648,67,2,2,2,2,0
275432,2.765,68,4,2,2,3,2
275432,1.149,69,2,2,1,2,2
275502,2.739,7,2,2,2,0,1
264278,1.045,70,1,1,1,1,1
264278,1.032,71,0,1,1,2,1
201624,0.436,72,4,0,0,2,1
309598,1.179,73,2,0,1,3,2
294683,0.36,74,1,3,0,0,1
223238,0.335,75,2,0,0,1,0
294683,0.441,76,3,3,0,0,1
292387,0.427,77,0,2,0,1,1
269658,1.057,78,2,3,1,2,1
252072,0.354,79,3,1,0,0,0
397469,1.042,8,4,0,1,1,0
252072,0.37,80,0,1,0,0,0
309598,1.216,81,0,0,1,0,2
223238,0.376,82,1,0,0,2,0
269658,2.668,83,2,3,2,0,1
275502,2.709,84,3,2,2,2,1
311751,2.606,85,0,0,2,0,1
397469,1.006,86,3,0,1,2,0
485064,2.705,87,2,2,2,1,0
275432,1.104,88,3,2,1,2,2
269013,1.087,89,4,3,1,0,2
275432,2.782,9,0,2,2,2,2
275432,1.099,90,4,2,1,2,2
201624,0.375,91,2,0,0,1,1
374482,1.038,92,4,1,1,0,0
201174,0.639,93,4,1,0,1,2
294654,0.412,94,1,3,0,3,2
309598,1.176,95,3,0,1,1,2
195982,0.705,96,3,0,0,3,2
269013,2.682,97,0,3,2,1,2
269658,2.746,98,0,3,2,1,1
275502,1.121,99,2,2,1,3,1
