size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
92371,0.537,0,4,2,2,0,0
68717,0.234,1,0,0,1,2,0
68717,0.229,10,1,0,1,1,0
49352,0.555,11,2,1,2,1,1
44631,0.542,12,1,0,2,0,2
53632,0.163,13,1,2,0,1,1
48977,0.608,14,3,1,2,2,2
54704,0.589,15,0,3,2,3,2
51050,0.275,16,4,2,1,1,2
68717,0.254,17,1,0,1,3,0
55782,0.559,18,2,3,2,1,1
51833,0.274,19,1,2,1,3,1
51050,0.599,2,1,2,2,2,2
44631,0.59,20,2,0,2,3,2
51050,0.597,21,1,2,2,3,2
87419,0.13,22,3,2,0,1,0
41846,0.143,23,3,1,0,3,1
40947,0.136,24,0,1,0,0,2
49352,0.583,25,3,1,2,3,1
45360,0.258,26,4,0,1,3,1
80357,0.564,27,2,1,2,2,0
48977,0.261,28,1,1,1,1,2
41846,0.147,29,2,1,0,0,1
55782,0.248,3,3,3,1,0,1
41846,0.132,30,1,1,0,2,1
55782,0.269,31,4,3,1,3,1
101180,0.141,32,4,3,0,1,0
54704,0.308,33,4,3,1,2,2
44631,0.604,34,4,0,2,2,2
92371,0.25,35,1,2,1,0,0
102662,0.259,36,1,3,1,0,0
51050,0.605,37,0,2,2,0,2
80357,0.27,38,4,1,1,1,0
58585,0.166,39,0,3,0,0,2
87419,0.15,4,2,2,0,1,0
55782,0.61,40,0,3,2,0,1
54704,0.307,41,1,3,1,0,2
49352,0.251,42,3,1,1,2,1
53632,0.124,43,1,2,0,2,1
92371,0.271,44,2,2,1,2,0
54704,0.619,45,1,3,2,1,2
44631,0.634,46,0,0,2,2,2
40947,0.17,47,2,1,0,2,2
55782,0.265,48,3,3,1,2,1
51833,0.578,49,4,2,2,3,1
53632,0.146,5,0,2,0,3,1
80357,0.565,50,0,1,2,0,0
51833,0.272,51,3,2,1,1,1
41846,0.142,52,0,1,0,0,1
49352,0.595,53,3,1,2,2,1
45360,0.561,54,0,0,2,2,1
44631,0.568,55,3,0,2,0,2
92371,0.239,56,1,2,1,2,0
44631,0.564,57,0,0,2,3,2
40947,0.158,58,1,1,0,2,2
102662,0.573,59,3,3,2,0,0
92371,0.253,6,3,2,1,3,0
80357,0.544,60,3,1,2,2,0
45360,0.26,61,3,0,1,1,1
55782,0.581,62,2,3,2,2,1
92371,0.565,63,0,2,2,0,0
40947,0.187,64,4,1,0,0,2
51833,0.584,65,3,2,2,0,1
41846,0.15,66,3,1,0,0,1
92371,0.532,67,2,2,2,2,0
51050,0.608,68,4,2,2,3,2
51050,0.284,69,2,2,1,2,2
51833,0.597,7,2,2,2,0,1
49352,0.276,70,1,1,1,1,1
49352,0.282,71,0,1,1,2,1
31279,0.111,72,4,0,0,2,1
44631,0.311,73,2,0,1,3,2
59471,0.148,74,1,3,0,0,1
43540,0.114,75,2,0,0,1,0
59471,0.164,76,3,3,0,0,1
53632,0.167,77,0,2,0,1,1
55782,0.296,78,2,3,1,2,1
60837,0.136,79,3,1,0,0,0
68717,0.248,8,4,0,1,1,0
60837,0.128,80,0,1,0,0,0
44631,0.286,81,0,0,1,0,2
43540,0.141,82,1,0,0,2,0
55782,0.633,83,2,3,2,0,1
51833,0.617,84,3,2,2,2,1
45360,0.58,85,0,0,2,0,1
68717,0.256,86,3,0,1,2,0
92371,0.585,87,2,2,2,1,0
51050,0.282,88,3,2,1,2,2
54704,0.291,89,4,3,1,0,2
51050,0.601,9,0,2,2,2,2
51050,0.301,90,4,2,1,2,2
31279,0.128,91,2,0,0,1,1
80357,0.251,92,4,1,1,0,0
40947,0.172,93,4,1,0,1,2
58585,0.166,94,1,3,0,3,2
44631,0.28,95,3,0,1,1,2
30088,0.178,96,3,0,0,3,2
54704,0.641,97,0,3,2,1,2
55782,0.581,98,0,3,2,1,1
51833,0.261,99,2,2,1,3,1
