size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
374421,2.407,0,4,2,2,0,0
181088,0.91,1,0,0,1,2,0
181088,0.94,10,1,0,1,1,0
198601,2.417,11,2,1,2,1,1
111487,2.472,12,1,0,2,0,2
217452,0.379,13,1,2,0,1,1
197579,2.423,14,3,1,2,2,2
202410,2.558,15,0,3,2,3,2
198421,1.044,16,4,2,1,1,2
181088,0.906,17,1,0,1,3,0
206494,2.4,18,2,3,2,1,1
200905,0.995,19,1,2,1,3,1
198421,2.522,2,1,2,2,2,2
111487,2.427,20,2,0,2,3,2
198421,2.501,21,1,2,2,3,2
362052,0.36,22,3,2,0,1,0
182946,0.432,23,3,1,0,3,1
181582,0.462,24,0,1,0,0,2
198601,2.529,25,3,1,2,3,1
114224,1.052,26,4,0,1,3,1
325172,2.399,27,2,1,2,2,0
197579,0.982,28,1,1,1,1,2
182946,0.37,29,2,1,0,0,1
206494,0.922,3,3,3,1,0,1
182946,0.391,30,1,1,0,2,1
206494,1.023,31,4,3,1,3,1
395307,0.312,32,4,3,0,1,0
202410,1.184,33,4,3,1,2,2
111487,2.492,34,4,0,2,2,2
374421,0.923,35,1,2,1,0,0
398047,0.854,36,1,3,1,0,0
198421,2.546,37,0,2,2,0,2
325172,0.912,38,4,1,1,1,0
224618,0.461,39,0,3,0,0,2
362052,0.4,4,2,2,0,1,0
206494,2.478,40,0,3,2,0,1
202410,1.097,41,1,3,1,0,2
198601,0.949,42,3,1,1,2,1
217452,0.412,43,1,2,0,2,1
374421,1.057,44,2,2,1,2,0
202410,2.578,45,1,3,2,1,2
111487,2.428,46,0,0,2,2,2
181582,0.487,47,2,1,0,2,2
206494,0.944,48,3,3,1,2,1
200905,2.5,49,4,2,2,3,1
217452,0.413,5,0,2,0,3,1
325172,2.354,50,0,1,2,0,0
200905,0.965,51,3,2,1,1,1
182946,0.372,52,0,1,0,0,1
198601,2.443,53,3,1,2,2,1
114224,2.35,54,0,0,2,2,1
111487,2.407,55,3,0,2,0,2
374421,0.989,56,1,2,1,2,0
111487,2.425,57,0,0,2,3,2
181582,0.501,58,1,1,0,2,2
398047,2.367,59,3,3,2,0,0
374421,0.922,6,3,2,1,3,0
325172,2.345,60,3,1,2,2,0
114224,0.912,61,3,0,1,1,1
206494,2.366,62,2,3,2,2,1
374421,2.349,63,0,2,2,0,0
181582,0.466,64,4,1,0,0,2
200905,2.432,65,3,2,2,0,1
182946,0.389,66,3,1,0,0,1
374421,2.453,67,2,2,2,2,0
198421,2.52,68,4,2,2,3,2
198421,1.167,69,2,2,1,2,2
200905,2.45,7,2,2,2,0,1
198601,0.989,70,1,1,1,1,1
198601,0.943,71,0,1,1,2,1
72579,0.329,72,4,0,0,2,1
111487,1.051,73,2,0,1,3,2
228053,0.36,74,1,3,0,0,1
117491,0.325,75,2,0,0,1,0
228053,0.369,76,3,3,0,0,1
217452,0.427,77,0,2,0,1,1
206494,0.964,78,2,3,1,2,1
243650,0.372,79,3,1,0,0,0
181088,0.944,8,4,0,1,1,0
243650,0.328,80,0,1,0,0,0
111487,0.991,81,0,0,1,0,2
117491,0.338,82,1,0,0,2,0
206494,2.428,83,2,3,2,0,1
200905,2.439,84,3,2,2,2,1
114224,2.326,85,0,0,2,0,1
181088,0.916,86,3,0,1,2,0
374421,2.403,87,2,2,2,1,0
198421,1.066,88,3,2,1,2,2
202410,1.074,89,4,3,1,0,2
198421,2.583,9,0,2,2,2,2
198421,1.057,90,4,2,1,2,2
72579,0.34,91,2,0,0,1,1
325172,0.909,92,4,1,1,0,0
181582,0.439,93,4,1,0,1,2
224618,0.47,94,1,3,0,3,2
111487,1.001,95,3,0,1,1,2
70066,0.443,96,3,0,0,3,2
202410,2.604,97,0,3,2,1,2
206494,2.336,98,0,3,2,1,1
200905,1.073,99,2,2,1,3,1
