size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
801370,6.519,0,4,2,2,0,0
340898,2.296,1,0,0,1,2,0
340898,2.253,10,1,0,1,1,0
237265,6.413,11,2,1,2,1,1
127892,6.402,12,1,0,2,0,2
271600,0.71,13,1,2,0,1,1
228663,6.636,14,3,1,2,2,2
312362,6.822,15,0,3,2,3,2
298529,2.718,16,4,2,1,1,2
340898,2.406,17,1,0,1,3,0
325102,6.297,18,2,3,2,1,1
310289,2.389,19,1,2,1,3,1
298529,6.919,2,1,2,2,2,2
127892,6.537,20,2,0,2,3,2
298529,6.84,21,1,2,2,3,2
683797,0.655,22,3,2,0,1,0
148888,0.662,23,3,1,0,3,1
140183,0.855,24,0,1,0,0,2
237265,6.53,25,3,1,2,3,1
131507,2.3,26,4,0,1,3,1
563516,6.387,27,2,1,2,2,0
228663,2.532,28,1,1,1,1,2
148888,0.626,29,2,1,0,0,1
325102,2.24,3,3,3,1,0,1
148888,0.697,30,1,1,0,2,1
325102,2.381,31,4,3,1,3,1
862823,0.507,32,4,3,0,1,0
312362,2.752,33,4,3,1,2,2
127892,6.543,34,4,0,2,2,2
801370,2.289,35,1,2,1,0,0
901832,2.148,36,1,3,1,0,0
298529,6.761,37,0,2,2,0,2
563516,2.319,38,4,1,1,1,0
320019,0.898,39,0,3,0,0,2
683797,0.669,4,2,2,0,1,0
325102,6.417,40,0,3,2,0,1
312362,2.686,41,1,3,1,0,2
237265,2.372,42,3,1,1,2,1
271600,0.77,43,1,2,0,2,1
801370,2.431,44,2,2,1,2,0
312362,6.792,45,1,3,2,1,2
127892,6.453,46,0,0,2,2,2
140183,0.91,47,2,1,0,2,2
325102,2.266,48,3,3,1,2,1
310289,6.488,49,4,2,2,3,1
271600,0.734,5,0,2,0,3,1
563516,6.401,50,0,1,2,0,0
310289,2.362,51,3,2,1,1,1
148888,0.631,52,0,1,0,0,1
237265,6.448,53,3,1,2,2,1
131507,6.347,54,0,0,2,2,1
127892,6.445,55,3,0,2,0,2
801370,2.333,56,1,2,1,2,0
127892,6.486,57,0,0,2,3,2
140183,0.899,58,1,1,0,2,2
901832,6.364,59,3,3,2,0,0
801370,2.359,6,3,2,1,3,0
563516,6.347,60,3,1,2,2,0
131507,2.259,61,3,0,1,1,1
325102,6.327,62,2,3,2,2,1
801370,6.361,63,0,2,2,0,0
140183,0.853,64,4,1,0,0,2
310289,6.507,65,3,2,2,0,1
148888,0.635,66,3,1,0,0,1
801370,6.445,67,2,2,2,2,0
298529,6.945,68,4,2,2,3,2
298529,2.803,69,2,2,1,2,2
310289,6.472,7,2,2,2,0,1
237265,2.348,70,1,1,1,1,1
237265,2.361,71,0,1,1,2,1
66495,0.628,72,4,0,0,2,1
127892,2.548,73,2,0,1,3,2
329630,0.576,74,1,3,0,0,1
232140,0.607,75,2,0,0,1,0
329630,0.625,76,3,3,0,0,1
271600,0.692,77,0,2,0,1,1
325102,2.35,78,2,3,1,2,1
405344,0.613,79,3,1,0,0,0
340898,2.38,8,4,0,1,1,0
405344,0.645,80,0,1,0,0,0
127892,2.443,81,0,0,1,0,2
232140,0.65,82,1,0,0,2,0
325102,6.372,83,2,3,2,0,1
310289,6.44,84,3,2,2,2,1
131507,6.317,85,0,0,2,0,1
340898,2.263,86,3,0,1,2,0
801370,6.374,87,2,2,2,1,0
298529,2.79,88,3,2,1,2,2
312362,2.729,89,4,3,1,0,2
298529,6.919,9,0,2,2,2,2
298529,2.714,90,4,2,1,2,2
66495,0.61,91,2,0,0,1,1
563516,2.351,92,4,1,1,0,0
140183,0.876,93,4,1,0,1,2
320019,0.957,94,1,3,0,3,2
127892,2.516,95,3,0,1,1,2
63507,0.756,96,3,0,0,3,2
312362,6.802,97,0,3,2,1,2
325102,6.279,98,0,3,2,1,1
310289,2.354,99,2,2,1,3,1
