size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
388183,3.425,0,4,2,2,0,0
192355,1.309,1,0,0,1,2,0
192355,1.278,10,1,0,1,1,0
106157,3.459,11,2,1,2,1,1
82581,3.534,12,1,0,2,0,2
143988,0.433,13,1,2,0,1,1
101558,3.663,14,3,1,2,2,2
160018,3.924,15,0,3,2,3,2
150524,1.643,16,4,2,1,1,2
192355,1.406,17,1,0,1,3,0
169913,3.427,18,2,3,2,1,1
158729,1.376,19,1,2,1,3,1
150524,3.826,2,1,2,2,2,2
82581,3.513,20,2,0,2,3,2
150524,3.832,21,1,2,2,3,2
337984,0.426,22,3,2,0,1,0
70599,0.41,23,3,1,0,3,1
66499,0.527,24,0,1,0,0,2
106157,3.674,25,3,1,2,3,1
86037,1.345,26,4,0,1,3,1
268688,3.484,27,2,1,2,2,0
101558,1.429,28,1,1,1,1,2
70599,0.412,29,2,1,0,0,1
169913,1.297,3,3,3,1,0,1
70599,0.448,30,1,1,0,2,1
169913,1.336,31,4,3,1,3,1
424138,0.35,32,4,3,0,1,0
160018,1.815,33,4,3,1,2,2
82581,3.64,34,4,0,2,2,2
388183,1.321,35,1,2,1,0,0
439989,1.219,36,1,3,1,0,0
150524,3.739,37,0,2,2,0,2
268688,1.301,38,4,1,1,1,0
168266,0.716,39,0,3,0,0,2
337984,0.415,4,2,2,0,1,0
169913,3.535,40,0,3,2,0,1
160018,1.764,41,1,3,1,0,2
106157,1.345,42,3,1,1,2,1
143988,0.471,43,1,2,0,2,1
388183,1.404,44,2,2,1,2,0
160018,3.956,45,1,3,2,1,2
82581,3.497,46,0,0,2,2,2
66499,0.53,47,2,1,0,2,2
169913,1.306,48,3,3,1,2,1
158729,3.615,49,4,2,2,3,1
143988,0.478,5,0,2,0,3,1
268688,3.502,50,0,1,2,0,0
158729,1.313,51,3,2,1,1,1
70599,0.44,52,0,1,0,0,1
106157,3.506,53,3,1,2,2,1
86037,3.434,54,0,0,2,2,1
82581,3.497,55,3,0,2,0,2
388183,1.323,56,1,2,1,2,0
82581,3.513,57,0,0,2,3,2
66499,0.549,58,1,1,0,2,2
439989,3.441,59,3,3,2,0,0
388183,1.316,6,3,2,1,3,0
268688,3.439,60,3,1,2,2,0
86037,1.286,61,3,0,1,1,1
169913,3.414,62,2,3,2,2,1
388183,3.417,63,0,2,2,0,0
66499,0.508,64,4,1,0,0,2
158729,3.438,65,3,2,2,0,1
70599,0.413,66,3,1,0,0,1
388183,3.438,67,2,2,2,2,0
150524,3.769,68,4,2,2,3,2
150524,1.669,69,2,2,1,2,2
158729,3.48,7,2,2,2,0,1
106157,1.318,70,1,1,1,1,1
106157,1.343,71,0,1,1,2,1
47945,0.404,72,4,0,0,2,1
82581,1.446,73,2,0,1,3,2
177069,0.367,74,1,3,0,0,1
123199,0.37,75,2,0,0,1,0
177069,0.422,76,3,3,0,0,1
143988,0.494,77,0,2,0,1,1
169913,1.39,78,2,3,1,2,1
190472,0.407,79,3,1,0,0,0
192355,1.398,8,4,0,1,1,0
190472,0.417,80,0,1,0,0,0
82581,1.462,81,0,0,1,0,2
123199,0.411,82,1,0,0,2,0
169913,3.523,83,2,3,2,0,1
158729,3.471,84,3,2,2,2,1
86037,3.429,85,0,0,2,0,1
192355,1.319,86,3,0,1,2,0
388183,3.499,87,2,2,2,1,0
150524,1.622,88,3,2,1,2,2
160018,1.738,89,4,3,1,0,2
150524,3.875,9,0,2,2,2,2
150524,1.626,90,4,2,1,2,2
47945,0.394,91,2,0,0,1,1
268688,1.392,92,4,1,1,0,0
66499,0.534,93,4,1,0,1,2
168266,0.776,94,1,3,0,3,2
82581,1.485,95,3,0,1,1,2
44878,0.534,96,3,0,0,3,2
160018,4.039,97,0,3,2,1,2
169913,3.389,98,0,3,2,1,1
158729,1.381,99,2,2,1,3,1
