size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
38169,0.258,0,4,2,2,0,0
16705,0.123,1,0,0,1,2,0
16705,0.125,10,1,0,1,1,0
10182,0.255,11,2,1,2,1,1
8997,0.214,12,1,0,2,0,2
14639,0.07,13,1,2,0,1,1
9838,0.267,14,3,1,2,2,2
17788,0.235,15,0,3,2,3,2
16703,0.125,16,4,2,1,1,2
16705,0.092,17,1,0,1,3,0
18167,0.239,18,2,3,2,1,1
17109,0.104,19,1,2,1,3,1
16703,0.27,2,1,2,2,2,2
8997,0.243,20,2,0,2,3,2
16703,0.243,21,1,2,2,3,2
31329,0.063,22,3,2,0,1,0
6306,0.058,23,3,1,0,3,1
6005,0.069,24,0,1,0,0,2
10182,0.268,25,3,1,2,3,1
9246,0.101,26,4,0,1,3,1
20370,0.238,27,2,1,2,2,0
9838,0.129,28,1,1,1,1,2
6306,0.061,29,2,1,0,0,1
18167,0.124,3,3,3,1,0,1
6306,0.056,30,1,1,0,2,1
18167,0.126,31,4,3,1,3,1
42524,0.064,32,4,3,0,1,0
17788,0.151,33,4,3,1,2,2
8997,0.256,34,4,0,2,2,2
38169,0.13,35,1,2,1,0,0
44417,0.12,36,1,3,1,0,0
16703,0.274,37,0,2,2,0,2
20370,0.105,38,4,1,1,1,0
18053,0.081,39,0,3,0,0,2
31329,0.059,4,2,2,0,1,0
18167,0.25,40,0,3,2,0,1
17788,0.158,41,1,3,1,0,2
10182,0.123,42,3,1,1,2,1
14639,0.082,43,1,2,0,2,1
38169,0.113,44,2,2,1,2,0
17788,0.279,45,1,3,2,1,2
8997,0.251,46,0,0,2,2,2
6005,0.073,47,2,1,0,2,2
18167,0.111,48,3,3,1,2,1
17109,0.221,49,4,2,2,3,1
14639,0.074,5,0,2,0,3,1
20370,0.231,50,0,1,2,0,0
17109,0.112,51,3,2,1,1,1
6306,0.072,52,0,1,0,0,1
10182,0.259,53,3,1,2,2,1
9246,0.225,54,0,0,2,2,1
8997,0.223,55,3,0,2,0,2
38169,0.089,56,1,2,1,2,0
8997,0.229,57,0,0,2,3,2
6005,0.065,58,1,1,0,2,2
44417,0.227,59,3,3,2,0,0
38169,0.109,6,3,2,1,3,0
20370,0.259,60,3,1,2,2,0
9246,0.1,61,3,0,1,1,1
18167,0.224,62,2,3,2,2,1
38169,0.235,63,0,2,2,0,0
6005,0.067,64,4,1,0,0,2
17109,0.23,65,3,2,2,0,1
6306,0.066,66,3,1,0,0,1
38169,0.233,67,2,2,2,2,0
16703,0.257,68,4,2,2,3,2
16703,0.141,69,2,2,1,2,2
17109,0.234,7,2,2,2,0,1
10182,0.11,70,1,1,1,1,1
10182,0.106,71,0,1,1,2,1
5080,0.054,72,4,0,0,2,1
8997,0.137,73,2,0,1,3,2
18418,0.073,74,1,3,0,0,1
11139,0.069,75,2,0,0,1,0
18418,0.075,76,3,3,0,0,1
14639,0.056,77,0,2,0,1,1
18167,0.107,78,2,3,1,2,1
14418,0.07,79,3,1,0,0,0
16705,0.102,8,4,0,1,1,0
14418,0.057,80,0,1,0,0,0
8997,0.127,81,0,0,1,0,2
11139,0.062,82,1,0,0,2,0
18167,0.265,83,2,3,2,0,1
17109,0.244,84,3,2,2,2,1
9246,0.242,85,0,0,2,0,1
16705,0.118,86,3,0,1,2,0
38169,0.215,87,2,2,2,1,0
16703,0.122,88,3,2,1,2,2
17788,0.118,89,4,3,1,0,2
16703,0.282,9,0,2,2,2,2
16703,0.164,90,4,2,1,2,2
5080,0.047,91,2,0,0,1,1
20370,0.109,92,4,1,1,0,0
6005,0.076,93,4,1,0,1,2
18053,0.086,94,1,3,0,3,2
8997,0.123,95,3,0,1,1,2
4869,0.074,96,3,0,0,3,2
17788,0.274,97,0,3,2,1,2
18167,0.243,98,0,3,2,1,1
17109,0.11,99,2,2,1,3,1
