size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
462480,2.615,0,4,2,2,0,0
271185,0.984,1,0,0,1,2,0
271185,0.983,10,1,0,1,1,0
206077,2.724,11,2,1,2,1,1
190990,2.694,12,1,0,2,0,2
254196,0.415,13,1,2,0,1,1
202193,2.823,14,3,1,2,2,2
251480,2.742,15,0,3,2,3,2
253730,1.133,16,4,2,1,1,2
271185,1.059,17,1,0,1,3,0
253576,2.657,18,2,3,2,1,1
256096,1.087,19,1,2,1,3,1
253730,2.766,2,1,2,2,2,2
190990,2.73,20,2,0,2,3,2
253730,2.816,21,1,2,2,3,2
404463,0.377,22,3,2,0,1,0
146790,0.398,23,3,1,0,3,1
140713,0.644,24,0,1,0,0,2
206077,2.745,25,3,1,2,3,1
193004,1.011,26,4,0,1,3,1
311405,2.649,27,2,1,2,2,0
202193,1.118,28,1,1,1,1,2
146790,0.361,29,2,1,0,0,1
253576,1.102,3,3,3,1,0,1
146790,0.399,30,1,1,0,2,1
253576,1.055,31,4,3,1,3,1
486010,0.35,32,4,3,0,1,0
251480,1.211,33,4,3,1,2,2
190990,2.828,34,4,0,2,2,2
462480,1.006,35,1,2,1,0,0
491030,0.944,36,1,3,1,0,0
253730,2.79,37,0,2,2,0,2
311405,0.986,38,4,1,1,1,0
270551,0.425,39,0,3,0,0,2
404463,0.369,4,2,2,0,1,0
253576,2.666,40,0,3,2,0,1
251480,1.115,41,1,3,1,0,2
206077,1.082,42,3,1,1,2,1
254196,0.459,43,1,2,0,2,1
462480,1.134,44,2,2,1,2,0
251480,2.745,45,1,3,2,1,2
190990,2.728,46,0,0,2,2,2
140713,0.599,47,2,1,0,2,2
253576,0.992,48,3,3,1,2,1
256096,2.788,49,4,2,2,3,1
254196,0.411,5,0,2,0,3,1
311405,2.599,50,0,1,2,0,0
256096,1.078,51,3,2,1,1,1
146790,0.369,52,0,1,0,0,1
206077,2.692,53,3,1,2,2,1
193004,2.656,54,0,0,2,2,1
190990,2.679,55,3,0,2,0,2
462480,1.047,56,1,2,1,2,0
190990,2.75,57,0,0,2,3,2
140713,0.586,58,1,1,0,2,2
491030,2.62,59,3,3,2,0,0
462480,1.027,6,3,2,1,3,0
311405,2.628,60,3,1,2,2,0
193004,1.009,61,3,0,1,1,1
253576,2.63,62,2,3,2,2,1
462480,2.73,63,0,2,2,0,0
140713,0.588,64,4,1,0,0,2
256096,2.748,65,3,2,2,0,1
146790,0.375,66,3,1,0,0,1
462480,2.63,67,2,2,2,2,0
253730,2.759,68,4,2,2,3,2
253730,1.17,69,2,2,1,2,2
256096,2.666,7,2,2,2,0,1
206077,1.018,70,1,1,1,1,1
206077,1.043,71,0,1,1,2,1
114836,0.388,72,4,0,0,2,1
190990,1.216,73,2,0,1,3,2
271988,0.385,74,1,3,0,0,1
160114,0.358,75,2,0,0,1,0
271988,0.421,76,3,3,0,0,1
254196,0.434,77,0,2,0,1,1
253576,1.066,78,2,3,1,2,1
211959,0.393,79,3,1,0,0,0
271185,1.017,8,4,0,1,1,0
211959,0.392,80,0,1,0,0,0
190990,1.159,81,0,0,1,0,2
160114,0.375,82,1,0,0,2,0
253576,2.737,83,2,3,2,0,1
256096,2.7,84,3,2,2,2,1
193004,2.625,85,0,0,2,0,1
271185,0.999,86,3,0,1,2,0
462480,2.645,87,2,2,2,1,0
253730,1.159,88,3,2,1,2,2
251480,1.076,89,4,3,1,0,2
253730,2.791,9,0,2,2,2,2
253730,1.169,90,4,2,1,2,2
114836,0.368,91,2,0,0,1,1
311405,1.017,92,4,1,1,0,0
140713,0.628,93,4,1,0,1,2
270551,0.441,94,1,3,0,3,2
190990,1.167,95,3,0,1,1,2
110619,0.542,96,3,0,0,3,2
251480,2.813,97,0,3,2,1,2
253576,2.641,98,0,3,2,1,1
256096,1.069,99,2,2,1,3,1
