size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
85595,0.466,0,4,2,2,0,0
44065,0.209,1,0,0,1,2,0
44065,0.198,10,1,0,1,1,0
30721,0.479,11,2,1,2,1,1
23908,0.502,12,1,0,2,0,2
33312,0.131,13,1,2,0,1,1
30099,0.542,14,3,1,2,2,2
35282,0.497,15,0,3,2,3,2
34140,0.225,16,4,2,1,1,2
44065,0.205,17,1,0,1,3,0
36227,0.506,18,2,3,2,1,1
34853,0.225,19,1,2,1,3,1
34140,0.48,2,1,2,2,2,2
23908,0.509,20,2,0,2,3,2
34140,0.516,21,1,2,2,3,2
74815,0.104,22,3,2,0,1,0
21680,0.09,23,3,1,0,3,1
21028,0.133,24,0,1,0,0,2
30721,0.496,25,3,1,2,3,1
24380,0.222,26,4,0,1,3,1
66122,0.541,27,2,1,2,2,0
30099,0.232,28,1,1,1,1,2
21680,0.1,29,2,1,0,0,1
36227,0.202,3,3,3,1,0,1
21680,0.114,30,1,1,0,2,1
36227,0.21,31,4,3,1,3,1
87724,0.1,32,4,3,0,1,0
35282,0.246,33,4,3,1,2,2
23908,0.532,34,4,0,2,2,2
85595,0.231,35,1,2,1,0,0
91337,0.203,36,1,3,1,0,0
34140,0.527,37,0,2,2,0,2
66122,0.21,38,4,1,1,1,0
36707,0.13,39,0,3,0,0,2
74815,0.1,4,2,2,0,1,0
36227,0.522,40,0,3,2,0,1
35282,0.244,41,1,3,1,0,2
30721,0.191,42,3,1,1,2,1
33312,0.119,43,1,2,0,2,1
85595,0.229,44,2,2,1,2,0
35282,0.542,45,1,3,2,1,2
23908,0.541,46,0,0,2,2,2
21028,0.161,47,2,1,0,2,2
36227,0.202,48,3,3,1,2,1
34853,0.462,49,4,2,2,3,1
33312,0.109,5,0,2,0,3,1
66122,0.446,50,0,1,2,0,0
34853,0.208,51,3,2,1,1,1
21680,0.116,52,0,1,0,0,1
30721,0.51,53,3,1,2,2,1
24380,0.488,54,0,0,2,2,1
23908,0.514,55,3,0,2,0,2
85595,0.233,56,1,2,1,2,0
23908,0.501,57,0,0,2,3,2
21028,0.132,58,1,1,0,2,2
91337,0.526,59,3,3,2,0,0
85595,0.214,6,3,2,1,3,0
66122,0.473,60,3,1,2,2,0
24380,0.202,61,3,0,1,1,1
36227,0.519,62,2,3,2,2,1
85595,0.452,63,0,2,2,0,0
21028,0.126,64,4,1,0,0,2
34853,0.472,65,3,2,2,0,1
21680,0.128,66,3,1,0,0,1
85595,0.477,67,2,2,2,2,0
34140,0.519,68,4,2,2,3,2
34140,0.242,69,2,2,1,2,2
34853,0.527,7,2,2,2,0,1
30721,0.215,70,1,1,1,1,1
30721,0.217,71,0,1,1,2,1
13961,0.112,72,4,0,0,2,1
23908,0.224,73,2,0,1,3,2
37414,0.106,74,1,3,0,0,1
26268,0.114,75,2,0,0,1,0
37414,0.118,76,3,3,0,0,1
33312,0.11,77,0,2,0,1,1
36227,0.244,78,2,3,1,2,1
45839,0.123,79,3,1,0,0,0
44065,0.203,8,4,0,1,1,0
45839,0.12,80,0,1,0,0,0
23908,0.251,81,0,0,1,0,2
26268,0.108,82,1,0,0,2,0
36227,0.494,83,2,3,2,0,1
34853,0.497,84,3,2,2,2,1
24380,0.503,85,0,0,2,0,1
44065,0.201,86,3,0,1,2,0
85595,0.439,87,2,2,2,1,0
34140,0.234,88,3,2,1,2,2
35282,0.251,89,4,3,1,0,2
34140,0.488,9,0,2,2,2,2
34140,0.248,90,4,2,1,2,2
13961,0.11,91,2,0,0,1,1
66122,0.217,92,4,1,1,0,0
21028,0.126,93,4,1,0,1,2
36707,0.112,94,1,3,0,3,2
23908,0.236,95,3,0,1,1,2
13300,0.132,96,3,0,0,3,2
35282,0.534,97,0,3,2,1,2
36227,0.525,98,0,3,2,1,1
34853,0.228,99,2,2,1,3,1
