size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
438879,2.645,0,4,2,2,0,0
288632,0.993,1,0,0,1,2,0
288632,1.005,10,1,0,1,1,0
184177,2.769,11,2,1,2,1,1
202245,2.69,12,1,0,2,0,2
262294,0.438,13,1,2,0,1,1
181190,2.768,14,3,1,2,2,2
251369,2.715,15,0,3,2,3,2
256972,1.138,16,4,2,1,1,2
288632,1.004,17,1,0,1,3,0
253711,2.626,18,2,3,2,1,1
259126,1.095,19,1,2,1,3,1
256972,2.811,2,1,2,2,2,2
202245,2.709,20,2,0,2,3,2
256972,2.79,21,1,2,2,3,2
387845,0.376,22,3,2,0,1,0
132001,0.404,23,3,1,0,3,1
128664,0.507,24,0,1,0,0,2
184177,2.726,25,3,1,2,3,1
204130,1.024,26,4,0,1,3,1
281102,2.714,27,2,1,2,2,0
181190,1.093,28,1,1,1,1,2
132001,0.363,29,2,1,0,0,1
253711,1.011,3,3,3,1,0,1
132001,0.381,30,1,1,0,2,1
253711,1.073,31,4,3,1,3,1
459490,0.332,32,4,3,0,1,0
251369,1.121,33,4,3,1,2,2
202245,2.791,34,4,0,2,2,2
438879,0.993,35,1,2,1,0,0
460936,0.931,36,1,3,1,0,0
256972,2.79,37,0,2,2,0,2
281102,0.972,38,4,1,1,1,0
275276,0.412,39,0,3,0,0,2
387845,0.38,4,2,2,0,1,0
253711,2.666,40,0,3,2,0,1
251369,1.091,41,1,3,1,0,2
184177,1.038,42,3,1,1,2,1
262294,0.457,43,1,2,0,2,1
438879,1.039,44,2,2,1,2,0
251369,2.834,45,1,3,2,1,2
202245,2.704,46,0,0,2,2,2
128664,0.52,47,2,1,0,2,2
253711,1.023,48,3,3,1,2,1
259126,2.761,49,4,2,2,3,1
262294,0.461,5,0,2,0,3,1
281102,2.611,50,0,1,2,0,0
259126,1.053,51,3,2,1,1,1
132001,0.367,52,0,1,0,0,1
184177,2.766,53,3,1,2,2,1
204130,2.633,54,0,0,2,2,1
202245,2.675,55,3,0,2,0,2
438879,1.016,56,1,2,1,2,0
202245,2.764,57,0,0,2,3,2
128664,0.519,58,1,1,0,2,2
460936,2.639,59,3,3,2,0,0
438879,1.028,6,3,2,1,3,0
281102,2.615,60,3,1,2,2,0
204130,1.014,61,3,0,1,1,1
253711,2.617,62,2,3,2,2,1
438879,2.65,63,0,2,2,0,0
128664,0.529,64,4,1,0,0,2
259126,2.715,65,3,2,2,0,1
132001,0.385,66,3,1,0,0,1
438879,2.7,67,2,2,2,2,0
256972,2.783,68,4,2,2,3,2
256972,1.172,69,2,2,1,2,2
259126,2.674,7,2,2,2,0,1
184177,1.049,70,1,1,1,1,1
184177,1.067,71,0,1,1,2,1
118815,0.385,72,4,0,0,2,1
202245,1.149,73,2,0,1,3,2
276729,0.38,74,1,3,0,0,1
163145,0.351,75,2,0,0,1,0
276729,0.395,76,3,3,0,0,1
262294,0.463,77,0,2,0,1,1
253711,1.153,78,2,3,1,2,1
187745,0.379,79,3,1,0,0,0
288632,1.073,8,4,0,1,1,0
187745,0.368,80,0,1,0,0,0
202245,1.084,81,0,0,1,0,2
163145,0.347,82,1,0,0,2,0
253711,2.727,83,2,3,2,0,1
259126,2.686,84,3,2,2,2,1
204130,2.611,85,0,0,2,0,1
288632,0.982,86,3,0,1,2,0
438879,2.63,87,2,2,2,1,0
256972,1.152,88,3,2,1,2,2
251369,1.091,89,4,3,1,0,2
256972,2.848,9,0,2,2,2,2
256972,1.178,90,4,2,1,2,2
118815,0.363,91,2,0,0,1,1
281102,1.026,92,4,1,1,0,0
128664,0.471,93,4,1,0,1,2
275276,0.429,94,1,3,0,3,2
202245,1.085,95,3,0,1,1,2
116059,0.476,96,3,0,0,3,2
251369,2.755,97,0,3,2,1,2
253711,2.608,98,0,3,2,1,1
259126,1.088,99,2,2,1,3,1
