size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
470596,2.571,0,4,2,2,0,0
204041,0.97,1,0,0,1,2,0
204041,0.943,10,1,0,1,1,0
260086,2.576,11,2,1,2,1,1
137567,2.555,12,1,0,2,0,2
298187,0.443,13,1,2,0,1,1
256496,2.693,14,3,1,2,2,2
272895,2.601,15,0,3,2,3,2
279698,1.087,16,4,2,1,1,2
204041,0.968,17,1,0,1,3,0
274089,2.526,18,2,3,2,1,1
279893,1.042,19,1,2,1,3,1
279698,2.677,2,1,2,2,2,2
137567,2.569,20,2,0,2,3,2
279698,2.642,21,1,2,2,3,2
439692,0.379,22,3,2,0,1,0
213225,0.433,23,3,1,0,3,1
208178,0.579,24,0,1,0,0,2
260086,2.68,25,3,1,2,3,1
139145,0.98,26,4,0,1,3,1
385475,2.556,27,2,1,2,2,0
256496,1.217,28,1,1,1,1,2
213225,0.382,29,2,1,0,0,1
274089,0.981,3,3,3,1,0,1
213225,0.412,30,1,1,0,2,1
274089,1.061,31,4,3,1,3,1
477336,0.33,32,4,3,0,1,0
272895,1.064,33,4,3,1,2,2
137567,2.65,34,4,0,2,2,2
470596,0.991,35,1,2,1,0,0
476232,0.922,36,1,3,1,0,0
279698,2.713,37,0,2,2,0,2
385475,0.997,38,4,1,1,1,0
298574,0.389,39,0,3,0,0,2
439692,0.388,4,2,2,0,1,0
274089,2.603,40,0,3,2,0,1
272895,1.022,41,1,3,1,0,2
260086,1.01,42,3,1,1,2,1
298187,0.453,43,1,2,0,2,1
470596,1.146,44,2,2,1,2,0
272895,2.666,45,1,3,2,1,2
137567,2.581,46,0,0,2,2,2
208178,0.603,47,2,1,0,2,2
274089,1.014,48,3,3,1,2,1
279893,2.696,49,4,2,2,3,1
298187,0.434,5,0,2,0,3,1
385475,2.517,50,0,1,2,0,0
279893,1.036,51,3,2,1,1,1
213225,0.385,52,0,1,0,0,1
260086,2.641,53,3,1,2,2,1
139145,2.542,54,0,0,2,2,1
137567,2.622,55,3,0,2,0,2
470596,1.013,56,1,2,1,2,0
137567,2.562,57,0,0,2,3,2
208178,0.613,58,1,1,0,2,2
476232,2.534,59,3,3,2,0,0
470596,0.999,6,3,2,1,3,0
385475,2.551,60,3,1,2,2,0
139145,0.965,61,3,0,1,1,1
274089,2.603,62,2,3,2,2,1
470596,2.545,63,0,2,2,0,0
208178,0.587,64,4,1,0,0,2
279893,2.654,65,3,2,2,0,1
213225,0.398,66,3,1,0,0,1
470596,2.554,67,2,2,2,2,0
279698,2.675,68,4,2,2,3,2
279698,1.164,69,2,2,1,2,2
279893,2.629,7,2,2,2,0,1
260086,1.001,70,1,1,1,1,1
260086,1.075,71,0,1,1,2,1
89025,0.346,72,4,0,0,2,1
137567,1.094,73,2,0,1,3,2
298684,0.385,74,1,3,0,0,1
123338,0.354,75,2,0,0,1,0
298684,0.362,76,3,3,0,0,1
298187,0.458,77,0,2,0,1,1
274089,1.032,78,2,3,1,2,1
271064,0.356,79,3,1,0,0,0
204041,1.015,8,4,0,1,1,0
271064,0.39,80,0,1,0,0,0
137567,1.062,81,0,0,1,0,2
123338,0.337,82,1,0,0,2,0
274089,2.572,83,2,3,2,0,1
279893,2.637,84,3,2,2,2,1
139145,2.52,85,0,0,2,0,1
204041,0.946,86,3,0,1,2,0
470596,2.544,87,2,2,2,1,0
279698,1.079,88,3,2,1,2,2
272895,1.033,89,4,3,1,0,2
279698,2.651,9,0,2,2,2,2
279698,1.088,90,4,2,1,2,2
89025,0.361,91,2,0,0,1,1
385475,1.005,92,4,1,1,0,0
208178,0.622,93,4,1,0,1,2
298574,0.425,94,1,3,0,3,2
137567,1.062,95,3,0,1,1,2
87410,0.431,96,3,0,0,3,2
272895,2.7,97,0,3,2,1,2
274089,2.504,98,0,3,2,1,1
279893,1.072,99,2,2,1,3,1
