size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
441204,3.034,0,4,2,2,0,0
324513,1.134,1,0,0,1,2,0
324513,1.201,10,1,0,1,1,0
183359,3.072,11,2,1,2,1,1
195305,3.154,12,1,0,2,0,2
218652,0.445,13,1,2,0,1,1
179065,3.209,14,3,1,2,2,2
225844,3.269,15,0,3,2,3,2
211425,1.404,16,4,2,1,1,2
324513,1.153,17,1,0,1,3,0
233988,3.09,18,2,3,2,1,1
218785,1.422,19,1,2,1,3,1
211425,3.262,2,1,2,2,2,2
195305,3.144,20,2,0,2,3,2
211425,3.345,21,1,2,2,3,2
408063,0.398,22,3,2,0,1,0
155773,0.443,23,3,1,0,3,1
150689,0.579,24,0,1,0,0,2
183359,3.231,25,3,1,2,3,1
198828,1.203,26,4,0,1,3,1
345773,3.072,27,2,1,2,2,0
179065,1.266,28,1,1,1,1,2
155773,0.409,29,2,1,0,0,1
233988,1.154,3,3,3,1,0,1
155773,0.435,30,1,1,0,2,1
233988,1.247,31,4,3,1,3,1
478984,0.362,32,4,3,0,1,0
225844,1.577,33,4,3,1,2,2
195305,3.243,34,4,0,2,2,2
441204,1.18,35,1,2,1,0,0
491798,1.138,36,1,3,1,0,0
211425,3.283,37,0,2,2,0,2
345773,1.198,38,4,1,1,1,0
243982,0.584,39,0,3,0,0,2
408063,0.455,4,2,2,0,1,0
233988,3.23,40,0,3,2,0,1
225844,1.413,41,1,3,1,0,2
183359,1.197,42,3,1,1,2,1
218652,0.456,43,1,2,0,2,1
441204,1.259,44,2,2,1,2,0
225844,3.464,45,1,3,2,1,2
195305,3.153,46,0,0,2,2,2
150689,0.544,47,2,1,0,2,2
233988,1.183,48,3,3,1,2,1
218785,3.147,49,4,2,2,3,1
218652,0.475,5,0,2,0,3,1
345773,3.052,50,0,1,2,0,0
218785,1.254,51,3,2,1,1,1
155773,0.442,52,0,1,0,0,1
183359,3.158,53,3,1,2,2,1
198828,3.091,54,0,0,2,2,1
195305,3.109,55,3,0,2,0,2
441204,1.413,56,1,2,1,2,0
195305,3.178,57,0,0,2,3,2
150689,0.526,58,1,1,0,2,2
491798,2.99,59,3,3,2,0,0
441204,1.246,6,3,2,1,3,0
345773,3.056,60,3,1,2,2,0
198828,1.173,61,3,0,1,1,1
233988,3.028,62,2,3,2,2,1
441204,3.055,63,0,2,2,0,0
150689,0.527,64,4,1,0,0,2
218785,3.096,65,3,2,2,0,1
155773,0.395,66,3,1,0,0,1
441204,3.122,67,2,2,2,2,0
211425,3.342,68,4,2,2,3,2
211425,1.427,69,2,2,1,2,2
218785,3.082,7,2,2,2,0,1
183359,1.192,70,1,1,1,1,1
183359,1.209,71,0,1,1,2,1
130055,0.416,72,4,0,0,2,1
195305,1.334,73,2,0,1,3,2
250934,0.394,74,1,3,0,0,1
201525,0.423,75,2,0,0,1,0
250934,0.417,76,3,3,0,0,1
218652,0.497,77,0,2,0,1,1
233988,1.336,78,2,3,1,2,1
266682,0.432,79,3,1,0,0,0
324513,1.222,8,4,0,1,1,0
266682,0.415,80,0,1,0,0,0
195305,1.372,81,0,0,1,0,2
201525,0.419,82,1,0,0,2,0
233988,3.095,83,2,3,2,0,1
218785,3.116,84,3,2,2,2,1
198828,3.077,85,0,0,2,0,1
324513,1.185,86,3,0,1,2,0
441204,3.028,87,2,2,2,1,0
211425,1.399,88,3,2,1,2,2
225844,1.414,89,4,3,1,0,2
211425,3.332,9,0,2,2,2,2
211425,1.483,90,4,2,1,2,2
130055,0.402,91,2,0,0,1,1
345773,1.21,92,4,1,1,0,0
150689,0.578,93,4,1,0,1,2
243982,0.643,94,1,3,0,3,2
195305,1.321,95,3,0,1,1,2
125656,0.557,96,3,0,0,3,2
225844,3.447,97,0,3,2,1,2
233988,3.033,98,0,3,2,1,1
218785,1.26,99,2,2,1,3,1
