size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
19400,0.144,0,4,2,2,0,0
6146,0.069,1,0,0,1,2,0
6146,0.072,10,1,0,1,1,0
4591,0.155,11,2,1,2,1,1
2566,0.156,12,1,0,2,0,2
8158,0.072,13,1,2,0,1,1
4387,0.137,14,3,1,2,2,2
10325,0.185,15,0,3,2,3,2
8967,0.099,16,4,2,1,1,2
6146,0.069,17,1,0,1,3,0
10464,0.16,18,2,3,2,1,1
9173,0.082,19,1,2,1,3,1
8967,0.173,2,1,2,2,2,2
2566,0.16,20,2,0,2,3,2
8967,0.18,21,1,2,2,3,2
16525,0.057,22,3,2,0,1,0
3045,0.054,23,3,1,0,3,1
2883,0.076,24,0,1,0,0,2
4591,0.171,25,3,1,2,3,1
2667,0.102,26,4,0,1,3,1
10054,0.173,27,2,1,2,2,0
4387,0.103,28,1,1,1,1,2
3045,0.062,29,2,1,0,0,1
10464,0.1,3,3,3,1,0,1
3045,0.056,30,1,1,0,2,1
10464,0.081,31,4,3,1,3,1
22418,0.05,32,4,3,0,1,0
10325,0.097,33,4,3,1,2,2
2566,0.176,34,4,0,2,2,2
19400,0.094,35,1,2,1,0,0
23196,0.101,36,1,3,1,0,0
8967,0.172,37,0,2,2,0,2
10054,0.088,38,4,1,1,1,0
10774,0.055,39,0,3,0,0,2
16525,0.058,4,2,2,0,1,0
10464,0.167,40,0,3,2,0,1
10325,0.1,41,1,3,1,0,2
4591,0.096,42,3,1,1,2,1
8158,0.057,43,1,2,0,2,1
19400,0.089,44,2,2,1,2,0
10325,0.175,45,1,3,2,1,2
2566,0.173,46,0,0,2,2,2
2883,0.068,47,2,1,0,2,2
10464,0.105,48,3,3,1,2,1
9173,0.175,49,4,2,2,3,1
8158,0.058,5,0,2,0,3,1
10054,0.162,50,0,1,2,0,0
9173,0.081,51,3,2,1,1,1
3045,0.067,52,0,1,0,0,1
4591,0.169,53,3,1,2,2,1
2667,0.177,54,0,0,2,2,1
2566,0.179,55,3,0,2,0,2
19400,0.094,56,1,2,1,2,0
2566,0.191,57,0,0,2,3,2
2883,0.064,58,1,1,0,2,2
23196,0.162,59,3,3,2,0,0
19400,0.103,6,3,2,1,3,0
10054,0.14,60,3,1,2,2,0
2667,0.07,61,3,0,1,1,1
10464,0.157,62,2,3,2,2,1
19400,0.15,63,0,2,2,0,0
2883,0.058,64,4,1,0,0,2
9173,0.165,65,3,2,2,0,1
3045,0.052,66,3,1,0,0,1
19400,0.151,67,2,2,2,2,0
8967,0.157,68,4,2,2,3,2
8967,0.094,69,2,2,1,2,2
9173,0.165,7,2,2,2,0,1
4591,0.091,70,1,1,1,1,1
4591,0.083,71,0,1,1,2,1
1459,0.059,72,4,0,0,2,1
2566,0.083,73,2,0,1,3,2
10904,0.061,74,1,3,0,0,1
2833,0.04,75,2,0,0,1,0
10904,0.051,76,3,3,0,0,1
8158,0.036,77,0,2,0,1,1
10464,0.086,78,2,3,1,2,1
7636,0.057,79,3,1,0,0,0
6146,0.079,8,4,0,1,1,0
7636,0.052,80,0,1,0,0,0
2566,0.1,81,0,0,1,0,2
2833,0.055,82,1,0,0,2,0
10464,0.179,83,2,3,2,0,1
9173,0.158,84,3,2,2,2,1
2667,0.187,85,0,0,2,0,1
6146,0.09,86,3,0,1,2,0
19400,0.165,87,2,2,2,1,0
8967,0.104,88,3,2,1,2,2
10325,0.1,89,4,3,1,0,2
8967,0.168,9,0,2,2,2,2
8967,0.089,90,4,2,1,2,2
1459,0.056,91,2,0,0,1,1
10054,0.092,92,4,1,1,0,0
2883,0.071,93,4,1,0,1,2
10774,0.073,94,1,3,0,3,2
2566,0.104,95,3,0,1,1,2
1422,0.055,96,3,0,0,3,2
10325,0.177,97,0,3,2,1,2
10464,0.165,98,0,3,2,1,1
9173,0.106,99,2,2,1,3,1
