size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
487916,2.465,0,4,2,2,0,0
250349,0.959,1,0,0,1,2,0
250349,0.94,10,1,0,1,1,0
259185,2.561,11,2,1,2,1,1
147582,2.532,12,1,0,2,0,2
282326,0.359,13,1,2,0,1,1
256234,2.674,14,3,1,2,2,2
257266,2.591,15,0,3,2,3,2
265000,1.01,16,4,2,1,1,2
250349,0.947,17,1,0,1,3,0
259319,2.475,18,2,3,2,1,1
265966,1.063,19,1,2,1,3,1
265000,2.628,2,1,2,2,2,2
147582,2.576,20,2,0,2,3,2
265000,2.576,21,1,2,2,3,2
457194,0.35,22,3,2,0,1,0
216110,0.385,23,3,1,0,3,1
210957,0.573,24,0,1,0,0,2
259185,2.741,25,3,1,2,3,1
149309,0.969,26,4,0,1,3,1
420019,2.523,27,2,1,2,2,0
256234,1.08,28,1,1,1,1,2
216110,0.38,29,2,1,0,0,1
259319,0.994,3,3,3,1,0,1
216110,0.415,30,1,1,0,2,1
259319,1.069,31,4,3,1,3,1
500834,0.334,32,4,3,0,1,0
257266,1.128,33,4,3,1,2,2
147582,2.674,34,4,0,2,2,2
487916,0.946,35,1,2,1,0,0
500651,0.884,36,1,3,1,0,0
265000,2.579,37,0,2,2,0,2
420019,0.964,38,4,1,1,1,0
284077,0.391,39,0,3,0,0,2
457194,0.344,4,2,2,0,1,0
259319,2.602,40,0,3,2,0,1
257266,1.024,41,1,3,1,0,2
259185,1.019,42,3,1,1,2,1
282326,0.383,43,1,2,0,2,1
487916,0.982,44,2,2,1,2,0
257266,2.657,45,1,3,2,1,2
147582,2.555,46,0,0,2,2,2
210957,0.613,47,2,1,0,2,2
259319,0.961,48,3,3,1,2,1
265966,2.594,49,4,2,2,3,1
282326,0.371,5,0,2,0,3,1
420019,2.567,50,0,1,2,0,0
265966,0.958,51,3,2,1,1,1
216110,0.363,52,0,1,0,0,1
259185,2.663,53,3,1,2,2,1
149309,2.506,54,0,0,2,2,1
147582,2.537,55,3,0,2,0,2
487916,1.012,56,1,2,1,2,0
147582,2.57,57,0,0,2,3,2
210957,0.58,58,1,1,0,2,2
500651,2.474,59,3,3,2,0,0
487916,0.939,6,3,2,1,3,0
420019,2.514,60,3,1,2,2,0
149309,0.927,61,3,0,1,1,1
259319,2.53,62,2,3,2,2,1
487916,2.447,63,0,2,2,0,0
210957,0.603,64,4,1,0,0,2
265966,2.525,65,3,2,2,0,1
216110,0.392,66,3,1,0,0,1
487916,2.536,67,2,2,2,2,0
265000,2.575,68,4,2,2,3,2
265000,1.04,69,2,2,1,2,2
265966,2.479,7,2,2,2,0,1
259185,0.96,70,1,1,1,1,1
259185,1.039,71,0,1,1,2,1
96082,0.361,72,4,0,0,2,1
147582,1.086,73,2,0,1,3,2
284881,0.391,74,1,3,0,0,1
153291,0.357,75,2,0,0,1,0
284881,0.416,76,3,3,0,0,1
282326,0.394,77,0,2,0,1,1
259319,1.023,78,2,3,1,2,1
309821,0.377,79,3,1,0,0,0
250349,1.021,8,4,0,1,1,0
309821,0.388,80,0,1,0,0,0
147582,1.05,81,0,0,1,0,2
153291,0.347,82,1,0,0,2,0
259319,2.552,83,2,3,2,0,1
265966,2.534,84,3,2,2,2,1
149309,2.543,85,0,0,2,0,1
250349,0.932,86,3,0,1,2,0
487916,2.461,87,2,2,2,1,0
265000,1.054,88,3,2,1,2,2
257266,1.039,89,4,3,1,0,2
265000,2.666,9,0,2,2,2,2
265000,1.046,90,4,2,1,2,2
96082,0.296,91,2,0,0,1,1
420019,1.036,92,4,1,1,0,0
210957,0.597,93,4,1,0,1,2
284077,0.42,94,1,3,0,3,2
147582,1.038,95,3,0,1,1,2
94019,0.484,96,3,0,0,3,2
257266,2.656,97,0,3,2,1,2
259319,2.501,98,0,3,2,1,1
265966,1.003,99,2,2,1,3,1
