size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
513812,2.564,0,4,2,2,0,0
443413,1.172,1,0,0,1,2,0
443413,0.989,10,1,0,1,1,0
362247,2.671,11,2,1,2,1,1
341590,2.66,12,1,0,2,0,2
384111,0.349,13,1,2,0,1,1
362127,2.767,14,3,1,2,2,2
347717,2.671,15,0,3,2,3,2
349374,1.002,16,4,2,1,1,2
443413,1.074,17,1,0,1,3,0
347689,2.625,18,2,3,2,1,1
349336,1.005,19,1,2,1,3,1
349374,2.677,2,1,2,2,2,2
341590,2.674,20,2,0,2,3,2
349374,2.691,21,1,2,2,3,2
513610,0.336,22,3,2,0,1,0
358689,0.45,23,3,1,0,3,1
358291,0.493,24,0,1,0,0,2
362247,2.753,25,3,1,2,3,1
342185,1.027,26,4,0,1,3,1
513806,2.648,27,2,1,2,2,0
362127,1.027,28,1,1,1,1,2
358689,0.434,29,2,1,0,0,1
347689,1.011,3,3,3,1,0,1
358689,0.456,30,1,1,0,2,1
347689,1.102,31,4,3,1,3,1
519066,0.313,32,4,3,0,1,0
347717,1.108,33,4,3,1,2,2
341590,2.752,34,4,0,2,2,2
513812,0.945,35,1,2,1,0,0
513175,0.949,36,1,3,1,0,0
349374,2.554,37,0,2,2,0,2
513806,1.012,38,4,1,1,1,0
382454,0.37,39,0,3,0,0,2
513610,0.317,4,2,2,0,1,0
347689,2.749,40,0,3,2,0,1
347717,0.968,41,1,3,1,0,2
362247,1.056,42,3,1,1,2,1
384111,0.364,43,1,2,0,2,1
513812,0.977,44,2,2,1,2,0
347717,2.664,45,1,3,2,1,2
341590,2.682,46,0,0,2,2,2
358291,0.489,47,2,1,0,2,2
347689,1.023,48,3,3,1,2,1
349336,2.615,49,4,2,2,3,1
384111,0.342,5,0,2,0,3,1
513806,2.64,50,0,1,2,0,0
349336,0.985,51,3,2,1,1,1
358689,0.437,52,0,1,0,0,1
362247,2.725,53,3,1,2,2,1
342185,2.656,54,0,0,2,2,1
341590,2.631,55,3,0,2,0,2
513812,1.081,56,1,2,1,2,0
341590,2.694,57,0,0,2,3,2
358291,0.494,58,1,1,0,2,2
513175,2.591,59,3,3,2,0,0
513812,0.966,6,3,2,1,3,0
513806,2.659,60,3,1,2,2,0
342185,1.037,61,3,0,1,1,1
347689,2.649,62,2,3,2,2,1
513812,2.651,63,0,2,2,0,0
358291,0.499,64,4,1,0,0,2
349336,2.611,65,3,2,2,0,1
358689,0.446,66,3,1,0,0,1
513812,2.58,67,2,2,2,2,0
349374,2.629,68,4,2,2,3,2
349374,1.015,69,2,2,1,2,2
349336,2.583,7,2,2,2,0,1
362247,1.047,70,1,1,1,1,1
362247,1.126,71,0,1,1,2,1
266031,0.431,72,4,0,0,2,1
341590,1.088,73,2,0,1,3,2
382454,0.351,74,1,3,0,0,1
264722,0.347,75,2,0,0,1,0
382454,0.365,76,3,3,0,0,1
384111,0.348,77,0,2,0,1,1
347689,1.07,78,2,3,1,2,1
408904,0.378,79,3,1,0,0,0
443413,1.077,8,4,0,1,1,0
408904,0.386,80,0,1,0,0,0
341590,1.075,81,0,0,1,0,2
264722,0.382,82,1,0,0,2,0
347689,2.713,83,2,3,2,0,1
349336,2.61,84,3,2,2,2,1
342185,2.739,85,0,0,2,0,1
443413,0.99,86,3,0,1,2,0
513812,2.556,87,2,2,2,1,0
349374,0.993,88,3,2,1,2,2
347717,1.011,89,4,3,1,0,2
349374,2.62,9,0,2,2,2,2
349374,0.982,90,4,2,1,2,2
266031,0.405,91,2,0,0,1,1
513806,1.025,92,4,1,1,0,0
358291,0.503,93,4,1,0,1,2
382454,0.381,94,1,3,0,3,2
341590,1.121,95,3,0,1,1,2
264460,0.536,96,3,0,0,3,2
347717,2.69,97,0,3,2,1,2
347689,2.591,98,0,3,2,1,1
349336,1.013,99,2,2,1,3,1
