size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
30658,0.263,0,4,2,2,0,0
11963,0.106,1,0,0,1,2,0
11963,0.115,10,1,0,1,1,0
2158,0.241,11,2,1,2,1,1
1814,0.256,12,1,0,2,0,2
7910,0.068,13,1,2,0,1,1
2083,0.29,14,3,1,2,2,2
11792,0.264,15,0,3,2,3,2
9070,0.119,16,4,2,1,1,2
11963,0.118,17,1,0,1,3,0
12521,0.242,18,2,3,2,1,1
9666,0.106,19,1,2,1,3,1
9070,0.251,2,1,2,2,2,2
1814,0.25,20,2,0,2,3,2
9070,0.28,21,1,2,2,3,2
25708,0.07,22,3,2,0,1,0
1736,0.084,23,3,1,0,3,1
1658,0.064,24,0,1,0,0,2
2158,0.232,25,3,1,2,3,1
1873,0.112,26,4,0,1,3,1
13286,0.261,27,2,1,2,2,0
2083,0.124,28,1,1,1,1,2
1736,0.072,29,2,1,0,0,1
12521,0.133,3,3,3,1,0,1
1736,0.067,30,1,1,0,2,1
12521,0.133,31,4,3,1,3,1
36592,0.061,32,4,3,0,1,0
11792,0.165,33,4,3,1,2,2
1814,0.277,34,4,0,2,2,2
30658,0.124,35,1,2,1,0,0
39148,0.113,36,1,3,1,0,0
9070,0.296,37,0,2,2,0,2
13286,0.146,38,4,1,1,1,0
11449,0.082,39,0,3,0,0,2
25708,0.067,4,2,2,0,1,0
12521,0.286,40,0,3,2,0,1
11792,0.176,41,1,3,1,0,2
2158,0.129,42,3,1,1,2,1
7910,0.06,43,1,2,0,2,1
30658,0.129,44,2,2,1,2,0
11792,0.318,45,1,3,2,1,2
1814,0.257,46,0,0,2,2,2
1658,0.056,47,2,1,0,2,2
12521,0.124,48,3,3,1,2,1
9666,0.268,49,4,2,2,3,1
7910,0.082,5,0,2,0,3,1
13286,0.237,50,0,1,2,0,0
9666,0.111,51,3,2,1,1,1
1736,0.079,52,0,1,0,0,1
2158,0.264,53,3,1,2,2,1
1873,0.24,54,0,0,2,2,1
1814,0.233,55,3,0,2,0,2
30658,0.132,56,1,2,1,2,0
1814,0.23,57,0,0,2,3,2
1658,0.074,58,1,1,0,2,2
39148,0.241,59,3,3,2,0,0
30658,0.12,6,3,2,1,3,0
13286,0.27,60,3,1,2,2,0
1873,0.122,61,3,0,1,1,1
12521,0.273,62,2,3,2,2,1
30658,0.246,63,0,2,2,0,0
1658,0.062,64,4,1,0,0,2
9666,0.232,65,3,2,2,0,1
1736,0.055,66,3,1,0,0,1
30658,0.284,67,2,2,2,2,0
9070,0.262,68,4,2,2,3,2
9070,0.12,69,2,2,1,2,2
9666,0.257,7,2,2,2,0,1
2158,0.119,70,1,1,1,1,1
2158,0.116,71,0,1,1,2,1
1087,0.052,72,4,0,0,2,1
1814,0.13,73,2,0,1,3,2
12060,0.086,74,1,3,0,0,1
3976,0.057,75,2,0,0,1,0
12060,0.062,76,3,3,0,0,1
7910,0.054,77,0,2,0,1,1
12521,0.133,78,2,3,1,2,1
4762,0.076,79,3,1,0,0,0
11963,0.134,8,4,0,1,1,0
4762,0.076,80,0,1,0,0,0
1814,0.135,81,0,0,1,0,2
3976,0.067,82,1,0,0,2,0
12521,0.263,83,2,3,2,0,1
9666,0.278,84,3,2,2,2,1
1873,0.23,85,0,0,2,0,1
11963,0.14,86,3,0,1,2,0
30658,0.273,87,2,2,2,1,0
9070,0.145,88,3,2,1,2,2
11792,0.171,89,4,3,1,0,2
9070,0.283,9,0,2,2,2,2
9070,0.142,90,4,2,1,2,2
1087,0.078,91,2,0,0,1,1
13286,0.109,92,4,1,1,0,0
1658,0.07,93,4,1,0,1,2
11449,0.094,94,1,3,0,3,2
1814,0.128,95,3,0,1,1,2
999,0.071,96,3,0,0,3,2
11792,0.298,97,0,3,2,1,2
12521,0.26,98,0,3,2,1,1
9666,0.125,99,2,2,1,3,1
