size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
275969,1.585,0,4,2,2,0,0
212745,0.612,1,0,0,1,2,0
212745,0.654,10,1,0,1,1,0
134529,1.605,11,2,1,2,1,1
160010,1.764,12,1,0,2,0,2
170801,0.315,13,1,2,0,1,1
128038,1.869,14,3,1,2,2,2
139918,1.907,15,0,3,2,3,2
155880,0.828,16,4,2,1,1,2
212745,0.69,17,1,0,1,3,0
145168,1.603,18,2,3,2,1,1
158652,0.646,19,1,2,1,3,1
155880,1.812,2,1,2,2,2,2
160010,1.773,20,2,0,2,3,2
155880,1.795,21,1,2,2,3,2
247192,0.292,22,3,2,0,1,0
120168,0.3,23,3,1,0,3,1
112931,0.544,24,0,1,0,0,2
134529,1.691,25,3,1,2,3,1
164977,0.654,26,4,0,1,3,1
191419,1.643,27,2,1,2,2,0
128038,0.878,28,1,1,1,1,2
120168,0.288,29,2,1,0,0,1
145168,0.677,3,3,3,1,0,1
120168,0.306,30,1,1,0,2,1
145168,0.66,31,4,3,1,3,1
291984,0.229,32,4,3,0,1,0
139918,1.003,33,4,3,1,2,2
160010,1.872,34,4,0,2,2,2
275969,0.667,35,1,2,1,0,0
292734,0.609,36,1,3,1,0,0
155880,1.85,37,0,2,2,0,2
191419,0.606,38,4,1,1,1,0
162899,0.409,39,0,3,0,0,2
247192,0.304,4,2,2,0,1,0
145168,1.703,40,0,3,2,0,1
139918,0.935,41,1,3,1,0,2
134529,0.65,42,3,1,1,2,1
170801,0.325,43,1,2,0,2,1
275969,0.637,44,2,2,1,2,0
139918,1.932,45,1,3,2,1,2
160010,1.778,46,0,0,2,2,2
112931,0.548,47,2,1,0,2,2
145168,0.636,48,3,3,1,2,1
158652,1.764,49,4,2,2,3,1
170801,0.308,5,0,2,0,3,1
191419,1.648,50,0,1,2,0,0
158652,0.639,51,3,2,1,1,1
120168,0.274,52,0,1,0,0,1
134529,1.655,53,3,1,2,2,1
164977,1.64,54,0,0,2,2,1
160010,1.776,55,3,0,2,0,2
275969,0.632,56,1,2,1,2,0
160010,1.752,57,0,0,2,3,2
112931,0.569,58,1,1,0,2,2
292734,1.54,59,3,3,2,0,0
275969,0.636,6,3,2,1,3,0
191419,1.599,60,3,1,2,2,0
164977,0.687,61,3,0,1,1,1
145168,1.595,62,2,3,2,2,1
275969,1.594,63,0,2,2,0,0
112931,0.547,64,4,1,0,0,2
158652,1.628,65,3,2,2,0,1
120168,0.27,66,3,1,0,0,1
275969,1.633,67,2,2,2,2,0
155880,1.828,68,4,2,2,3,2
155880,0.958,69,2,2,1,2,2
158652,1.693,7,2,2,2,0,1
134529,0.629,70,1,1,1,1,1
134529,0.643,71,0,1,1,2,1
125348,0.292,72,4,0,0,2,1
160010,0.825,73,2,0,1,3,2
164290,0.263,74,1,3,0,0,1
134658,0.257,75,2,0,0,1,0
164290,0.285,76,3,3,0,0,1
170801,0.351,77,0,2,0,1,1
145168,0.66,78,2,3,1,2,1
143070,0.258,79,3,1,0,0,0
212745,0.716,8,4,0,1,1,0
143070,0.288,80,0,1,0,0,0
160010,0.847,81,0,0,1,0,2
134658,0.311,82,1,0,0,2,0
145168,1.676,83,2,3,2,0,1
158652,1.651,84,3,2,2,2,1
164977,1.614,85,0,0,2,0,1
212745,0.607,86,3,0,1,2,0
275969,1.59,87,2,2,2,1,0
155880,0.869,88,3,2,1,2,2
139918,0.937,89,4,3,1,0,2
155880,1.903,9,0,2,2,2,2
155880,0.833,90,4,2,1,2,2
125348,0.296,91,2,0,0,1,1
191419,0.671,92,4,1,1,0,0
112931,0.523,93,4,1,0,1,2
162899,0.437,94,1,3,0,3,2
160010,0.814,95,3,0,1,1,2
118484,0.533,96,3,0,0,3,2
139918,1.981,97,0,3,2,1,2
145168,1.621,98,0,3,2,1,1
158652,0.691,99,2,2,1,3,1
