size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
224038,1.34,0,4,2,2,0,0
128630,0.516,1,0,0,1,2,0
128630,0.528,10,1,0,1,1,0
63731,1.327,11,2,1,2,1,1
63313,1.343,12,1,0,2,0,2
85881,0.236,13,1,2,0,1,1
61759,1.399,14,3,1,2,2,2
99968,1.535,15,0,3,2,3,2
89134,0.676,16,4,2,1,1,2
128630,0.508,17,1,0,1,3,0
104618,1.313,18,2,3,2,1,1
92897,0.559,19,1,2,1,3,1
89134,1.49,2,1,2,2,2,2
63313,1.387,20,2,0,2,3,2
89134,1.469,21,1,2,2,3,2
193115,0.215,22,3,2,0,1,0
44411,0.234,23,3,1,0,3,1
42422,0.267,24,0,1,0,0,2
63731,1.428,25,3,1,2,3,1
64223,0.614,26,4,0,1,3,1
135783,1.371,27,2,1,2,2,0
61759,0.608,28,1,1,1,1,2
44411,0.222,29,2,1,0,0,1
104618,0.561,3,3,3,1,0,1
44411,0.264,30,1,1,0,2,1
104618,0.577,31,4,3,1,3,1
256961,0.212,32,4,3,0,1,0
99968,0.798,33,4,3,1,2,2
63313,1.459,34,4,0,2,2,2
224038,0.53,35,1,2,1,0,0
265604,0.557,36,1,3,1,0,0
89134,1.479,37,0,2,2,0,2
135783,0.53,38,4,1,1,1,0
105209,0.379,39,0,3,0,0,2
193115,0.251,4,2,2,0,1,0
104618,1.4,40,0,3,2,0,1
99968,0.758,41,1,3,1,0,2
63731,0.538,42,3,1,1,2,1
85881,0.274,43,1,2,0,2,1
224038,0.576,44,2,2,1,2,0
99968,1.63,45,1,3,2,1,2
63313,1.364,46,0,0,2,2,2
42422,0.307,47,2,1,0,2,2
104618,0.557,48,3,3,1,2,1
92897,1.38,49,4,2,2,3,1
85881,0.247,5,0,2,0,3,1
135783,1.387,50,0,1,2,0,0
92897,0.526,51,3,2,1,1,1
44411,0.235,52,0,1,0,0,1
63731,1.358,53,3,1,2,2,1
64223,1.418,54,0,0,2,2,1
63313,1.367,55,3,0,2,0,2
224038,0.536,56,1,2,1,2,0
63313,1.359,57,0,0,2,3,2
42422,0.313,58,1,1,0,2,2
265604,1.306,59,3,3,2,0,0
224038,0.552,6,3,2,1,3,0
135783,1.334,60,3,1,2,2,0
64223,0.565,61,3,0,1,1,1
104618,1.393,62,2,3,2,2,1
224038,1.37,63,0,2,2,0,0
42422,0.28,64,4,1,0,0,2
92897,1.351,65,3,2,2,0,1
44411,0.235,66,3,1,0,0,1
224038,1.331,67,2,2,2,2,0
89134,1.475,68,4,2,2,3,2
89134,0.699,69,2,2,1,2,2
92897,1.392,7,2,2,2,0,1
63731,0.569,70,1,1,1,1,1
63731,0.584,71,0,1,1,2,1
37679,0.2,72,4,0,0,2,1
63313,0.653,73,2,0,1,3,2
108934,0.222,74,1,3,0,0,1
83067,0.245,75,2,0,0,1,0
108934,0.231,76,3,3,0,0,1
85881,0.262,77,0,2,0,1,1
104618,0.573,78,2,3,1,2,1
98272,0.226,79,3,1,0,0,0
128630,0.525,8,4,0,1,1,0
98272,0.242,80,0,1,0,0,0
63313,0.642,81,0,0,1,0,2
83067,0.224,82,1,0,0,2,0
104618,1.477,83,2,3,2,0,1
92897,1.407,84,3,2,2,2,1
64223,1.324,85,0,0,2,0,1
128630,0.566,86,3,0,1,2,0
224038,1.38,87,2,2,2,1,0
89134,0.664,88,3,2,1,2,2
99968,0.738,89,4,3,1,0,2
89134,1.5,9,0,2,2,2,2
89134,0.674,90,4,2,1,2,2
37679,0.232,91,2,0,0,1,1
135783,0.615,92,4,1,1,0,0
42422,0.321,93,4,1,0,1,2
105209,0.407,94,1,3,0,3,2
63313,0.574,95,3,0,1,1,2
36393,0.323,96,3,0,0,3,2
99968,1.634,97,0,3,2,1,2
104618,1.386,98,0,3,2,1,1
92897,0.571,99,2,2,1,3,1
