size,time,configurationID,memory_r,posterize_r,gaussian-blur,thread,quality
374651,2.333,0,4,2,2,0,0
220825,0.989,1,0,0,1,2,0
220825,0.903,10,1,0,1,1,0
145406,2.469,11,2,1,2,1,1
151868,2.451,12,1,0,2,0,2
194570,0.356,13,1,2,0,1,1
140740,2.505,14,3,1,2,2,2
207276,2.527,15,0,3,2,3,2
197500,1.082,16,4,2,1,1,2
220825,0.942,17,1,0,1,3,0
211457,2.376,18,2,3,2,1,1
202469,0.912,19,1,2,1,3,1
197500,2.595,2,1,2,2,2,2
151868,2.527,20,2,0,2,3,2
197500,2.532,21,1,2,2,3,2
326050,0.318,22,3,2,0,1,0
108073,0.335,23,3,1,0,3,1
102433,0.501,24,0,1,0,0,2
145406,2.519,25,3,1,2,3,1
155862,0.924,26,4,0,1,3,1
227974,2.35,27,2,1,2,2,0
140740,1.033,28,1,1,1,1,2
108073,0.364,29,2,1,0,0,1
211457,0.996,3,3,3,1,0,1
108073,0.383,30,1,1,0,2,1
211457,0.966,31,4,3,1,3,1
414013,0.293,32,4,3,0,1,0
207276,1.189,33,4,3,1,2,2
151868,2.623,34,4,0,2,2,2
374651,0.879,35,1,2,1,0,0
424061,0.865,36,1,3,1,0,0
197500,2.514,37,0,2,2,0,2
227974,0.9,38,4,1,1,1,0
219311,0.482,39,0,3,0,0,2
326050,0.31,4,2,2,0,1,0
211457,2.459,40,0,3,2,0,1
207276,1.161,41,1,3,1,0,2
145406,0.964,42,3,1,1,2,1
194570,0.38,43,1,2,0,2,1
374651,0.943,44,2,2,1,2,0
207276,2.641,45,1,3,2,1,2
151868,2.526,46,0,0,2,2,2
102433,0.541,47,2,1,0,2,2
211457,0.963,48,3,3,1,2,1
202469,2.43,49,4,2,2,3,1
194570,0.36,5,0,2,0,3,1
227974,2.379,50,0,1,2,0,0
202469,0.905,51,3,2,1,1,1
108073,0.358,52,0,1,0,0,1
145406,2.434,53,3,1,2,2,1
155862,2.392,54,0,0,2,2,1
151868,2.461,55,3,0,2,0,2
374651,0.892,56,1,2,1,2,0
151868,2.525,57,0,0,2,3,2
102433,0.506,58,1,1,0,2,2
424061,2.339,59,3,3,2,0,0
374651,0.903,6,3,2,1,3,0
227974,2.342,60,3,1,2,2,0
155862,0.922,61,3,0,1,1,1
211457,2.399,62,2,3,2,2,1
374651,2.398,63,0,2,2,0,0
102433,0.501,64,4,1,0,0,2
202469,2.371,65,3,2,2,0,1
108073,0.353,66,3,1,0,0,1
374651,2.329,67,2,2,2,2,0
197500,2.521,68,4,2,2,3,2
197500,1.07,69,2,2,1,2,2
202469,2.354,7,2,2,2,0,1
145406,0.922,70,1,1,1,1,1
145406,0.927,71,0,1,1,2,1
92444,0.368,72,4,0,0,2,1
151868,1.096,73,2,0,1,3,2
223452,0.392,74,1,3,0,0,1
133725,0.333,75,2,0,0,1,0
223452,0.406,76,3,3,0,0,1
194570,0.365,77,0,2,0,1,1
211457,1.017,78,2,3,1,2,1
164620,0.325,79,3,1,0,0,0
220825,0.922,8,4,0,1,1,0
164620,0.366,80,0,1,0,0,0
151868,1.138,81,0,0,1,0,2
133725,0.362,82,1,0,0,2,0
211457,2.58,83,2,3,2,0,1
202469,2.37,84,3,2,2,2,1
155862,2.392,85,0,0,2,0,1
220825,0.897,86,3,0,1,2,0
374651,2.342,87,2,2,2,1,0
197500,1.047,88,3,2,1,2,2
207276,1.067,89,4,3,1,0,2
197500,2.712,9,0,2,2,2,2
197500,1.068,90,4,2,1,2,2
92444,0.342,91,2,0,0,1,1
227974,0.963,92,4,1,1,0,0
102433,0.503,93,4,1,0,1,2
219311,0.561,94,1,3,0,3,2
151868,1.109,95,3,0,1,1,2
86948,0.515,96,3,0,0,3,2
207276,2.606,97,0,3,2,1,2
211457,2.353,98,0,3,2,1,1
202469,0.94,99,2,2,1,3,1
